,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
2671,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,6.0,1.0,0.0,19.0,296.02,2.33,2.3,0.0,2.26,0.0,3.9,10299.0,0.010299,102.99,102.99,102.99,3.0,29746.0,0.29746,29.746,5.56
2675,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,29.0,296.02,3.54,1.24,0.0,1.69,0.0,2.07,25206.0,0.025206,252.06,252.06,252.06,4.0,72800.0,0.728,72.8,3.9299999999999997
2679,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,6.0,1.0,0.0,29.0,296.02,3.25,2.4,0.0,2.64,0.0,2.16,24486.0,0.024486,244.86,244.86,244.86,4.0,70721.0,0.70721,70.721,6.04
2680,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,29.0,296.02,4.38,2.42,0.0,2.16,0.0,1.24,28099.0,0.028099,280.99,281.08,280.99,4.0,81156.0,0.81156,81.156,4.58
2681,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,6.0,1.0,0.0,29.0,296.02,3.05,2.24,0.0,2.15,0.0,0.77,21508.0,0.021508,215.08,215.08,215.08,3.0,62120.0,0.6212,62.12,5.390000000000001
2682,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,6.0,1.0,0.0,29.0,296.02,2.16,1.03,0.0,1.1,0.0,1.93,15302.0,0.015302,153.02,153.02,153.02,2.0,44196.0,0.44196,44.196,3.13
2684,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,2.26,2.12,0.0,2.02,0.0,0.71,13490.0,0.01349,134.9,134.9,134.9,4.0,38962.0,0.38962,38.962,4.140000000000001
2686,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,1.58,2.1,0.0,2.05,0.0,3.51,10970.0,0.01097,109.7,109.7,109.7,3.0,31684.0,0.31684,31.684,4.15
2688,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,2.54,2.01,0.0,2.04,0.0,3.6,15855.0,0.015855,158.55,158.55,158.55,4.0,45793.0,0.45793,45.793,4.05
2690,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,34.0,296.02,17.25,9.1,0.0,9.8,0.0,0.35,141106.0,0.141106,1411.06,1412.14,1411.06,0.5,407544.0,4.07544,407.544,18.9
2693,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,34.0,296.02,3.15,0.0,0.0,0.0,0.0,0.74,23054.0,0.023054,230.54,230.54,230.54,0.25,66585.0,0.66585,66.585,1.0
2695,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,4.0,1.0,0.0,34.0,296.02,2.2,0.0,0.0,0.0,0.0,0.01,17990.0,0.01799,179.9,179.9,179.9,4.0,51959.0,0.51959,51.959,1.0
2698,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,39.0,296.02,6.23,5.44,0.0,5.63,0.0,3.48,38418.0,0.038418,384.18,384.18,384.18,0.25,110960.0,1.1096,110.96,11.07
2700,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,39.0,296.02,1.51,2.4,0.0,2.32,0.0,3.1,11898.0,0.011898,118.98,118.98,118.98,3.0,34364.0,0.34364,34.364,4.72
2701,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,39.0,296.02,4.1,3.21,0.0,3.2,0.0,2.54,27964.0,0.027964,279.64,279.64,279.64,4.0,80767.0,0.80767,80.767,6.41
2710,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,44.0,296.02,9.66,7.91,0.0,7.85,0.0,0.31,63469.0,0.063469,634.69,634.69,634.69,0.25,183312.0,1.83312,183.312,16.759999999999998
2712,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,49.0,296.02,14.89,6.65,0.0,6.55,0.0,4.61,101063.0,0.101063,1010.63,1010.63,1010.63,0.5,291892.0,2.91892,291.892,13.2
2714,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,49.0,296.02,10.2,11.1,0.0,11.33,0.0,2.79,124889.0,0.124889,1248.89,1248.89,1248.89,1.0,360706.0,3.60706,360.706,22.43
2716,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,54.0,296.02,2.75,2.84,0.0,2.78,0.0,1.65,8372.0,0.008372,83.72,83.72,83.72,2.0,24181.0,0.24181,24.181,5.619999999999999
2718,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,54.0,296.02,7.68,8.4,0.0,8.39,0.0,0.85,27819.0,0.027819,278.19,278.19,278.19,0.25,80348.0,0.80348,80.348,16.79
2722,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,5.06,2.5,0.0,2.36,0.0,0.42,38723.0,0.038723,387.23,388.78,387.23,0.25,111840.0,1.1184,111.84,4.859999999999999
2724,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,6.75,2.59,0.0,2.15,0.0,1.68,26683.0,0.026683,266.83,266.83,266.83,0.25,77066.0,0.77066,77.066,8.74
2725,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,59.0,296.02,5.1,1.46,0.0,1.52,0.0,1.69,34449.0,0.034449,344.49,344.49,344.49,5.0,99497.0,0.99497,99.497,2.98
2726,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,59.0,296.02,6.05,1.13,0.0,1.37,0.0,2.45,38404.0,0.038404,384.04,384.04,384.04,5.0,110918.0,1.10918,110.918,2.5
2728,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,5.12,4.32,0.0,4.6,0.0,0.63,47738.0,0.047738,477.38,477.38,477.38,0.5,137878.0,1.37878,137.878,8.92
2733,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,69.0,296.02,4.5,0.0,0.0,0.0,0.0,1.92,23918.0,0.023918,239.18,239.18,239.18,0.25,69081.0,0.69081,69.081,1.0
2734,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,296.02,4.97,1.25,0.0,1.26,0.0,0.14,23469.0,0.023469,234.69,234.69,234.69,3.0,67783.0,0.67783,67.783,3.51
2735,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,296.02,3.03,1.1,0.0,1.07,0.0,3.11,19374.0,0.019374,193.74,193.74,193.74,2.0,55956.0,0.55956,55.956,3.17
2736,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,69.0,296.02,3.1,1.4,0.0,1.52,0.0,3.32,19191.0,0.019191,191.91,191.91,191.91,2.0,55427.0,0.55427,55.427,3.92
2737,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,296.02,20.67,3.08,0.0,3.28,0.0,2.48,69545.0,0.069545,695.45,695.45,695.45,0.25,200861.0,2.00861,200.861,7.359999999999999
2738,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,74.0,296.02,4.69,2.47,0.0,2.24,0.0,0.51,29979.0,0.029979,299.79,299.79,299.79,4.0,86586.0,0.86586,86.586,5.710000000000001
2741,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,74.0,296.02,7.85,3.68,0.0,4.32,0.0,0.42,40287.0,0.040287,402.87,402.87,402.87,5.0,116358.0,1.16358,116.358,9.0
2743,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,74.0,296.02,5.66,6.35,0.0,5.94,0.0,0.68,54407.0,0.054407,544.07,544.07,544.07,0.5,157139.0,1.57139,157.139,12.29
2746,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,4.0,1.0,0.0,79.0,296.02,2.53,2.24,0.0,2.2,0.0,3.31,17342.0,0.017342,173.42,173.42,173.42,4.0,50088.0,0.50088,50.088,8.440000000000001
2747,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,79.0,296.02,30.76,7.72,0.0,7.83,0.0,1.99,140974.0,0.140974,1409.74,988.66,1409.74,0.5,407163.0,4.07163,407.163,19.55
2749,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,79.0,296.02,11.04,4.5,0.0,4.42,0.0,2.49,41634.0,0.041634,416.34,416.34,416.34,0.5,120249.0,1.20249,120.249,12.92
2752,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,6.0,1.0,0.0,79.0,296.02,2.5,2.35,0.0,2.17,0.0,0.73,15827.0,0.015827,158.27,158.27,158.27,4.0,45711.0,0.45711,45.711,8.52
2754,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,6.0,1.0,0.0,79.0,296.02,1.5,1.32,0.0,1.5,0.0,3.35,9108.0,0.009108,91.08,91.08,91.08,2.0,26306.0,0.26306,26.306,6.82
2756,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,79.0,296.02,10.15,5.5,0.0,5.55,0.0,0.57,38450.0,0.03845,384.5,296.79,384.5,0.5,111053.0,1.11053,111.053,15.05
2762,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,84.0,296.02,7.85,3.89,0.0,3.94,0.0,1.19,54128.0,0.054128,541.28,541.0,541.28,0.25,156333.0,1.56333,156.333,7.83
2763,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,89.0,296.02,11.33,4.62,0.0,4.48,0.0,3.27,63160.0,0.06316,631.6,632.51,631.6,0.25,182419.0,1.82419,182.419,9.100000000000001
2769,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,89.0,296.02,20.56,5.01,0.0,5.16,0.0,0.13,81847.0,0.081847,818.47,818.47,818.47,0.5,236392.0,2.36392,236.392,10.17
2771,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,94.0,296.02,13.77,3.74,0.0,3.63,0.0,0.5,95963.0,0.095963,959.63,959.63,959.63,0.5,277162.0,2.77162,277.162,8.370000000000001
2774,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,4.0,1.0,0.0,94.0,296.02,1.52,1.37,0.0,1.46,0.0,0.96,10512.0,0.010512,105.12,105.12,105.12,3.0,30360.0,0.3036,30.36,3.83
2775,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,94.0,296.02,6.44,2.62,0.0,2.58,0.0,0.32,47822.0,0.047822,478.22,478.22,478.22,0.25,138120.0,1.3812,138.12,6.2
2777,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,296.02,2.83,1.28,0.0,1.32,0.0,0.78,14959.0,0.014959,149.59,149.59,149.59,2.0,43204.0,0.43204,43.204,2.6
2778,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,94.0,296.02,9.59,3.36,0.0,3.45,0.0,0.59,77221.0,0.077221,772.21,775.5,772.21,0.25,223030.0,2.2303,223.03,6.8100000000000005
2781,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,99.0,296.02,10.83,1.46,0.0,0.0,0.0,0.25,52541.0,0.052541,525.41,525.41,525.41,0.25,151750.0,1.5175,151.75,1.46
2784,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,99.0,296.02,2.74,2.16,0.0,0.0,0.0,1.97,12432.0,0.012432,124.32,124.32,124.32,3.0,35907.0,0.35907,35.907,2.16
2785,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,4.0,330.2,12.0,10.0,10.0,0.0,0.0,1.7379636249456547,98126.0,0.098126,981.26,1369.1838170877845,1380.4153842809528,12.0,143978.0,1.43978,143.978,20.0
2798,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,18.0,330.2,6.0,10.0,10.0,0.0,0.0,1.7379636249456547,38102.0,0.038102,381.02,1369.1838170877845,1380.4153842809528,4.0,55906.0,0.55906,55.906,21.0
2802,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,330.2,13.261962681993609,10.0,10.0,0.0,0.0,1.7379636249456547,27687.0,0.027687,276.87,1369.1838170877845,1380.4153842809528,0.12,40625.0,0.40625,40.625,20.0
2820,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,46.0,330.2,10.0,7.014,7.014,0.0,0.0,1.7379636249456547,37744.0,0.037744,377.44,1369.1838170877845,1380.4153842809528,4.0,55381.0,0.55381,55.381,15.028
2825,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,46.0,330.2,20.0,7.015,7.015,0.0,0.0,1.7379636249456547,159649.0,0.159649,1596.49,1369.1838170877845,1380.4153842809528,16.0,234250.0,2.3425,234.25,15.03
2827,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,5.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,53.0,330.2,13.261962681993609,3.0,5.0,0.0,0.0,1.7379636249456547,34055.0,0.034055,340.55,1369.1838170877845,1380.4153842809528,1.0,49968.0,0.49968,49.968,8.0
2850,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,330.2,13.261962681993609,5.0,10.0,0.0,0.0,1.7379636249456547,119884.0,0.119884,1198.84,1369.1838170877845,1380.4153842809528,1.0,175903.0,1.75903,175.903,19.0
2851,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,330.2,13.261962681993609,1.5,1.5,0.0,0.0,1.7379636249456547,15970.0,0.01597,159.7,1369.1838170877845,1380.4153842809528,0.12,23433.0,0.23433,23.433,7.0
2852,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,330.2,13.261962681993609,1.5,1.5,0.0,0.0,1.7379636249456547,14903.0,0.014903,149.03,1369.1838170877845,1380.4153842809528,0.12,21867.0,0.21867,21.867,7.0
2855,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,88.0,330.2,6.0,6.025,6.025,0.0,0.0,1.7379636249456547,33615.0,0.033615,336.15,1369.1838170877845,1380.4153842809528,4.0,49322.0,0.49322,49.322,12.05
