,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
360,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,56.0,436.86,7.45,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,99919.0,0.099919,999.19,943.17,943.17,0.5,219534.0,2.19534,219.534,25.0
363,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,66.0,436.86,8.094,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.3,125539.0,0.125539,1255.39,1185.0,1185.0,0.75,275825.0,2.75825,275.825,25.0
364,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,66.0,436.86,5.96,0.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.08,92961.0,0.092961,929.61,877.49,877.49,0.5,204247.0,2.04247,204.247,15.0
365,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,66.0,436.86,7.45,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,1.21,123278.0,0.123278,1232.78,1163.66,1163.66,7.0,270857.0,2.70857,270.857,25.0
369,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,75.0,436.86,2.235,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.95,60526.0,0.060526,605.26,571.32,571.32,3.0,132983.0,1.32983,132.983,8.0
370,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,75.0,436.86,3.725,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.96,76653.0,0.076653,766.53,723.55,723.55,4.0,168417.0,1.68417,168.417,12.0
371,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,75.0,436.86,4.47,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.3,65882.0,0.065882,658.82,621.88,621.88,4.0,144751.0,1.44751,144.751,10.0
373,50.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,85.0,436.86,3.725,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.8,41736.0,0.041736,417.36,393.96,393.96,1.0,91699.0,0.91699,91.699,20.0
374,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,94.0,436.86,3.725,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,2.65,135630.0,0.13563,1356.3,1280.25,1280.25,1.0,297997.0,2.97997,297.997,13.0
377,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,95.0,1.0,1.0,0.0,94.0,436.86,2.98,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.94,85874.0,0.085874,858.74,810.59,810.59,0.5,188676.0,1.88676,188.676,12.0
379,50.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,104.0,436.86,4.47,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,1.9,38235.0,0.038235,382.35,368.91,368.91,1.0,84007.0,0.84007,84.007,25.0
382,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,113.0,436.86,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,1.16,174198.0,0.174198,1741.98,1760.44,1644.31,0.5,382735.0,3.82735,382.735,40.0
383,50.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,113.0,436.86,4.25,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.84,90960.0,0.09096,909.6,858.6,858.6,0.5,199850.0,1.9985,199.85,20.0
385,50.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,122.0,436.86,6.25,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,3.42,160275.0,0.160275,1602.75,1512.88,1512.88,0.75,352144.0,3.52144,352.144,30.0
390,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,11.0,525.02,49.404082083647324,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.51,83429.0,0.083429,834.29,787.51,787.51,4.0,232390.0,2.3239,232.39,10.0
391,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,525.02,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.82,192407.0,0.192407,1924.07,1810.71,1816.19,1.0,535945.0,5.35945,535.945,8.0
392,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,5.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,525.02,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.36,56124.0,0.056124,561.24,529.77,529.77,0.25,156332.0,1.56332,156.332,6.0
393,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,5.0,5.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,525.02,4.02,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.26,174517.0,0.174517,1745.17,1646.68,1647.32,1.5,486114.0,4.86114,486.114,8.0
396,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,11.0,525.02,1.02,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.36,31698.0,0.031698,316.98,299.21,299.21,1.0,88294.0,0.88294,88.294,4.0
397,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,8.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,11.0,525.02,0.9,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.02,30984.0,0.030984,309.84,292.47,292.47,1.0,86306.0,0.86306,86.306,4.0
399,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,525.02,9.0,0.0,0.0,17.5,16.5,0.0,0.0,0.0,0.0,1.34,430686.0,0.430686,4306.86,4065.38,4065.38,2.0,1199667.0,11.99667,1199.667,34.0
403,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,21.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,40.0,525.02,49.404082083647324,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.91,81055.0,0.081055,810.55,765.1,765.1,4.0,225777.0,2.25777,225.777,27.0
406,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,54.0,525.02,49.404082083647324,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.26,38951.0,0.038951,389.51,367.67,367.67,1.0,108498.0,1.08498,108.498,3.0
407,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,54.0,525.02,49.404082083647324,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.39,136406.0,0.136406,1364.06,1287.58,1287.58,4.0,379956.0,3.79956,379.956,8.0
408,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,54.0,525.02,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.96,39259.0,0.039259,392.59,370.58,370.58,1.0,109355.0,1.09355,109.355,2.0
409,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,525.02,49.404082083647324,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.43,41466.0,0.041466,414.66,391.41,391.41,1.0,115503.0,1.15503,115.503,2.0
410,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,525.02,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.73,122024.0,0.122024,1220.24,1151.82,1151.82,0.5,339896.0,3.39896,339.896,6.0
411,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,525.02,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.69,125466.0,0.125466,1254.66,1184.31,1184.31,0.5,349483.0,3.49483,349.483,4.0
413,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,525.02,5.25,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.62,126980.0,0.12698,1269.8,1199.47,1198.6,0.5,353700.0,3.537,353.7,10.0
414,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,525.02,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.55,148356.0,0.148356,1483.56,1400.38,1400.38,0.75,413243.0,4.13243,413.243,10.0
417,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,68.0,525.02,12.0,0.0,0.0,6.9,8.45,0.0,0.0,0.0,0.0,0.51,151278.0,0.151278,1512.78,1411.96,1427.96,0.5,421381.0,4.21381,421.381,15.35
418,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,68.0,525.02,2.25,0.0,0.0,3.08,2.29,0.0,0.0,0.0,0.0,0.36,165660.0,0.16566,1656.6,1563.72,1563.72,0.5,461443.0,4.61443,461.443,5.37
420,50.0,1.0,1.0,3.0,7.0,7.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,5.0,1.0,0.0,96.0,525.02,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,18652.0,0.018652,186.52,176.06,176.06,15.0,51955.0,0.51955,51.955,2.0
425,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,124.0,525.02,4.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.16,31012.0,0.031012,310.12,292.73,292.73,2.0,86383.0,0.86383,86.383,6.0
426,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,124.0,525.02,5.25,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.17,242624.0,0.242624,2426.24,2290.2,2290.2,1.0,675824.0,6.75824,675.824,15.0
427,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,124.0,525.02,4.5,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.75,336522.0,0.336522,3365.22,3176.53,3176.53,1.5,937375.0,9.37375,937.375,14.0
428,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,124.0,525.02,49.404082083647324,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.4,115912.0,0.115912,1159.12,1090.13,1094.13,1.0,322870.0,3.2287,322.87,10.0
430,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,138.0,525.02,6.75,0.0,0.0,5.18,6.34,0.0,0.0,0.0,0.0,2.1,112257.0,0.112257,1122.57,1059.63,1059.63,0.75,312690.0,3.1269,312.69,11.52
431,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,152.0,525.02,2.25,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.39,11041.0,0.011041,110.41,104.22,104.22,1.0,30754.0,0.30754,30.754,10.0
433,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,95.0,1.0,1.0,0.0,166.0,525.02,4.4,0.0,0.0,10.02,10.02,0.0,0.0,0.0,0.0,1.27,417761.0,0.417761,4177.61,3943.37,3943.37,1.75,1163665.0,11.63665,1163.665,20.04
435,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,180.0,525.02,1.9,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.78,67525.0,0.067525,675.25,609.8,637.39,4.0,188090.0,1.8809,188.09,12.0
436,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,180.0,525.02,3.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.67,183737.0,0.183737,1837.37,1736.78,1734.35,1.0,511795.0,5.11795,511.795,16.0
437,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,194.0,525.02,3.09,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.23,91567.0,0.091567,915.67,836.53,864.33,4.0,255058.0,2.55058,255.058,8.0
438,50.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,210.0,525.02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,106825.0,0.106825,1068.25,1008.35,1008.35,0.5,297559.0,2.97559,297.559,0.0
440,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,7.0,503.63,7.25,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.05,317777.0,0.317777,3177.77,2999.59,2999.59,1.5,791679.0,7.91679,791.679,30.0
460,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,115.0,503.63,4.35,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.21,181454.0,0.181454,1814.54,1225.9174993184465,1712.8,1.0,452057.0,4.52057,452.057,10.0
461,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,115.0,503.63,7.25,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.36,283337.0,0.283337,2833.37,2674.5,2674.5,2.0,705878.0,7.05878,705.878,20.0
465,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,100.0,1.0,1.0,0.0,127.0,503.63,8.7,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,4.16,230724.0,0.230724,2307.24,2177.87,2177.87,1.5,574803.0,5.74803,574.803,40.0
471,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,100.0,1.0,1.0,0.0,139.0,503.63,11.6,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,3.55,450848.0,0.450848,4508.48,4255.69,4255.69,2.0,1123199.0,11.23199,1123.199,25.0
475,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,163.0,503.63,11.6,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,2.24,513644.0,0.513644,5136.44,4848.44,4848.44,2.0,1279643.0,12.79643,1279.643,32.0
480,50.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,100.0,1.0,1.0,0.0,175.0,503.63,17.4,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2.16,235653.0,0.235653,2356.53,2224.4,2224.4,3.0,587083.0,5.87083,587.083,20.0
481,50.0,1.0,1.0,3.0,17.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,3.0,484.23,4.62,0.0,0.0,5.6,6.16,0.0,0.0,0.0,0.0,1.03,172773.0,0.172773,1727.73,1630.86,1630.86,0.5,430430.0,4.3043,430.43,11.76
487,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,484.23,4.62,0.0,0.0,8.0,8.8,0.0,0.0,0.0,0.0,0.34,65619.0,0.065619,656.19,619.4,619.4,0.25,163476.0,1.63476,163.476,16.8
490,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,14.0,484.23,0.77,0.0,0.0,0.4,0.44,0.0,0.0,0.0,0.0,1.34,13301.0,0.013301,133.01,125.55,125.55,1.0,33137.0,0.33137,33.137,0.8400000000000001
491,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,484.23,3.85,0.0,0.0,6.4,7.04,0.0,0.0,0.0,0.0,0.64,55152.0,0.055152,551.52,520.6,520.6,0.25,137400.0,1.374,137.4,13.440000000000001
492,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,3.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,484.23,3.08,0.0,0.0,10.4,9.08,0.0,0.0,0.0,0.0,1.66,172796.0,0.172796,1727.96,1631.07,1631.07,1.0,430487.0,4.30487,430.487,19.48
494,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,484.23,6.16,0.0,0.0,2.6,2.64,0.0,0.0,0.0,0.0,0.92,170748.0,0.170748,1707.48,1611.74,1611.74,0.5,425385.0,4.25385,425.385,5.24
495,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,484.23,10.78,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.77,512383.0,0.512383,5123.83,4836.54,4836.54,1.5,1276501.0,12.76501,1276.501,25.0
502,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,47.0,484.23,2.31,0.0,0.0,9.0,7.9,0.0,0.0,0.0,0.0,0.31,75623.0,0.075623,756.23,713.83,713.83,0.5,188400.0,1.884,188.4,16.9
504,50.0,1.0,1.0,3.0,17.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,58.0,484.23,9.24,0.0,0.0,10.4,11.32,0.0,0.0,0.0,0.0,1.12,240860.0,0.24086,2408.6,2273.55,2273.55,1.0,600056.0,6.00056,600.056,21.72
508,50.0,1.0,1.0,3.0,17.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,484.23,6.93,0.0,0.0,8.0,10.48,0.0,0.0,0.0,0.0,1.19,167475.0,0.167475,1674.75,1580.85,1580.85,0.75,417231.0,4.17231,417.231,18.48
