,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
2476,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,77.0,457.37,3.54,2.92,0.0,2.76,0.0,168.25,3.0,0.0,41.109,5.68
2482,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,516.22,5.0,10.0,0.0,8.0,0.0,1043.15,0.25,0.0,205.772,18.0
2486,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,9.0,516.22,22.0,2.5,0.0,0.0,0.0,298.1,0.5,0.0,58.804,2.5
2500,1.0,2.0,3.0,9.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,67.0,22.0,516.22,20.0,0.0,0.0,0.0,0.0,322.37,0.25,0.0,63.592,0.0
2516,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,75.0,40.0,516.22,7.5,5.0,0.0,5.0,0.0,623.78,0.5,0.0,123.048,10.0
2524,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,46.0,516.22,3.75,0.0,0.0,0.0,0.0,353.53,0.5,0.0,69.738,0.0
2525,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,46.0,516.22,5.0,0.0,0.0,0.0,0.0,681.05,0.25,0.0,134.344,0.0
2532,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,52.0,516.22,1.0,0.0,0.0,0.0,0.0,124.3,0.25,0.0,24.519,0.0
2547,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,70.0,516.22,30.0,5.0,0.0,5.0,0.0,324.2,0.25,0.0,63.953,10.0
2554,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,76.0,516.22,3.0,0.0,0.0,0.0,0.0,420.78,0.75,0.0,83.004,0.0
2566,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,67.0,82.0,516.22,7.0,5.0,0.0,5.0,0.0,687.72,1.25,0.0,135.659,10.0
2568,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,88.0,516.22,10.0,0.0,0.0,30.0,0.0,602.96,1.0,0.0,118.939,30.0
2575,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,94.0,516.22,7.5,5.0,0.0,5.0,0.0,995.35,1.0,0.0,196.344,10.0
2580,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,75.0,100.0,516.22,30.0,20.0,0.0,20.0,0.0,1632.79,1.0,0.0,322.087,40.0
2587,1.0,2.0,3.0,9.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,106.0,516.22,5.0,15.0,0.0,12.5,0.0,331.38,0.5,0.0,65.367,27.5
2609,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,11.0,487.46,30.0,0.0,0.0,0.0,0.0,1205.65,1.0,0.0,281.07,0.0
2648,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,61.0,487.46,32.0,6.0,0.0,6.0,0.0,837.55,0.25,0.0,195.255,12.0
2650,1.0,2.0,3.0,16.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,61.0,487.46,15.0,7.5,0.0,7.5,0.0,500.13,1.0,0.0,116.595,15.0
2658,1.0,2.0,3.0,16.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,66.0,487.46,50.0,0.0,0.0,25.0,0.0,3050.0,1.5,0.0,711.036,25.0
2666,1.0,2.0,3.0,16.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,76.0,487.46,22.5,0.0,0.0,0.0,0.0,1002.0,1.0,0.0,233.593,0.0
2685,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,96.0,487.46,6.0,0.0,0.0,0.0,0.0,649.0,0.5,0.0,151.299,0.0
2691,1.0,2.0,3.0,22.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,2.0,484.24,2.0,1.5,0.0,1.5,0.0,127.44,0.12,0.0,28.567,3.0
2697,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,70.0,10.0,484.24,1.0,0.0,0.0,1.0,0.0,231.04,0.25,0.0,51.79,1.0
2702,1.0,2.0,3.0,22.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,29.0,484.24,2.0,2.0,0.0,2.0,0.0,62.98,0.12,0.0,14.118,4.0
2707,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,36.0,484.24,3.5,0.0,0.0,6.0,0.0,69.86,0.2,0.0,15.66,6.0
2709,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,36.0,484.24,4.0,0.0,0.0,9.0,0.0,144.33,0.25,0.0,32.353,9.0
2717,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,89.8,0.25,0.0,20.13,6.0
2719,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,93.79,0.25,0.0,21.024,6.0
2721,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,36.0,484.24,2.0,0.0,0.0,4.0,0.0,51.87,0.25,0.0,11.627,4.0
2737,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,94.0,484.24,3.0,0.0,0.0,6.0,0.0,95.35,0.05,0.0,21.374,6.0
2767,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,129.0,484.24,3.0,3.0,0.0,3.0,0.0,1290.76,1.25,0.0,289.337,6.0
2769,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,129.0,484.24,2.0,5.75,0.0,5.75,0.0,486.2,0.5,0.0,108.987,11.5
2771,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,40.0,129.0,484.24,2.5,0.0,0.0,0.0,0.0,278.12,0.25,0.0,62.343,0.0
2781,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,8.0,0.0,0.0,0.0,0.0,300.45,0.25,0.0,67.349,0.0
2783,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,9.0,0.0,0.0,0.0,0.0,303.4,0.25,0.0,68.01,0.0
2785,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,6.0,0.0,0.0,0.0,0.0,222.43,0.25,0.0,49.86,0.0
2787,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,5.0,0.0,0.0,0.0,0.0,361.7,0.25,0.0,81.079,0.0
2789,1.0,2.0,3.0,22.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,7.0,0.0,0.0,0.0,0.0,108.85,0.2,0.0,24.4,0.0
2801,1.0,2.0,4.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,14.0,474.25,8.0,0.0,0.0,0.0,0.0,494.4,2.0,0.0,80.902,0.0
2814,1.0,2.0,4.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,30.0,474.25,18.0,0.0,0.0,0.0,0.0,1201.9,0.5,0.0,196.676,0.0
2847,1.0,2.0,4.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,50.0,74.0,474.25,6.0,0.0,0.0,8.0,0.0,732.18,0.5,0.0,119.811,8.0
2876,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,360.43,1.0,0.0,67.06,0.0
2878,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,119.63,20.0,0.0,22.257,0.0
2894,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,23.0,509.02,8.0,10.0,0.0,10.0,0.0,383.35,30.0,0.0,71.323,20.0
2896,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,85.0,23.0,509.02,2.0,5.0,0.0,5.0,0.0,241.57,20.0,0.0,44.944,10.0
2900,1.0,2.0,4.0,7.0,13.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,27.0,509.02,10.0,5.0,0.0,5.0,0.0,385.05,2.0,0.0,71.639,10.0
2901,1.0,2.0,4.0,7.0,13.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,27.0,509.02,5.0,7.0,0.0,7.0,0.0,204.65,1.0,0.0,38.076,14.0
2905,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,31.0,509.02,5.0,5.0,0.0,5.0,0.0,407.93,50.0,0.0,75.896,10.0
2907,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,31.0,509.02,7.5,7.5,0.0,7.5,0.0,59.0,5.0,0.0,10.977,15.0
2909,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,31.0,509.02,20.0,5.0,0.0,5.0,0.0,277.6,10.0,0.0,51.649,10.0
2916,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,35.0,509.02,15.0,3.0,0.0,3.0,0.0,316.0,1.0,0.0,58.793,6.0
2920,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,39.0,509.02,6.0,0.0,0.0,0.0,0.0,153.6,15.0,0.0,28.578,0.0
2934,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,51.0,509.02,9.0,12.0,0.0,11.0,0.0,672.03,1.0,0.0,125.032,23.0
2955,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,25.0,63.0,509.02,10.0,8.0,0.0,8.0,0.0,231.54,1.0,0.0,43.079,16.0
2962,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,67.0,509.02,15.0,10.0,0.0,10.0,0.0,296.0,1.0,0.0,55.072,20.0
2963,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,67.0,509.02,10.0,8.0,0.0,8.0,0.0,247.1,2.0,0.0,45.973,16.0
2974,1.0,2.0,4.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,71.0,509.02,15.0,0.0,0.0,20.0,0.0,460.1,1.0,0.0,85.602,20.0
2981,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,75.0,509.02,8.0,5.0,0.0,5.0,0.0,350.9,2.0,0.0,65.287,10.0
2982,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,75.0,509.02,2.0,2.0,0.0,2.0,0.0,154.45,2.0,0.0,28.735,4.0
3000,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,613.29,20.0,0.0,0.0,0.0,0.0,402.1,13.684105585136512,0.0,62.193,0.0
3016,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,27.0,613.29,1.5,0.5,0.0,0.5,0.0,117.3,13.684105585136512,0.0,18.144,1.0
3041,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,63.0,613.29,20.0,20.0,0.0,20.0,0.0,1035.25,13.684105585136512,0.0,160.122,40.0
3052,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,75.0,613.29,20.0,3.0,0.0,3.0,0.0,304.3,13.684105585136512,0.0,47.067,6.0
3064,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,93.0,613.29,21.0,5.0,0.0,5.0,0.0,260.25,13.684105585136512,0.0,40.252,10.0
3080,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,519.96,5.0,10.0,0.0,10.0,0.0,215.0,0.25,0.0,25.543,20.0
3087,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,14.0,519.96,8.2,10.0,0.0,10.0,0.0,973.78,0.5,0.0,115.689,20.0
3091,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,19.0,519.96,10.0,10.0,0.0,10.0,0.0,971.49,0.25,0.0,115.418,20.0
3096,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,24.0,519.96,10.5,10.0,0.0,10.0,0.0,1587.9,1.0,0.0,188.651,20.0
3098,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,29.0,519.96,3.5,5.0,0.0,5.0,0.0,512.5,0.25,0.0,60.889,10.0
3103,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,34.0,519.96,6.5,10.0,0.0,10.0,0.0,2197.3,0.5,0.0,261.05,20.0
3110,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,519.96,8.5,5.0,0.0,5.0,0.0,913.22,0.5,0.0,108.496,10.0
3113,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,49.0,519.96,6.0,5.0,0.0,5.0,0.0,979.51,1.0,0.0,116.37,10.0
3115,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,54.0,519.96,5.5,10.0,0.0,10.0,0.0,980.75,0.5,0.0,116.518,20.0
3118,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,59.0,519.96,30.0,10.0,0.0,10.0,0.0,417.9,0.25,0.0,49.649,20.0
3121,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,64.0,519.96,6.5,10.0,0.0,10.0,0.0,979.05,0.25,0.0,116.317,20.0
3126,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,100.0,69.0,519.96,8.33,10.0,0.0,10.0,0.0,665.8,0.25,0.0,79.099,20.0
3128,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,74.0,519.96,8.5,10.0,0.0,10.0,0.0,887.9,0.25,0.0,105.487,20.0
3131,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,79.0,519.96,6.0,5.0,0.0,5.0,0.0,1739.8,0.5,0.0,206.696,10.0
3138,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,84.0,519.96,8.5,8.0,0.0,8.0,0.0,816.75,0.5,0.0,97.034,16.0
3141,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,89.0,519.96,15.0,10.0,0.0,10.0,0.0,2125.85,0.5,0.0,252.561,20.0
3147,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,99.0,519.96,16.7,10.0,0.0,10.0,0.0,86.05,0.12,0.0,10.224,20.0
3150,1.0,2.0,5.0,5.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,5.0,538.7,7.5,10.0,0.0,10.0,0.0,454.3,1.0,0.0,64.157,20.0
3155,1.0,2.0,5.0,5.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,538.7,17.85,0.0,0.0,0.0,0.0,1607.75,0.5,0.0,227.047,0.0
