,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
2517,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,81.0,357.87,3.0,2.329,192.26,31.919999999999998,2.329
2523,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,93.0,357.87,2.0,0.0,100.35000000000001,16.66,0.0
2532,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,99.0,357.87,7.0,5.435,332.59999999999997,55.21,5.435
2534,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,112.0,357.87,10.0,9.317,409.8,68.03,9.317
2535,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,112.0,357.87,7.0,6.212,241.85999999999999,40.150000000000006,6.212
2547,1.0,2.0,2.0,13.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,118.0,357.87,5.0,11.647,297.43,49.370000000000005,11.647
2573,1.0,2.0,2.0,13.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,166.0,357.87,2.0,6.212,124.13000000000001,20.61,6.212
2591,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,357.87,1.3,5.901,136.17000000000002,19.75,5.901
2604,1.0,2.0,2.0,17.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,357.87,5.8,4.814,457.66,66.36,4.814
2614,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,26.0,357.87,0.65,0.295,70.58,10.23,0.295
2615,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,26.0,357.87,0.65,0.295,59.86,8.68,0.295
2627,1.0,2.0,2.0,17.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,43.0,357.87,32.5,29.505,2286.18,331.5,29.505
2639,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,63.0,357.87,1.3,2.951,83.91,12.17,2.951
2643,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,63.0,357.87,9.75,4.131,555.33,80.52,4.131
2647,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,67.0,357.87,7.8,7.081,769.7900000000001,111.62,7.081
2658,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,91.0,357.87,3.25,0.0,123.24999999999999,17.87,0.0
2659,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,91.0,357.87,1.95,0.0,240.65,34.89,0.0
2674,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,111.0,357.87,3.25,2.951,85.94,12.46,2.951
2676,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,115.0,357.87,1.45,0.0,165.48,24.0,0.0
2679,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,115.0,357.87,5.75,3.572,557.3199999999999,80.81,3.572
2684,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,123.0,357.87,3.25,2.951,583.63,84.63000000000001,2.951
2687,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,123.0,357.87,3.9,5.901,476.34999999999997,69.07,5.901
2689,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,357.87,3.0,1.84,308.13,66.25,1.84
2694,1.0,2.0,2.0,22.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,9.0,357.87,2.6,3.051,355.94,76.53,3.051
2698,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,13.0,357.87,3.5,4.317,406.02,87.29,4.317
2700,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,13.0,357.87,4.0,4.651,498.93,107.27,4.651
2703,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,13.0,357.87,4.25,5.59,357.25,76.81,5.59
2710,1.0,2.0,2.0,22.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,25.0,357.87,10.0,8.207,718.51,154.48,8.207
2721,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,57.0,357.87,5.0,2.663,322.28,69.28999999999999,2.663
2722,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,57.0,357.87,1.75,2.78,176.67,37.980000000000004,2.78
2730,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,61.0,357.87,20.0,0.0,466.93,100.39,0.0
2732,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,61.0,357.87,25.0,9.698,1041.81,223.99,9.698
2741,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,69.0,357.87,10.0,24.536,708.14,152.25,24.536
2742,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,69.0,357.87,7.0,5.264,460.66999999999996,99.03999999999999,5.264
2744,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,73.0,357.87,12.0,17.33,501.89,107.91,17.33
2751,1.0,2.0,2.0,22.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,86.0,357.87,1.95,1.708,243.48000000000002,52.349999999999994,1.708
2756,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,95.0,357.87,1.95,1.382,241.71,51.970000000000006,1.382
2759,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,95.0,357.87,1.3,1.18,277.44,59.650000000000006,1.18
2763,1.0,2.0,2.0,22.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,100.0,357.87,15.0,28.542,830.69,178.6,28.542
2771,1.0,2.0,2.0,22.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,126.0,357.87,22.0,23.938,1423.96,306.15000000000003,23.938
2777,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,388.07,22.5,0.0,1211.83,101.79,0.0
2780,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,388.07,6.0,0.0,530.68,44.58,0.0
2789,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,36.0,388.07,11.06,7.842,834.5,70.1,7.842
2796,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,388.07,9.09,0.0,607.51,51.03,0.0
2802,1.0,2.0,3.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,42.0,388.07,15.0,10.172,695.65,58.440000000000005,10.172
2811,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,57.0,388.07,7.03,0.0,636.7399999999999,53.49,0.0
2815,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,57.0,388.07,19.08,36.571,1751.25,147.11,36.571
2818,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,63.0,388.07,4.1,0.0,355.21999999999997,29.84,0.0
2823,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,63.0,388.07,15.0,0.0,940.0600000000001,78.97,0.0
2834,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,81.0,388.07,5.0,0.0,274.62,23.07,0.0
2836,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,81.0,388.07,20.04,0.0,1405.05,118.02,0.0
2838,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,81.0,388.07,4.0,0.0,206.55,17.349999999999998,0.0
2840,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,81.0,388.07,5.5,38.823,374.28000000000003,31.44,38.823
2847,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,117.0,388.07,35.5,0.0,3646.76,306.33,0.0
2856,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,123.0,388.07,10.0,11.336,795.89,66.86,11.336
2858,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,123.0,388.07,6.0,7.865,379.38,31.869999999999997,7.865
2866,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,135.0,388.07,3.3,0.0,208.69,17.53,0.0
2873,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,135.0,388.07,21.05,19.489,1447.26,121.57,19.489
2878,1.0,2.0,3.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,135.0,388.07,9.09,7.842,463.78000000000003,38.96,7.842
2881,1.0,2.0,3.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,135.0,388.07,18.2,0.0,740.28,62.18,0.0
2884,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,142.0,388.07,12.01,0.0,488.64,41.05,0.0
2890,1.0,2.0,3.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,142.0,388.07,8.03,0.0,950.5,79.84,0.0
2892,1.0,2.0,3.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,142.0,388.07,7.1,0.0,986.06,82.83,0.0
2903,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,188.0,388.07,9.09,8.308,446.13,37.480000000000004,8.308
2909,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,219.0,388.07,16.0,0.0,1259.26,105.78,0.0
2920,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,357.87,2.24,1.141,603.35,149.63,1.141
2924,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,19.0,357.87,17.92,14.465,733.06,181.8,14.465
2928,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,29.0,357.87,1.96,5.008,197.94,49.09,5.008
2933,1.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,34.0,357.87,8.4,3.805,277.15,68.73,3.805
2934,1.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,34.0,357.87,5.88,12.641,384.09,95.25,12.641
2938,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,49.0,357.87,8.4,0.0,748.82,185.71,0.0
2944,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,59.0,357.87,2.8,5.637,198.5,49.230000000000004,5.637
2946,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,59.0,357.87,1.4,3.3,96.60000000000001,23.96,3.3
2950,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,64.0,357.87,5.88,3.805,346.23,85.87,3.805
2954,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,74.0,357.87,8.96,0.0,673.27,166.97,0.0
2957,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,79.0,357.87,4.2,5.358,343.86,85.28,5.358
2960,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,79.0,357.87,14.0,28.519,1067.25,264.68,28.519
2971,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,96.0,357.87,8.96,0.0,634.8299999999999,157.44,0.0
2978,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,106.0,357.87,12.32,12.928,1143.14,283.5,12.928
2981,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,111.0,357.87,1.12,0.0,188.46,46.739999999999995,0.0
2990,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,122.0,357.87,6.72,6.483,514.25,127.53000000000002,6.483
2992,1.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,122.0,357.87,33.6,16.927,2365.8399999999997,586.73,16.927
2993,1.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,122.0,357.87,7.84,7.609,614.65,152.43,7.609
2998,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,127.0,357.87,3.36,3.044,201.77,50.03999999999999,3.044
3001,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,127.0,357.87,2.24,3.805,170.35000000000002,42.25,3.805
3004,1.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,127.0,357.87,4.48,8.735,287.73,71.36,8.735
3007,1.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,127.0,357.87,4.48,6.087,187.97,46.62,6.087
3009,1.0,2.0,3.0,5.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,127.0,357.87,5.6,1.141,200.45000000000002,49.71,1.141
3010,1.0,2.0,3.0,5.0,6.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,127.0,357.87,8.4,1.522,395.79999999999995,98.16,1.522
3011,1.0,2.0,3.0,5.0,6.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,127.0,357.87,3.92,0.38,89.21000000000001,22.12,0.38
3013,1.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,141.0,357.87,3.36,1.755,288.9,71.65,1.755
3015,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,147.0,357.87,5.6,6.421,325.94,80.83,6.421
3019,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,147.0,357.87,4.48,4.581,190.23999999999998,47.18,4.581
3021,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,171.0,357.87,7.28,8.751,506.91,125.71000000000001,8.751
3023,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,171.0,357.87,1.68,2.283,107.65,26.700000000000003,2.283
3028,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,171.0,357.87,13.44,1.902,915.41,227.02,1.902
3035,1.0,2.0,3.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,357.87,6.08,3.882,392.46000000000004,71.04,3.882
3036,1.0,2.0,3.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,357.87,5.84,2.989,239.98,43.44,2.989
3037,1.0,2.0,3.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,357.87,1.6,1.134,51.440000000000005,9.31,1.134
3038,1.0,2.0,3.0,10.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,357.87,6.52,3.634,349.65999999999997,63.29,3.634
3051,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,17.0,357.87,3.36,1.335,393.63,71.25,1.335
3053,1.0,2.0,3.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,17.0,357.87,6.96,3.339,395.06,71.50999999999999,3.339
3062,1.0,2.0,3.0,10.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,357.87,1.25,0.0,155.26,28.1,0.0
