,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
2942,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,53.0,335.68,8.0,0.59,191.72,191.72,0.019172,191.72,335.68,291.40999999999997,29.141
2944,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,53.0,335.68,7.0,1.17,235.21,235.21,0.023521,235.21,335.68,357.52000000000004,35.752
2946,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,96.0,1.0,61.0,335.68,3.5,0.92,154.37,154.37,0.015437,154.37,335.68,234.64000000000001,23.464
2947,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,61.0,335.68,8.55,1.18,414.23,414.23,0.041423,414.23,335.68,629.63,62.963
2960,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,90.0,1.0,65.0,335.68,14.6,1.73,1326.65,1326.14,0.132665,1326.65,335.68,2016.51,201.651
2967,1.0,2.0,2.0,17.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,335.68,3.5,0.84,366.04,366.04,0.036604,366.04,335.68,556.38,55.638
2969,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,335.68,36.0,1.89,1445.1,1445.1,0.14451,1445.1,335.68,2196.5499999999997,219.655
2973,1.0,2.0,2.0,17.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,78.0,335.68,20.0,1.55,1033.69,1033.69,0.103369,1033.69,335.68,1571.21,157.121
2978,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,86.0,335.68,36.0,1.63,3468.1,3468.1,0.34681,3468.1,335.68,5271.51,527.151
2981,1.0,2.0,2.0,17.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,86.0,335.68,14.6,1.33,1078.58,1078.58,0.107858,1078.58,335.68,1639.44,163.944
2982,1.0,2.0,2.0,17.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,86.0,335.68,14.6,1.27,1150.07,1150.07,0.115007,1150.07,335.68,1748.1100000000001,174.811
2984,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,90.0,335.68,21.0,0.84,582.0,582.08,0.0582,582.0,335.68,884.6399999999999,88.464
2986,1.0,2.0,2.0,17.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,90.0,335.68,20.6,1.97,2546.48,2546.48,0.254648,2546.48,335.68,3870.6499999999996,387.065
2989,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,102.0,335.68,36.0,0.48,2383.98,2383.98,0.238398,2383.98,335.68,3623.65,362.365
2991,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,110.0,335.68,1.46,1.2,166.08,166.08,0.016608,166.08,335.68,252.44,25.244
2996,1.0,2.0,2.0,17.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,114.0,335.68,29.2,3.25,1707.96,1708.83,0.170796,1707.96,335.68,2596.1,259.61
3001,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,6.84,0.59,327.98,327.99,0.032798,327.98,350.43,350.94,35.094
3002,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,1.04,1.11,108.56,108.56,0.010856,108.56,350.43,116.16,11.616
3003,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,1.55,0.95,162.6,162.6,0.01626,162.6,350.43,173.98,17.398
3004,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,2.66,0.61,277.66,277.66,0.027766,277.66,350.43,297.1,29.71
3005,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,1.09,0.8,114.33,114.33,0.011433,114.33,350.43,122.33000000000001,12.233
3010,1.0,2.0,2.0,22.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,350.43,21.0,1.37,2221.82,2221.82,0.222182,2221.82,350.43,2377.35,237.735
3014,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,350.43,1.8,1.84,453.11,453.11,0.045311,453.11,350.43,484.83,48.483
3016,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,350.43,6.0,1.02,505.02,505.02,0.050502,505.02,350.43,540.37,54.037
3019,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.36,4.82,142.62,142.62,0.014262,142.62,350.43,152.6,15.26
3020,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,0.91,1.93,95.13,95.13,0.009513,95.13,350.43,101.79,10.179
3021,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.05,3.4,110.53,110.53,0.011053,110.53,350.43,118.27000000000001,11.827
3022,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.58,0.71,105.9,105.9,0.01059,105.9,350.43,113.31,11.331
3025,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.2,4.42,224.4,224.44,0.02244,224.4,350.43,240.11,24.011
3026,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,0.6,1.84,239.28,239.28,0.023928,239.28,350.43,256.03,25.603
3028,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,35.0,350.43,4.2,0.26,377.96,377.96,0.037796,377.96,350.43,404.42,40.442
3030,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,35.0,350.43,3.53,0.72,178.81,178.81,0.017881,178.81,350.43,191.33,19.133
3033,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,45.0,350.43,6.0,2.29,215.72,215.72,0.021572,215.72,350.43,230.82,23.082
3034,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,45.0,350.43,18.0,1.88,1833.68,1833.68,0.183368,1833.68,350.43,1962.04,196.204
3037,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,350.43,1.23,0.93,100.86,100.86,0.010086,100.86,350.43,107.91999999999999,10.792
3039,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,14.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,350.43,3.0,2.36,259.96,259.96,0.025996,259.96,350.43,278.16,27.816
3040,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,350.43,3.0,0.99,377.68,376.03,0.037768,377.68,350.43,404.12,40.412
3042,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,350.43,9.0,1.48,651.21,651.21,0.065121,651.21,350.43,696.79,69.679
3043,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,350.43,13.206250477473482,0.97,445.16,445.16,0.044516,445.16,350.43,476.32000000000005,47.632
3044,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,350.43,6.83,1.77,549.2,549.2,0.05492,549.2,350.43,587.64,58.764
3046,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,350.43,2.61,1.93,209.94,209.94,0.020994,209.94,350.43,224.64,22.464
3051,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,350.43,5.55,4.33,446.19,446.19,0.044619,446.19,350.43,477.4200000000001,47.742
3053,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,65.0,350.43,3.85,0.88,357.99,357.99,0.035799,357.99,350.43,383.04999999999995,38.305
3055,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,65.0,350.43,3.31,0.81,307.36,307.36,0.030736,307.36,350.43,328.88,32.888
3056,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,75.0,350.43,12.0,0.53,700.26,700.26,0.070026,700.26,350.43,749.28,74.928
3058,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,75.0,350.43,6.0,1.44,374.43,374.43,0.037443,374.43,350.43,400.64000000000004,40.064
3062,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,350.43,2.34,0.39,488.57,488.57,0.048857,488.57,350.43,522.77,52.277
3064,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,10.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,80.0,350.43,6.26,0.43,522.26,522.26,0.052226,522.26,350.43,558.8199999999999,55.882
3065,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,350.43,0.95,4.13,99.52,99.52,0.009952,99.52,350.43,106.49,10.649
3069,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,80.0,350.43,3.0,4.05,492.73,492.73,0.049273,492.73,350.43,527.22,52.722
3077,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,350.43,1.49,1.5,119.79,119.79,0.011979,119.79,350.43,128.18,12.818
3078,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,350.43,32.29,1.28,2567.82,2567.82,0.256782,2567.82,350.43,2747.57,274.757
3079,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,350.43,2.21,0.4,176.03,176.03,0.017603,176.03,350.43,188.35,18.835
3081,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,3.77,0.27,316.93,316.93,0.031693,316.93,350.43,339.12,33.912
3083,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,3.35,3.75,281.87,281.87,0.028187,281.87,350.43,301.6,30.16
3085,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,1.35,0.65,113.71,113.71,0.011371,113.71,350.43,121.66999999999999,12.167
3087,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,3.88,0.78,196.01,196.01,0.019601,196.01,350.43,209.73000000000002,20.973
3088,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,105.0,350.43,1.37,1.32,221.72,221.72,0.022172,221.72,350.43,237.23999999999998,23.724
3089,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,105.0,350.43,0.79,0.2,128.07,128.07,0.012807,128.07,350.43,137.03,13.703
3090,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,105.0,350.43,0.7,1.7,137.74,137.74,0.013774,137.74,350.43,147.38,14.738
3092,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,40.0,1.0,105.0,350.43,6.0,0.16,344.42,344.42,0.034442,344.42,350.43,368.53,36.853
3094,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,40.0,1.0,105.0,350.43,7.44,0.84,561.78,561.78,0.056178,561.78,350.43,601.1,60.11
3097,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,110.0,350.43,35.04,1.17,1079.83,1079.83,0.107983,1079.83,350.43,1155.42,115.542
3100,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,110.0,350.43,24.48,2.1,685.97,685.97,0.068597,685.97,350.43,733.99,73.399
3101,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,110.0,350.43,24.08,1.91,825.63,825.63,0.082563,825.63,350.43,883.42,88.342
3105,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,120.0,350.43,12.0,3.32,518.58,518.58,0.051858,518.58,350.43,554.88,55.488
3108,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,125.0,350.43,9.0,1.16,779.19,779.19,0.077919,779.19,350.43,833.7300000000001,83.373
3109,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,125.0,350.43,18.0,0.93,1528.48,1528.68,0.152848,1528.48,350.43,1635.47,163.547
3111,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,125.0,350.43,4.5,0.78,498.53,498.53,0.049853,498.53,350.43,533.43,53.343
3116,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,350.43,3.74,0.18,137.91,137.91,0.013791,137.91,350.43,147.56,14.756
3118,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,350.43,3.75,0.88,138.39,138.39,0.013839,138.39,350.43,148.07999999999998,14.808
3126,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,141.0,350.43,4.8,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.03649,364.9,350.43,390.44,39.044
3128,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,141.0,350.43,3.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.03649,364.9,350.43,390.44,39.044
3136,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,1.0,335.84,4.24,2.27,440.3,440.3,0.04403,440.3,335.84,576.79,57.679
3140,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,335.84,10.2,2.03,397.08,397.08,0.039708,397.08,335.84,520.17,52.017
3148,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,70.0,1.0,16.0,335.84,9.45,0.07,716.79,716.79,0.071679,716.79,335.84,938.9900000000001,93.899
3152,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,31.0,335.84,1.89,0.97,119.72,119.72,0.011972,119.72,335.84,156.83,15.683
3153,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,31.0,335.84,1.89,0.65,174.97,1514.0311364418371,0.017497,174.97,335.84,229.21,22.921
3156,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,31.0,335.84,2.89,0.73,240.97,1514.0311364418371,0.024097,240.97,335.84,315.66999999999996,31.567
3159,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,41.0,335.84,0.68,1.78,104.77,1514.0311364418371,0.010477,104.77,335.84,137.25,13.725
3163,1.0,2.0,2.0,27.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,46.0,335.84,7.2,1.67,336.75,336.75,0.033675,336.75,335.84,441.14000000000004,44.114
3165,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,56.0,335.84,10.8,0.38,870.67,870.67,0.087067,870.67,335.84,1140.58,114.058
3167,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,56.0,335.84,5.76,0.7,526.87,526.87,0.052687,526.87,335.84,690.2,69.02
3171,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,61.0,335.84,9.45,0.94,586.04,586.04,0.058604,586.04,335.84,767.71,76.771
3173,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,61.0,335.84,6.6,1.29,488.27,488.27,0.048827,488.27,335.84,639.63,63.963
3180,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,71.0,335.84,3.4,2.81,171.33,171.33,0.017133,171.33,335.84,224.44000000000003,22.444
3184,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,71.0,335.84,9.9,2.65,536.9,536.9,0.05369,536.9,335.84,703.34,70.334
3189,1.0,2.0,2.0,27.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,76.0,335.84,2.52,1.67,492.98,492.98,0.049298,492.98,335.84,645.8000000000001,64.58
3193,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,76.0,335.84,1.89,0.84,123.99,123.99,0.012399,123.99,335.84,162.43,16.243
