,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
2389,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,2.0,0.0,61.0,457.37,7.8,9.1,0.0,8.6,0.0,500.65,0.5,122.326,17.7
2393,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,61.0,457.37,11.95,12.5,0.0,12.36,0.0,892.25,1.0,218.007,24.86
2395,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,1.0,0.0,61.0,457.37,2.95,2.5,0.0,2.5,0.0,211.95,7.0,51.788,5.0
2400,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,69.0,457.37,9.67,4.45,0.0,4.57,0.0,400.95,0.25,97.967,9.02
2404,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,69.0,457.37,1.56,0.0,0.0,0.0,0.0,73.4,1.0,17.935,0.0
2407,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,73.0,457.37,2.1,0.0,0.0,0.0,0.0,97.7,2.0,23.871,0.0
2413,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,73.0,457.37,17.52,7.04,0.0,6.2,0.0,998.2,1.0,243.895,13.24
2418,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,77.0,457.37,3.54,2.92,0.0,2.76,0.0,168.25,3.0,41.109,5.68
2424,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,516.22,5.0,10.0,0.0,8.0,0.0,1043.15,0.25,205.772,18.0
2428,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,2.0,0.0,9.0,516.22,22.0,2.5,0.0,0.0,0.0,298.1,0.5,58.804,2.5
2442,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,67.0,2.0,0.0,22.0,516.22,20.0,0.0,0.0,0.0,0.0,322.37,0.25,63.592,0.0
2458,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,75.0,2.0,0.0,40.0,516.22,7.5,5.0,0.0,5.0,0.0,623.78,0.5,123.048,10.0
2466,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,46.0,516.22,3.75,0.0,0.0,0.0,0.0,353.53,0.5,69.738,0.0
2467,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,46.0,516.22,5.0,0.0,0.0,0.0,0.0,681.05,0.25,134.344,0.0
2474,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,52.0,516.22,1.0,0.0,0.0,0.0,0.0,124.3,0.25,24.519,0.0
2489,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,70.0,516.22,30.0,5.0,0.0,5.0,0.0,324.2,0.25,63.953,10.0
2496,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,76.0,516.22,3.0,0.0,0.0,0.0,0.0,420.78,0.75,83.004,0.0
2508,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,67.0,2.0,0.0,82.0,516.22,7.0,5.0,0.0,5.0,0.0,687.72,1.25,135.659,10.0
2510,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,88.0,516.22,10.0,0.0,0.0,30.0,0.0,602.96,1.0,118.939,30.0
2517,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,94.0,516.22,7.5,5.0,0.0,5.0,0.0,995.35,1.0,196.344,10.0
2522,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,75.0,2.0,0.0,100.0,516.22,30.0,20.0,0.0,20.0,0.0,1632.79,1.0,322.087,40.0
2529,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,106.0,516.22,5.0,15.0,0.0,12.5,0.0,331.38,0.5,65.367,27.5
2551,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,11.0,487.46,30.0,0.0,0.0,0.0,0.0,1205.65,1.0,281.07,0.0
2590,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,61.0,487.46,32.0,6.0,0.0,6.0,0.0,837.55,0.25,195.255,12.0
2592,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,2.0,0.0,61.0,487.46,15.0,7.5,0.0,7.5,0.0,500.13,1.0,116.595,15.0
2600,50.0,1.0,2.0,3.0,16.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,2.0,0.0,66.0,487.46,50.0,0.0,0.0,25.0,0.0,3050.0,1.5,711.036,25.0
2608,50.0,1.0,2.0,3.0,16.0,8.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,2.0,0.0,76.0,487.46,22.5,0.0,0.0,0.0,0.0,1002.0,1.0,233.593,0.0
2627,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,96.0,487.46,6.0,0.0,0.0,0.0,0.0,649.0,0.5,151.299,0.0
2633,50.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,2.0,0.0,2.0,484.24,2.0,1.5,0.0,1.5,0.0,127.44,0.12,28.567,3.0
2639,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,70.0,2.0,0.0,10.0,484.24,1.0,0.0,0.0,1.0,0.0,231.04,0.25,51.79,1.0
2647,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,2.0,0.0,36.0,484.24,4.0,0.0,0.0,9.0,0.0,144.33,0.25,32.353,9.0
2655,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,2.0,0.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,89.8,0.25,20.13,6.0
2657,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,20.0,2.0,0.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,93.79,0.25,21.024,6.0
2674,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,2.0,0.0,94.0,484.24,3.0,0.0,0.0,6.0,0.0,95.35,0.05,21.374,6.0
2704,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,10.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,2.0,0.0,129.0,484.24,3.0,3.0,0.0,3.0,0.0,1290.76,1.25,289.337,6.0
2706,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,11.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,2.0,0.0,129.0,484.24,2.0,5.75,0.0,5.75,0.0,486.2,0.5,108.987,11.5
2708,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,12.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,40.0,2.0,0.0,129.0,484.24,2.5,0.0,0.0,0.0,0.0,278.12,0.25,62.343,0.0
2718,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,136.0,484.24,8.0,0.0,0.0,0.0,0.0,300.45,0.25,67.349,0.0
2720,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,136.0,484.24,9.0,0.0,0.0,0.0,0.0,303.4,0.25,68.01,0.0
2722,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,136.0,484.24,6.0,0.0,0.0,0.0,0.0,222.43,0.25,49.86,0.0
2724,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,136.0,484.24,5.0,0.0,0.0,0.0,0.0,361.7,0.25,81.079,0.0
2726,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,136.0,484.24,7.0,0.0,0.0,0.0,0.0,108.85,0.2,24.4,0.0
2738,50.0,1.0,2.0,4.0,2.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,0.0,14.0,474.25,8.0,0.0,0.0,0.0,0.0,494.4,2.0,80.902,0.0
2751,50.0,1.0,2.0,4.0,2.0,10.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,30.0,474.25,18.0,0.0,0.0,0.0,0.0,1201.9,0.5,196.676,0.0
2784,50.0,1.0,2.0,4.0,2.0,10.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,50.0,2.0,0.0,74.0,474.25,6.0,0.0,0.0,8.0,0.0,732.18,0.5,119.811,8.0
2812,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,360.43,1.0,67.06,0.0
2814,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,1.0,0.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,119.63,20.0,22.257,0.0
2830,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,23.0,509.02,8.0,10.0,0.0,10.0,0.0,383.35,30.0,71.323,20.0
2832,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,85.0,1.0,0.0,23.0,509.02,2.0,5.0,0.0,5.0,0.0,241.57,20.0,44.944,10.0
2836,50.0,1.0,2.0,4.0,7.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,16.0,0.0,27.0,509.02,10.0,5.0,0.0,5.0,0.0,385.05,2.0,71.639,10.0
2837,50.0,1.0,2.0,4.0,7.0,13.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,27.0,509.02,5.0,7.0,0.0,7.0,0.0,204.65,1.0,38.076,14.0
2841,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,1.0,0.0,31.0,509.02,5.0,5.0,0.0,5.0,0.0,407.93,50.0,75.896,10.0
2843,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,31.0,509.02,20.0,5.0,0.0,5.0,0.0,277.6,10.0,51.649,10.0
2850,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,8.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,0.0,35.0,509.02,15.0,3.0,0.0,3.0,0.0,316.0,1.0,58.793,6.0
2854,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,39.0,509.02,6.0,0.0,0.0,0.0,0.0,153.6,15.0,28.578,0.0
2868,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,2.0,0.0,51.0,509.02,9.0,12.0,0.0,11.0,0.0,672.03,1.0,125.032,23.0
2889,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,25.0,2.0,0.0,63.0,509.02,10.0,8.0,0.0,8.0,0.0,231.54,1.0,43.079,16.0
2896,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,0.0,67.0,509.02,15.0,10.0,0.0,10.0,0.0,296.0,1.0,55.072,20.0
2897,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,67.0,509.02,10.0,8.0,0.0,8.0,0.0,247.1,2.0,45.973,16.0
2908,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,2.0,0.0,71.0,509.02,15.0,0.0,0.0,20.0,0.0,460.1,1.0,85.602,20.0
2915,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,75.0,509.02,8.0,5.0,0.0,5.0,0.0,350.9,2.0,65.287,10.0
2916,50.0,1.0,2.0,4.0,7.0,13.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,75.0,509.02,2.0,2.0,0.0,2.0,0.0,154.45,2.0,28.735,4.0
2933,50.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,0.0,3.0,613.29,20.0,0.0,0.0,0.0,0.0,402.1,19.505628091188257,62.193,0.0
2949,50.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,0.0,27.0,613.29,1.5,0.5,0.0,0.5,0.0,117.3,19.505628091188257,18.144,1.0
2974,50.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,63.0,613.29,20.0,20.0,0.0,20.0,0.0,1035.25,19.505628091188257,160.122,40.0
2985,50.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,0.0,75.0,613.29,20.0,3.0,0.0,3.0,0.0,304.3,19.505628091188257,47.067,6.0
2997,50.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,0.0,93.0,613.29,21.0,5.0,0.0,5.0,0.0,260.25,19.505628091188257,40.252,10.0
3010,50.0,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,4.0,519.96,5.0,10.0,0.0,10.0,0.0,215.0,0.25,25.543,20.0
3017,50.0,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,2.0,0.0,14.0,519.96,8.2,10.0,0.0,10.0,0.0,973.78,0.5,115.689,20.0
3021,50.0,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,2.0,0.0,19.0,519.96,10.0,10.0,0.0,10.0,0.0,971.49,0.25,115.418,20.0
3026,50.0,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,24.0,519.96,10.5,10.0,0.0,10.0,0.0,1587.9,1.0,188.651,20.0
3028,50.0,1.0,2.0,4.0,18.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,2.0,0.0,29.0,519.96,3.5,5.0,0.0,5.0,0.0,512.5,0.25,60.889,10.0
3033,50.0,1.0,2.0,4.0,18.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,34.0,519.96,6.5,10.0,0.0,10.0,0.0,2197.3,0.5,261.05,20.0
