,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
2267,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,28.0,336.89,2.37,0.79,0.0,0.0,1.22,15085.0,150.85,150.85,37.411,0.79
2272,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,36.0,336.89,3.67,0.0,0.0,0.0,1.5,11954.0,119.54,119.54,29.646,0.0
2273,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,36.0,336.89,15.5,0.0,0.0,0.0,1.01,109741.0,1097.41,1097.41,272.158,0.0
2275,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,36.0,336.89,2.51,0.0,0.0,0.0,0.55,39170.0,391.7,391.7,97.142,0.0
2281,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,4.32,0.0,0.0,0.0,1.22,17740.0,400.08,177.4,43.995,0.0
2282,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,40.0,336.89,14.04,0.0,0.0,10.92,0.58,67511.0,675.11,675.11,167.427,10.92
2291,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,49.0,336.89,2.9,0.0,0.0,0.0,0.57,21056.0,210.56,210.56,52.219,0.0
2295,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,45.0,1.0,49.0,336.89,2.32,0.0,0.0,0.0,1.78,17208.0,172.08,172.08,42.676,0.0
2297,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,49.0,336.89,2.07,0.0,0.0,0.0,2.26,12894.0,128.94,128.94,31.977,0.0
2299,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,53.0,336.89,4.06,0.0,0.0,1.92,3.27,27335.0,273.35,273.35,67.791,1.92
2300,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,67.0,336.89,3.48,0.0,0.0,0.0,1.58,23934.0,239.34,239.34,59.356,0.0
2302,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,67.0,336.89,11.58,0.0,0.0,0.0,3.42,59188.0,591.88,591.88,146.786,0.0
2311,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,94.0,336.89,17.08,0.0,0.0,0.0,2.54,211118.0,2111.18,2111.18,523.573,0.0
2315,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,7.62,0.0,0.0,0.0,2.06,32359.0,323.59,323.59,80.25,0.0
2317,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,3.2,0.0,0.0,0.0,2.85,9944.0,99.44,99.44,24.661,0.0
2319,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,4.13,0.0,0.0,0.0,1.91,23623.0,236.23,236.23,58.585,0.0
2328,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,114.0,336.89,4.25,0.0,0.0,0.0,2.07,20456.0,204.56,204.56,50.731,0.0
2332,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,129.0,336.89,4.35,0.0,0.0,0.0,0.66,40079.0,400.79,400.79,99.396,0.0
2337,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,129.0,336.89,5.11,0.0,0.0,0.0,1.08,16176.0,161.76,161.76,40.116,0.0
2342,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,45.0,1.0,3.0,418.07,42.8,0.0,0.0,0.0,1.21,196421.0,1964.21,1964.21,137.495,0.0
2347,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,24.0,418.07,4.25,0.0,0.0,0.0,0.35,20376.0,203.76,203.76,14.263,0.0
2355,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,50.0,1.0,38.0,418.07,25.0,0.0,0.0,0.0,3.07,164424.0,1644.24,1644.24,115.097,0.0
2359,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,35.0,1.0,38.0,418.07,12.96,0.0,0.0,0.0,0.53,37161.0,371.61,371.61,26.013,0.0
2361,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,1.0,38.0,418.07,15.12,0.0,0.0,0.0,2.18,88524.0,885.24,885.24,61.967,0.0
2363,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,49.0,418.07,10.8,0.0,0.0,0.0,0.11,85925.0,848.21,859.25,60.148,0.0
2364,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,49.0,418.07,40.0,0.0,0.0,0.0,0.6,159123.0,1591.23,1591.23,111.386,0.0
2366,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,40.0,1.0,49.0,418.07,20.0,0.0,0.0,0.0,0.94,92122.0,921.22,921.22,64.485,0.0
2374,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,30.0,1.0,63.0,418.07,15.0,0.0,0.0,0.0,1.99,22602.0,226.02,226.02,15.821,0.0
2376,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,418.07,10.96,0.0,0.0,0.0,0.37,33768.0,337.68,337.68,23.638,0.0
2379,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,1.0,63.0,418.07,17.0,0.0,0.0,0.0,2.37,22585.0,225.85,225.85,15.81,0.0
2381,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,63.0,418.07,8.62,0.0,0.0,0.0,1.79,48067.0,480.67,480.67,33.647,0.0
2382,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,1.0,63.0,418.07,18.0,0.0,0.0,0.0,0.55,18990.0,189.9,189.9,13.293,0.0
2388,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,70.0,418.07,22.64,0.0,0.0,0.0,0.56,154512.0,1545.12,1545.12,108.158,0.0
2392,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,30.0,1.0,70.0,418.07,5.8,0.0,0.0,0.0,0.7,26646.0,266.46,266.46,18.652,0.0
2396,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,40.0,1.0,70.0,418.07,14.0,0.0,0.0,0.0,1.71,72145.0,721.45,721.45,50.502,0.0
2398,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,1.0,89.0,418.07,70.0,0.0,0.0,0.0,0.42,308666.0,3086.66,3086.66,216.066,0.0
2402,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,115.0,418.07,2.5,0.0,0.0,0.0,0.16,41156.0,411.56,411.56,28.809,0.0
2406,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,60.0,1.0,115.0,418.07,60.0,0.0,0.0,0.0,0.8,250504.0,2505.04,2505.04,175.353,0.0
2411,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,40.0,1.0,122.0,418.07,12.33,0.0,0.0,0.0,1.07,158760.0,1587.6,1587.6,111.132,0.0
2414,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,65.0,1.0,122.0,418.07,15.0,0.0,0.0,0.0,0.89,155007.0,1550.07,1550.07,108.505,0.0
2421,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,40.0,1.0,136.0,418.07,10.33,0.0,0.0,0.0,1.74,92448.0,924.48,924.48,64.714,0.0
2423,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,143.0,418.07,10.0,0.0,0.0,0.0,0.63,41551.0,415.51,415.51,29.086,0.0
2424,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,157.0,418.07,1.0,0.0,0.0,0.0,0.53,10922.0,105.97,109.22,7.645,0.0
2429,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,20.0,1.0,166.0,418.07,8.33,0.0,0.0,0.0,1.63,25703.0,257.03,257.03,17.992,0.0
2433,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,1.0,188.0,418.07,2.5,0.0,0.0,0.0,2.46,60188.0,601.88,601.88,42.132,0.0
2436,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,50.0,1.0,195.0,418.07,20.0,0.0,0.0,0.0,1.85,140921.0,1409.21,1409.21,98.645,0.0
2443,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,1.0,240.0,418.07,25.0,0.0,0.0,0.0,1.99,120064.0,1200.64,1200.64,84.045,0.0
2453,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,1.0,24.0,342.42,0.7,0.0,0.0,0.0,0.64,15892.0,158.92,158.92,42.591,0.0
2472,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,1.0,40.0,342.42,26.88,0.0,0.0,0.0,1.05,135796.0,1357.96,1357.96,363.933,0.0
2474,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,1.0,53.0,342.42,2.8,0.0,0.0,0.0,0.54,16945.0,169.45,169.45,45.413,0.0
2476,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,1.0,53.0,342.42,2.5,0.0,0.0,0.0,0.61,11473.0,114.73,114.73,30.748,0.0
2479,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,1.0,59.0,342.42,2.1,0.0,0.0,0.0,1.58,5638.0,56.38,56.38,15.11,0.0
2487,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,69.0,342.42,6.72,0.0,0.0,0.0,0.36,86686.0,866.86,866.86,232.318,0.0
2488,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,69.0,342.42,10.08,0.0,0.0,0.0,0.32,64685.0,646.85,646.85,173.356,0.0
2531,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,106.0,342.42,4.2,0.0,0.0,0.0,0.67,20628.0,206.28,206.28,55.283,0.0
2534,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,106.0,342.42,2.8,0.0,0.0,0.0,0.69,23133.0,231.33,231.33,61.996,0.0
2542,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,1.0,116.0,342.42,1.68,0.0,0.0,0.0,0.61,12614.0,126.14,126.14,33.806,0.0
2546,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,121.0,342.42,3.92,0.0,0.0,0.0,0.62,12615.0,126.15,126.15,33.808,0.0
2553,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,131.0,342.42,3.36,0.0,0.0,0.0,0.51,23422.0,234.22,234.22,62.771,0.0
2555,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,131.0,342.42,3.36,0.0,0.0,0.0,0.39,18073.0,180.73,180.73,48.436,0.0
2559,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,136.0,342.42,1.68,0.0,0.0,0.0,0.66,15100.0,151.0,151.0,40.468,0.0
2563,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,136.0,342.42,6.44,0.0,0.0,0.0,1.54,53806.0,538.06,538.06,144.2,0.0
2569,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,146.0,342.42,7.84,0.0,0.0,0.0,2.16,62893.0,628.93,628.93,168.553,0.0
2572,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,151.0,342.42,1.68,0.0,0.0,0.0,0.61,18202.0,182.73,182.02,48.781,0.0
2574,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,151.0,342.42,2.24,0.0,0.0,0.0,0.63,5590.0,55.9,55.9,14.981,0.0
2576,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,151.0,342.42,6.16,0.0,0.0,0.0,1.81,68273.0,682.73,682.73,182.972,0.0
2579,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,161.0,342.42,5.6,0.0,0.0,0.0,1.23,27687.0,276.87,276.87,74.201,0.0
2580,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,161.0,342.42,13.44,0.0,0.0,0.0,0.94,58315.0,583.15,583.15,156.284,0.0
2588,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,4.0,403.88,8.5,0.0,0.0,0.0,2.83,466521.0,4665.21,4665.21,345.226,0.0
2596,50.0,1.0,2.0,3.0,15.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,33.0,1.0,14.0,403.88,10.0,0.0,0.0,0.0,1.26,69205.0,692.05,692.05,51.212,0.0
2602,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,1.0,29.0,403.88,17.0,10.0,0.0,0.0,0.48,73313.0,733.13,733.13,54.252,10.0
2609,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,34.0,403.88,2.0,0.0,3.0,0.0,0.74,53812.0,538.12,538.12,39.821,3.0
2616,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,50.0,1.0,49.0,403.88,17.5,0.0,0.0,0.0,0.88,53326.0,533.26,533.26,39.461,0.0
2619,50.0,1.0,2.0,3.0,15.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,59.0,403.88,9.8,0.0,5.0,0.0,0.39,25740.0,257.4,257.4,19.048,5.0
2632,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,50.0,1.0,74.0,403.88,3.0,0.0,0.0,0.0,0.89,108179.0,1081.79,1081.79,80.052,0.0
2637,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,74.0,403.88,10.0,0.0,0.0,0.0,0.72,18440.0,184.4,184.4,13.646,0.0
2641,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,65.0,1.0,86.0,403.88,15.0,0.0,5.0,0.0,0.19,119690.0,1196.9,1196.9,88.571,5.0
2643,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,111.0,403.88,35.0,0.0,0.0,0.0,1.61,112775.0,1127.75,1127.75,83.454,0.0
2647,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,111.0,403.88,9.0,0.0,0.0,0.0,0.88,29006.0,290.06,290.06,21.464,0.0
2650,50.0,1.0,2.0,3.0,15.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,50.0,1.0,119.0,403.88,9.2,0.0,2.5,0.0,0.45,57030.0,570.3,570.3,42.202,2.5
2661,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,142.0,403.88,25.0,0.0,0.0,0.0,0.86,167865.0,1678.65,1678.65,124.22,0.0
2666,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,147.0,403.88,7.0,0.0,0.0,0.0,0.83,46826.0,468.26,468.26,34.651,0.0
2669,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,147.0,403.88,14.0,14.0,0.0,0.0,0.14,79597.0,795.97,795.97,58.902,14.0
2674,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,157.0,403.88,8.0,0.0,0.0,0.0,0.34,43561.0,435.61,435.61,32.235,0.0
2676,50.0,1.0,2.0,3.0,15.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,157.0,403.88,1.0,0.0,0.0,0.0,1.1,6850.0,68.5,68.5,5.069,0.0
