,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
2483,1.0,2.0,2.0,5.0,4.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,50.0,1.0,14.0,335.71,4.6,1.48,101.6,101.6,0.01016,101.6,335.71,114.80999999999999,11.481
2493,1.0,2.0,2.0,5.0,4.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,22.0,335.71,9.1,3.35,252.47,252.47,0.025247,252.47,335.71,285.29,28.529
2496,1.0,2.0,2.0,5.0,4.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,22.0,335.71,10.25,1.77,297.36,297.36,0.029736,297.36,335.71,336.02,33.602
2515,1.0,2.0,2.0,5.0,4.0,2.0,1.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,335.71,5.0,0.98,247.51,247.51,0.024751,247.51,335.71,279.69,27.969
2520,1.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,335.71,5.0,0.48,121.66,121.66,0.012166,121.66,335.71,137.48,13.748
2524,1.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,335.71,3.6,1.41,205.63,205.63,0.020563,205.63,335.71,232.35999999999999,23.236
2525,1.0,2.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,335.71,9.8,3.08,291.65,291.65,0.029165,291.65,335.71,329.56,32.956
2527,1.0,2.0,2.0,5.0,4.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,34.0,335.71,2.8,1.39,134.58,134.58,0.013458,134.58,335.71,152.07999999999998,15.208
2529,1.0,2.0,2.0,5.0,4.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,34.0,335.71,1.8,0.32,90.92,90.92,0.009092,90.92,335.71,102.74000000000001,10.274
2535,1.0,2.0,2.0,5.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,335.71,3.2,0.6,204.6,204.6,0.02046,204.6,335.71,231.2,23.12
2542,1.0,2.0,2.0,5.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,38.0,335.71,5.0,0.25,352.48,352.48,0.035248,352.48,335.71,398.3,39.83
2547,1.0,2.0,2.0,5.0,4.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,38.0,335.71,28.95,1.28,1207.12,1207.12,0.120712,1207.12,335.71,1364.05,136.405
2550,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,46.0,335.71,25.4,0.64,634.65,634.65,0.063465,634.65,335.71,717.15,71.715
2555,1.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,46.0,335.71,9.8,0.64,376.96,376.96,0.037696,376.96,335.71,425.96,42.596
2565,1.0,2.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,335.71,4.76,1.34,226.01,226.01,0.022601,226.01,335.71,255.39000000000001,25.539
2566,1.0,2.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,50.0,335.71,2.43,0.33,95.28,95.28,0.009528,95.28,335.71,107.67,10.767
2575,1.0,2.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,58.0,335.71,11.5,1.35,1024.51,670.22,0.102451,1024.51,335.71,1157.7,115.77
2580,1.0,2.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,1.0,62.0,335.71,4.41,1.06,154.68,154.68,0.015468,154.68,335.71,174.79,17.479
2583,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,70.0,335.71,7.4,0.88,175.56,175.56,0.017556,175.56,335.71,198.38,19.838
2590,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,74.0,335.71,4.4,1.85,132.84,132.84,0.013284,132.84,335.71,150.11,15.011
2605,1.0,2.0,2.0,5.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,86.0,335.71,10.12,1.31,401.53,401.53,0.040153,401.53,335.71,453.73,45.373
2631,1.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,118.0,335.71,1.6,2.54,154.86,154.86,0.015486,154.86,335.71,174.99,17.499
2635,1.0,2.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,118.0,335.71,1.2,1.14,141.51,141.51,0.014151,141.51,335.71,159.91,15.991
2638,1.0,2.0,2.0,5.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,118.0,335.71,2.0,0.92,118.36,118.36,0.011836,118.36,335.71,133.75,13.375
2642,1.0,2.0,2.0,9.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,430.7,6.96,1.83,359.7,359.7,0.03597,359.7,430.7,446.03000000000003,44.603
2654,1.0,2.0,2.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,430.7,12.4,3.72,106.03,106.03,0.010603,106.03,430.7,131.48,13.148
2657,1.0,2.0,2.0,9.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,17.0,430.7,4.6,1.12,265.82,265.82,0.026582,265.82,430.7,329.62,32.962
2678,1.0,2.0,2.0,9.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,60.0,430.7,5.25,2.25,97.89,97.89,0.009789,97.89,430.7,121.38,12.138
2692,1.0,2.0,2.0,9.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,112.0,430.7,5.0,0.76,298.61,298.61,0.029861,298.61,430.7,370.28,37.028
2702,1.0,2.0,2.0,9.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,147.0,430.7,20.2,1.73,772.67,772.67,0.077267,772.67,430.7,958.1099999999999,95.811
2711,1.0,2.0,2.0,9.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,168.0,430.7,4.4,1.96,208.04,208.04,0.020804,208.04,430.7,257.96999999999997,25.797
2720,1.0,2.0,2.0,9.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,175.0,430.7,10.0,2.93,142.4,142.4,0.01424,142.4,430.7,176.58,17.658
2766,1.0,2.0,2.0,13.0,7.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,32.0,335.47,2.5,0.65,90.04,90.04,0.009004,90.04,335.47,99.94,9.994
2768,1.0,2.0,2.0,13.0,7.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,32.0,335.47,2.0,0.23,427.71,427.71,0.042771,427.71,335.47,474.76000000000005,47.476
2779,1.0,2.0,2.0,13.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,57.0,335.47,4.2,1.72,419.87,419.87,0.041987,419.87,335.47,466.05999999999995,46.606
2825,1.0,2.0,2.0,13.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,102.0,335.47,8.0,1.15,504.49,504.49,0.050449,504.49,335.47,559.98,55.998
2827,1.0,2.0,2.0,13.0,7.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,102.0,335.47,12.0,0.16,316.19,316.19,0.031619,316.19,335.47,350.97,35.097
2829,1.0,2.0,2.0,13.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,102.0,335.47,5.0,3.84,358.06,359.85,0.035806,358.06,335.47,397.45,39.745
2835,1.0,2.0,2.0,13.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,117.0,335.47,5.0,0.54,124.08,125.34,0.012408,124.08,335.47,137.73,13.773
2836,1.0,2.0,2.0,13.0,7.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,117.0,335.47,5.0,1.63,305.73,305.73,0.030573,305.73,335.47,339.36,33.936
2848,1.0,2.0,2.0,13.0,7.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,122.0,335.47,3.0,0.87,143.82,143.82,0.014382,143.82,335.47,159.64000000000001,15.964
2872,1.0,2.0,2.0,13.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,137.0,335.47,12.0,0.91,174.69,174.69,0.017469,174.69,335.47,193.91,19.391
2877,1.0,2.0,2.0,13.0,7.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,147.0,335.47,3.0,2.82,245.41,245.41,0.024541,245.41,335.47,272.40999999999997,27.241
2879,1.0,2.0,2.0,13.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,147.0,335.47,1.04,0.78,146.32,146.32,0.014632,146.32,335.47,162.42000000000002,16.242
2880,1.0,2.0,2.0,13.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,147.0,335.47,2.5,1.32,142.71,142.74,0.014271,142.71,335.47,158.41,15.841
2883,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,335.68,6.5,1.3,244.61,244.61,0.024461,244.61,335.68,244.60999999999999,24.461
2905,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,23.0,335.68,4.08,1.88,374.05,374.05,0.037405,374.05,335.68,374.05,37.405
2913,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,335.68,2.2,4.59,252.98,252.98,0.025298,252.98,335.68,252.98,25.298
2916,1.0,2.0,2.0,17.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,335.68,12.35,0.36,278.57,278.57,0.027857,278.57,335.68,278.57,27.857
2932,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,335.68,4.0,2.94,111.0,111.0,0.0111,111.0,335.68,111.00000000000001,11.1
2933,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,335.68,2.0,0.86,465.46,465.46,0.046546,465.46,335.68,465.46000000000004,46.546
2935,1.0,2.0,2.0,17.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,335.68,6.0,0.99,120.44,120.44,0.012044,120.44,335.68,120.44,12.044
2943,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,53.0,335.68,4.8,1.0,157.2,157.2,0.01572,157.2,335.68,157.20000000000002,15.72
2961,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,335.68,4.3,1.06,827.66,827.66,0.082766,827.66,335.68,827.66,82.766
2962,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,335.68,6.6,0.68,109.27,109.27,0.010927,109.27,335.68,109.27,10.927
2966,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,335.68,12.5,1.68,373.03,373.03,0.037303,373.03,335.68,373.03000000000003,37.303
2979,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,86.0,335.68,1.5,2.62,139.99,139.99,0.013999,139.99,335.68,139.98999999999998,13.999
2987,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,98.0,335.68,6.6,1.0,237.75,237.75,0.023775,237.75,335.68,237.75,23.775
2997,1.0,2.0,2.0,17.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,114.0,335.68,10.5,0.35,482.55,482.55,0.048255,482.55,335.68,482.55,48.255
3023,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.5,0.95,100.79,100.79,0.010079,100.79,350.43,99.78,9.978
3024,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,350.43,1.0,0.82,143.93,143.93,0.014393,143.93,350.43,142.49,14.249
3029,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,35.0,350.43,2.94,0.72,178.81,178.81,0.017881,178.81,350.43,177.02,17.702
3032,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,45.0,350.43,5.0,2.29,215.72,215.72,0.021572,215.72,350.43,213.56,21.356
3036,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,350.43,5.0,1.26,388.74,388.74,0.038874,388.74,350.43,384.85,38.485
3045,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,350.43,10.0,4.73,596.56,596.56,0.059656,596.56,350.43,590.59,59.059
3052,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,65.0,350.43,3.21,0.88,357.99,357.99,0.035799,357.99,350.43,354.40999999999997,35.441
3054,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,65.0,350.43,2.76,0.81,307.36,307.36,0.030736,307.36,350.43,304.29,30.429
3057,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,75.0,350.43,5.0,1.44,374.43,374.43,0.037443,374.43,350.43,370.69,37.069
3061,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,80.0,350.43,3.5,0.44,164.35,164.35,0.016435,164.35,350.43,162.71,16.271
3063,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,80.0,350.43,5.22,0.43,522.26,522.26,0.052226,522.26,350.43,517.04,51.704
3068,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,80.0,350.43,2.5,4.05,492.73,492.73,0.049273,492.73,350.43,487.8,48.78
3074,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,350.43,5.0,0.88,1141.47,1141.47,0.114147,1141.47,350.43,1130.06,113.006
3076,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,350.43,8.46,0.6,296.87,296.87,0.029687,296.87,350.43,293.9,29.39
3080,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,2.62,0.27,316.93,316.93,0.031693,316.93,350.43,313.76,31.376
3082,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,2.33,3.75,281.87,281.87,0.028187,281.87,350.43,279.05,27.905
3084,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,0.94,0.65,113.71,113.71,0.011371,113.71,350.43,112.57,11.257
3086,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,350.43,1.62,0.78,196.01,196.01,0.019601,196.01,350.43,194.04999999999998,19.405
3091,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,40.0,1.0,105.0,350.43,5.0,0.16,344.42,344.42,0.034442,344.42,350.43,340.98,34.098
3093,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,105.0,350.43,6.2,0.84,702.22,702.22,0.070222,702.22,350.43,695.2,69.52
3096,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,110.0,350.43,17.5,1.29,809.85,809.85,0.080985,809.85,350.43,801.75,80.175
3099,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,110.0,350.43,18.0,2.1,685.97,685.97,0.068597,685.97,350.43,679.11,67.911
3102,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,120.0,350.43,8.78,1.07,1076.63,1076.63,0.107663,1076.63,350.43,1065.86,106.586
3103,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,120.0,350.43,1.21,0.7,149.8,149.8,0.01498,149.8,350.43,148.3,14.83
3104,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,120.0,350.43,10.0,3.32,518.58,518.58,0.051858,518.58,350.43,513.39,51.339
3110,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,125.0,350.43,3.75,0.78,498.53,498.53,0.049853,498.53,350.43,493.53999999999996,49.354
3115,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,350.43,2.94,0.18,137.91,137.91,0.013791,137.91,350.43,136.53,13.653
3117,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,350.43,3.31,0.88,138.39,138.39,0.013839,138.39,350.43,137.01000000000002,13.701
3121,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,141.0,350.43,7.68,0.85,312.62,312.62,0.031262,312.62,350.43,309.49,30.949
3122,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,141.0,350.43,4.18,2.49,170.38,170.38,0.017038,170.38,350.43,168.68,16.868
