,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
1663,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,146.0,498.45,8.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,1.77,39356.0,0.039356,393.56,313.34,313.34,2.0,49358.0,0.49358,49.358,15.0
1670,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,22.0,706.35,6.82,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.79,72942.0,0.072942,729.42,580.75,580.75,0.25,194959.0,1.94959,194.959,3.4
1671,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,22.0,706.35,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,64704.0,0.064704,647.04,439.98,515.16,0.25,172940.0,1.7294,172.94,0.0
1674,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,67.0,1.0,1.0,0.0,22.0,706.35,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,189263.0,0.189263,1892.63,1506.87,1506.87,0.75,505862.0,5.05862,505.862,0.0
1680,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,60.0,1.0,1.0,0.0,41.0,706.35,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,109944.0,0.109944,1099.44,875.35,875.35,0.5,293858.0,2.93858,293.858,0.0
1692,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,67.0,1.0,1.0,0.0,138.0,706.35,14.88,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.46,193046.0,0.193046,1930.46,1536.99,1536.99,1.0,515974.0,5.15974,515.974,25.0
1704,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,1.0,0.0,215.0,706.35,21.7,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.15,211287.0,0.211287,2112.87,1682.21,1682.22,0.5,564728.0,5.64728,564.728,4.55
1706,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,67.0,1.0,1.0,0.0,215.0,706.35,11.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.81,106142.0,0.106142,1061.42,845.08,845.08,0.25,283696.0,2.83696,283.696,6.37
1709,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,67.0,1.0,1.0,0.0,215.0,706.35,15.63,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.23,146267.0,0.146267,1462.67,1164.55,1164.55,0.25,390942.0,3.90942,390.942,6.37
1712,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,67.0,4.0,1.0,0.0,235.0,706.35,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,27437.0,0.027437,274.37,218.45,218.45,2.0,73333.0,0.73333,73.333,0.0
1714,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,7.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,67.0,4.0,1.0,0.0,235.0,706.35,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,9425.0,0.009425,94.25,75.04,75.04,4.0,25191.0,0.25191,25.191,0.0
1716,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,67.0,4.0,1.0,0.0,235.0,706.35,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,37587.0,0.037587,375.87,299.26,299.26,4.0,100462.0,1.00462,100.462,0.0
1717,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,235.0,706.35,12.4,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.64,63717.0,0.063717,637.17,507.3,507.3,4.0,170303.0,1.70303,170.303,9.1
1724,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,50.0,1.0,1.0,0.0,235.0,706.35,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,102196.0,0.102196,1021.96,813.66,813.66,1.0,273150.0,2.7315,273.15,0.0
1734,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,8.92,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.68,55059.0,0.055059,550.59,438.37,438.37,3.0,147161.0,1.47161,147.161,19.44
1736,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,4.14,0.0,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4998.0,0.004998,49.98,39.79,39.79,4.0,13359.0,0.13359,13.359,9.72
1737,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,254.0,706.35,4.98,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.18,78045.0,0.078045,780.45,622.46,621.38,1.0,208599.0,2.08599,208.599,2.43
1739,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,10.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,3.3,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.54,27774.0,0.027774,277.74,221.13,221.13,4.0,74234.0,0.74234,74.234,3.24
1741,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,11.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,1.38,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9441.0,0.009441,94.41,75.17,75.17,2.0,25234.0,0.25234,25.234,3.24
1744,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,254.0,706.35,4.83,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12878.0,0.012878,128.78,102.53,102.53,0.25,34421.0,0.34421,34.421,11.34
1745,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,254.0,706.35,4.62,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.26,66852.0,0.066852,668.52,532.26,532.26,4.5,178682.0,1.78682,178.682,4.05
1746,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,100.0,1.0,1.0,0.0,254.0,706.35,5.28,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.22,65554.0,0.065554,655.54,521.93,521.93,4.0,175212.0,1.75212,175.212,6.3
1748,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,254.0,706.35,4.14,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.35,102115.0,0.102115,1021.15,813.02,813.02,1.0,272933.0,2.72933,272.933,5.72
1754,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,272.0,706.35,2.48,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.6,19611.0,0.019611,196.11,156.14,156.14,1.0,52417.0,0.52417,52.417,4.55
1755,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,272.0,706.35,2.48,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.97,29472.0,0.029472,294.72,234.65,234.65,1.0,78773.0,0.78773,78.773,4.4
1756,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,272.0,706.35,2.48,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.13,30732.0,0.030732,307.32,244.68,244.68,1.0,82140.0,0.8214,82.14,4.55
1757,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,10.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,272.0,706.35,2.48,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,29982.0,0.029982,299.82,238.71,238.71,1.0,80136.0,0.80136,80.136,4.4
1760,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,272.0,706.35,15.12,0.0,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,130679.0,0.130679,1306.79,1040.44,1040.44,1.0,349278.0,3.49278,349.278,24.57
1766,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,292.0,706.35,4.34,0.0,0.0,3.17,2.49,0.0,0.0,0.0,0.0,0.42,21446.0,0.021446,214.46,170.75,170.75,1.0,57321.0,0.57321,57.321,5.66
1767,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,292.0,706.35,9.3,0.0,0.0,7.2,7.28,0.0,0.0,0.0,0.0,0.21,69233.0,0.069233,692.33,551.22,551.22,2.0,185046.0,1.85046,185.046,14.48
1768,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,292.0,706.35,4.34,0.0,0.0,2.13,2.73,0.0,0.0,0.0,0.0,0.33,27432.0,0.027432,274.32,218.41,218.41,1.0,73320.0,0.7332,73.32,4.859999999999999
1775,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,60.0,1.0,1.0,0.0,319.0,706.35,30.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.74,385322.0,0.385322,3853.22,3067.85,3067.85,2.0,1029888.0,10.29888,1029.888,50.0
1777,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,60.0,1.0,1.0,0.0,319.0,706.35,8.4,0.0,0.0,1.42,11.81,0.0,0.0,0.0,0.0,0.97,102226.0,0.102226,1022.26,813.9,813.9,0.5,273230.0,2.7323,273.23,13.23
1779,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,60.0,4.0,1.0,0.0,319.0,706.35,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14837.0,0.014837,148.37,118.13,118.13,2.0,39656.0,0.39656,39.656,0.0
1781,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,60.0,1.0,1.0,0.0,319.0,706.35,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,51703.0,0.051703,517.03,411.65,411.65,0.25,138192.0,1.38192,138.192,0.0
1783,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,60.0,4.0,1.0,0.0,319.0,706.35,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,51958.0,0.051958,519.58,413.68,413.68,2.0,138874.0,1.38874,138.874,0.0
1785,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,319.0,706.35,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,13140.0,0.01314,131.4,104.62,104.62,2.0,35121.0,0.35121,35.121,0.0
1794,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,60.0,1.0,1.0,0.0,338.0,706.35,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,504519.0,0.504519,5045.19,4016.87,4016.87,1.5,1348478.0,13.48478,1348.478,0.0
1805,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,60.0,1.0,1.0,0.0,338.0,706.35,12.1,0.0,0.0,7.1,9.1,0.0,0.0,0.0,0.0,0.06,315760.0,0.31576,3157.6,2514.01,2514.01,1.0,843963.0,8.43963,843.963,16.2
1807,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,60.0,1.0,1.0,0.0,338.0,706.35,4.03,0.0,0.0,3.55,4.55,0.0,0.0,0.0,0.0,0.49,120437.0,0.120437,1204.37,958.89,958.89,0.25,321904.0,3.21904,321.904,8.1
1810,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,1.0,505.68,3.3,0.0,0.0,0.0,0.0,0.0,2.08,2.14,0.0,0.24,57648.0,0.057648,576.48,458.98,458.98,0.3,68744.0,0.68744,68.744,4.220000000000001
1811,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,1.0,505.68,5.28,0.0,0.0,0.0,0.0,0.0,5.11,5.22,0.0,0.12,107255.0,0.107255,1072.55,853.94,853.94,1.3,127900.0,1.279,127.9,10.33
1812,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,1.0,505.68,3.96,0.0,0.0,0.0,0.0,0.0,3.48,4.03,0.0,1.04,50739.0,0.050739,507.39,403.97,403.97,1.0,60505.0,0.60505,60.505,7.51
1813,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,1.0,505.68,3.96,0.0,0.0,0.0,0.0,0.0,2.44,2.63,0.0,0.42,54621.0,0.054621,546.21,434.88,434.88,1.3,65134.0,0.65134,65.134,5.07
1823,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,14.0,505.68,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,39990.0,0.03999,399.9,318.39,318.39,3.0,47687.0,0.47687,47.687,0.0
1824,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,14.0,505.68,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,80375.0,0.080375,803.75,639.93,639.93,1.0,95846.0,0.95846,95.846,0.0
1825,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,27.0,505.68,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,17055.0,0.017055,170.55,135.79,135.79,2.0,20338.0,0.20338,20.338,0.0
1827,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,27.0,505.68,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,49078.0,0.049078,490.78,390.75,390.75,2.0,58524.0,0.58524,58.524,0.0
1831,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,10.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,27.0,505.68,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,84412.0,0.084412,844.12,672.07,672.07,4.0,100660.0,1.0066,100.66,0.0
1836,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,40.0,505.68,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,51418.0,0.051418,514.18,409.38,409.38,2.0,61315.0,0.61315,61.315,0.0
1838,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,40.0,505.68,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,27424.0,0.027424,274.24,218.34,218.34,2.0,32703.0,0.32703,32.703,0.0
1840,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,53.0,505.68,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,60088.0,0.060088,600.88,478.41,478.41,4.0,71654.0,0.71654,71.654,0.0
1842,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,53.0,505.68,33.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,74643.0,0.074643,746.43,594.29,594.29,3.0,89010.0,0.8901,89.01,0.0
1844,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,1.0,1.0,0.0,53.0,505.68,19.8,0.0,0.0,0.0,0.0,0.0,12.48,12.5,0.0,0.37,83950.0,0.08395,839.5,668.39,668.39,1.0,100109.0,1.00109,100.109,24.98
1846,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,67.0,3.0,1.0,0.0,66.0,505.68,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,51977.0,0.051977,519.77,413.83,413.83,0.3,61981.0,0.61981,61.981,0.0
1848,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,67.0,3.0,1.0,0.0,66.0,505.68,4.62,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,1.06,79721.0,0.079721,797.21,634.72,634.72,0.3,95065.0,0.95065,95.065,11.2
1853,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,50.0,3.0,1.0,0.0,79.0,505.68,7.92,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.94,40334.0,0.040334,403.34,321.13,321.13,2.0,48097.0,0.48097,48.097,6.12
1854,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,75.0,3.0,1.0,0.0,79.0,505.68,23.76,0.0,0.0,0.0,0.0,0.0,10.48,5.02,0.0,0.59,98562.0,0.098562,985.62,784.73,784.73,2.0,117533.0,1.17533,117.533,15.5
1858,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,92.0,505.68,20.19,0.0,0.0,0.0,0.0,0.0,16.0,1.004,0.0,0.18,148130.0,0.14813,1481.3,1179.37,1179.38,3.0,176642.0,1.76642,176.642,17.004
1860,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,92.0,505.68,8.25,0.0,0.0,0.0,0.0,0.0,5.0,2.004,0.0,0.74,47523.0,0.047523,475.23,378.37,378.37,1.0,56671.0,0.56671,56.671,7.004
1865,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,92.0,505.68,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.04,0.0,0.93,12406.0,0.012406,124.06,98.77,98.77,2.0,14794.0,0.14794,14.794,6.04
