,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
1679,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,40.0,1.0,1.0,0.0,41.0,706.35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,73978.0,0.073978,739.78,583.56,583.56,0.5,144114.0,1.44114,144.114,0.0
1691,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,33.0,1.0,1.0,0.0,138.0,706.35,5.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.46,95969.0,0.095969,959.69,757.03,757.03,1.0,186955.0,1.86955,186.955,25.0
1705,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,33.0,1.0,1.0,0.0,215.0,706.35,5.5,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.81,52765.0,0.052765,527.65,416.23,416.23,0.25,102791.0,1.02791,102.791,6.37
1708,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,33.0,1.0,1.0,0.0,215.0,706.35,7.82,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.23,72714.0,0.072714,727.14,573.59,573.59,0.25,141652.0,1.41652,141.652,6.37
1711,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,33.0,4.0,1.0,0.0,235.0,706.35,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,13639.0,0.013639,136.39,107.59,107.59,2.0,26570.0,0.2657,26.57,0.0
1713,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,33.0,4.0,1.0,0.0,235.0,706.35,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4685.0,0.004685,46.85,36.96,36.96,4.0,9127.0,0.09127,9.127,0.0
1715,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,33.0,4.0,1.0,0.0,235.0,706.35,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,18685.0,0.018685,186.85,147.39,147.39,4.0,36400.0,0.364,36.4,0.0
1719,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,235.0,706.35,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,34839.0,0.034839,348.39,274.82,274.82,4.0,67869.0,0.67869,67.869,0.0
1723,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,50.0,1.0,1.0,0.0,235.0,706.35,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,103148.0,0.103148,1031.48,813.66,813.66,1.0,200940.0,2.0094,200.94,0.0
1733,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,6.92,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.68,55572.0,0.055572,555.72,438.37,438.37,3.0,108258.0,1.08258,108.258,19.44
1735,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,4.14,0.0,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.61,5044.0,0.005044,50.44,39.79,39.79,4.0,9826.0,0.09826,9.826,9.72
1738,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,3.3,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.54,28033.0,0.028033,280.33,221.13,221.13,4.0,54610.0,0.5461,54.61,3.24
1740,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,4.0,1.0,0.0,254.0,706.35,1.38,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9529.0,0.009529,95.29,75.17,75.17,2.0,18563.0,0.18563,18.563,3.24
1743,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,254.0,706.35,4.83,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12998.0,0.012998,129.98,102.53,102.53,0.25,25321.0,0.25321,25.321,11.34
1747,50.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,254.0,706.35,4.14,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.35,103067.0,0.103067,1030.67,813.02,813.02,1.0,200783.0,2.00783,200.783,5.72
1753,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,272.0,706.35,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,94030.0,0.09403,940.3,741.74,741.74,0.5,183178.0,1.83178,183.178,0.0
1761,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,272.0,706.35,15.12,0.0,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,131897.0,0.131897,1318.97,1040.44,1040.44,1.0,256946.0,2.56946,256.946,24.57
1770,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,319.0,706.35,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,29612.0,0.029612,296.12,233.59,233.59,1.0,57687.0,0.57687,57.687,0.0
1771,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,319.0,706.35,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,110911.0,0.110911,1109.11,874.9,874.9,3.0,216063.0,2.16063,216.063,0.0
1776,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,40.0,1.0,1.0,0.0,319.0,706.35,20.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.74,259274.0,0.259274,2592.74,2045.23,2045.23,2.0,505086.0,5.05086,505.086,50.0
1778,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,40.0,1.0,1.0,0.0,319.0,706.35,5.6,0.0,0.0,1.42,11.81,0.0,0.0,0.0,0.0,0.97,68785.0,0.068785,687.85,542.6,542.6,0.5,133999.0,1.33999,133.999,13.23
1780,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,40.0,4.0,1.0,0.0,319.0,706.35,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9984.0,0.009984,99.84,78.76,78.76,2.0,19450.0,0.1945,19.45,0.0
1782,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,40.0,1.0,1.0,0.0,319.0,706.35,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,34791.0,0.034791,347.91,274.44,274.44,0.25,67775.0,0.67775,67.775,0.0
1784,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,40.0,4.0,1.0,0.0,319.0,706.35,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,34962.0,0.034962,349.62,275.79,275.79,2.0,68108.0,0.68108,68.108,0.0
1786,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,319.0,706.35,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,13263.0,0.013263,132.63,104.62,104.62,2.0,25837.0,0.25837,25.837,0.0
1795,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,40.0,1.0,1.0,0.0,338.0,706.35,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,339479.0,0.339479,3394.79,2677.91,2677.91,1.5,661332.0,6.61332,661.332,0.0
1798,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,338.0,706.35,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,81530.0,0.08153,815.3,643.13,643.13,2.0,158827.0,1.58827,158.827,0.0
1806,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,40.0,1.0,1.0,0.0,338.0,706.35,8.06,0.0,0.0,7.1,9.1,0.0,0.0,0.0,0.0,0.06,212468.0,0.212468,2124.68,1676.01,1676.01,1.0,413904.0,4.13904,413.904,16.2
1808,50.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,40.0,1.0,1.0,0.0,338.0,706.35,2.69,0.0,0.0,3.55,4.55,0.0,0.0,0.0,0.0,0.49,81039.0,0.081039,810.39,639.26,639.26,0.25,157870.0,1.5787,157.87,8.1
1830,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,27.0,505.68,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,85198.0,0.085198,851.98,672.07,672.07,4.0,96216.0,0.96216,96.216,0.0
1833,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,3.0,1.0,0.0,40.0,505.68,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,130055.0,0.130055,1300.55,1025.91,1025.91,1.5,146874.0,1.46874,146.874,0.0
1835,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,40.0,505.68,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,51897.0,0.051897,518.97,409.38,409.38,2.0,58608.0,0.58608,58.608,0.0
1837,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,40.0,505.68,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,27679.0,0.027679,276.79,218.34,218.34,2.0,31259.0,0.31259,31.259,0.0
1843,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,1.0,1.0,0.0,53.0,505.68,15.3,0.0,0.0,0.0,0.0,0.0,12.48,12.5,0.0,0.37,84732.0,0.084732,847.32,668.39,668.39,1.0,95689.0,0.95689,95.689,24.98
1845,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,33.0,3.0,1.0,0.0,66.0,505.68,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,25840.0,0.02584,258.4,203.83,203.83,0.3,29182.0,0.29182,29.182,0.0
1847,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,33.0,3.0,1.0,0.0,66.0,505.68,2.55,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,1.06,39631.0,0.039631,396.31,312.62,312.62,0.3,44756.0,0.44756,44.756,11.2
1850,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,79.0,505.68,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,31790.0,0.03179,317.9,250.77,250.77,0.15,35901.0,0.35901,35.901,0.0
1852,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,50.0,3.0,1.0,0.0,79.0,505.68,6.12,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.94,40710.0,0.04071,407.1,321.13,321.13,2.0,45975.0,0.45975,45.975,6.12
1859,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,92.0,505.68,6.38,0.0,0.0,0.0,0.0,0.0,5.0,2.004,0.0,0.74,47966.0,0.047966,479.66,378.37,378.37,1.0,54169.0,0.54169,54.169,7.004
1864,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,92.0,505.68,2.18,0.0,0.0,0.0,0.0,0.0,5.0,1.04,0.0,0.93,12521.0,0.012521,125.21,98.77,98.77,2.0,14140.0,0.1414,14.14,6.04
1871,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,80.0,4.0,1.0,0.0,105.0,505.68,5.1,0.0,0.0,0.0,0.0,0.0,4.5,4.28,0.0,1.2,35098.0,0.035098,350.98,276.86,276.86,2.0,39637.0,0.39637,39.637,8.780000000000001
1873,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,119.0,505.68,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,23139.0,0.023139,231.39,182.53,182.53,0.3,26132.0,0.26132,26.132,0.0
1880,50.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,5.0,1.0,0.0,148.0,505.68,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,25956.0,0.025956,259.56,204.75,204.75,0.3,29312.0,0.29312,29.312,0.0
1888,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,30.0,1.0,1.0,0.0,181.0,505.68,10.71,0.0,0.0,0.0,0.0,0.0,28.36,12.44,0.0,0.56,48827.0,0.048827,488.27,385.16,385.16,1.0,55141.0,0.55141,55.141,40.8
1896,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,194.0,505.68,2.04,0.0,0.0,0.0,0.0,0.0,5.2,1.13,0.0,0.34,19881.0,0.019881,198.81,156.83,156.83,0.3,22452.0,0.22452,22.452,6.33
1899,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,194.0,505.68,2.55,0.0,0.0,0.0,0.0,0.0,2.92,0.95,0.0,0.35,26703.0,0.026703,267.03,210.61,210.64,2.0,30157.0,0.30157,30.157,3.87
1901,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,194.0,505.68,2.04,0.0,0.0,0.0,0.0,0.0,2.02,1.13,0.0,0.54,30235.0,0.030235,302.35,238.5,238.5,3.0,34145.0,0.34145,34.145,3.15
1906,50.0,1.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,3.0,1.0,0.0,194.0,505.68,6.12,0.0,0.0,0.0,0.0,0.0,1.83,2.65,0.0,0.26,69451.0,0.069451,694.51,547.85,547.85,3.0,78432.0,0.78432,78.432,4.48
1910,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,470.24,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,17362.0,0.017362,173.62,136.96,136.96,2.0,33005.0,0.33005,33.005,0.0
1911,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,470.24,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,9140.0,0.00914,91.4,72.1,72.1,1.0,17376.0,0.17376,17.376,0.0
1912,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,470.24,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,11949.0,0.011949,119.49,94.26,94.26,1.0,22715.0,0.22715,22.715,0.0
1919,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,470.24,4.68,0.0,0.0,1.5,1.4,0.0,0.0,0.0,0.0,0.79,50771.0,0.050771,507.71,1225.9174993184465,400.5,5.0,96516.0,0.96516,96.516,2.9
1940,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,470.24,7.6,0.0,0.0,3.44,3.76,0.0,0.0,0.0,0.0,0.9,83734.0,0.083734,837.34,660.52,660.52,0.25,159180.0,1.5918,159.18,7.199999999999999
1943,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,54.0,470.24,4.8,0.0,0.0,1.02,1.06,0.0,0.0,0.0,0.0,1.39,20297.0,0.020297,202.97,160.11,160.11,2.0,38585.0,0.38585,38.585,2.08
1986,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,142.0,470.24,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,32980.0,0.03298,329.8,260.16,260.16,6.0,62696.0,0.62696,62.696,0.0
1988,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,67.0,1.0,1.0,0.0,142.0,470.24,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,42066.0,0.042066,420.66,331.83,331.83,0.25,79968.0,0.79968,79.968,0.0
1992,50.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,154.0,470.24,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,54705.0,0.054705,547.05,431.53,431.53,4.0,103995.0,1.03995,103.995,0.0
2014,50.0,1.0,2.0,3.0,19.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,30.0,1.0,1.0,0.0,6.0,490.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,97061.0,0.097061,970.61,765.65,765.65,1.0,95911.0,0.95911,95.911,0.0
2019,50.0,1.0,2.0,3.0,19.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,20.0,490.2,24.6,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.73,190220.0,0.19022,1902.2,1500.51,1500.51,1.25,187967.0,1.87967,187.967,29.75
2022,50.0,1.0,2.0,3.0,19.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,1.0,1.0,0.0,20.0,490.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,33922.0,0.033922,339.22,267.59,267.59,0.25,33520.0,0.3352,33.52,0.0
2024,50.0,1.0,2.0,3.0,19.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,4.0,1.0,0.0,20.0,490.2,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,22194.0,0.022194,221.94,175.07,175.07,3.0,21931.0,0.21931,21.931,0.0
