,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
3167,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,345.6,12.25,1.54,242.41,242.41,242.41,303.01
3180,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,72.0,345.6,33.9,1.87,813.9,813.9,813.9000000000001,1017.38
3186,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,77.0,345.6,3.11,0.52,363.73,363.73,363.73,454.65999999999997
3187,1.0,2.0,2.0,27.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,345.6,1.11,2.14,137.6,1399.5118858181268,137.6,172.0
3191,1.0,2.0,2.0,27.0,5.0,2.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,77.0,345.6,4.51,4.42,210.74,210.74,210.73999999999998,263.43
3214,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,132.0,345.6,12.45,1.87,326.83,326.83,326.83,408.53999999999996
3234,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,9.54,1.7221418379631694,1408.2201933598978,1399.5118858181268,504.25,988.33
3236,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,9.01,1.7221418379631694,1408.2201933598978,1399.5118858181268,504.25,988.33
3238,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,8.48,1.7221418379631694,1408.2201933598978,1399.5118858181268,504.25,988.33
3242,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,13.0,345.34,9.94,0.15,394.18,394.06,394.18,772.59
3244,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,13.0,345.34,4.96,0.23,396.17,397.67,396.17,776.49
3247,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,13.0,345.34,3.71,0.33,408.31,408.31,408.31,800.2900000000001
3251,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,13.0,345.34,8.86,0.55,1280.92,1280.92,1280.92,2510.6000000000004
3252,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,13.0,345.34,14.24,0.48,2059.54,2059.54,2059.54,4036.7
3254,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,345.34,1.59,0.35,136.18,136.18,136.18,266.90999999999997
3255,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,18.0,345.34,14.84,0.35,754.15,747.36,754.15,1478.1299999999999
3265,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,28.0,345.34,12.72,1.24,1161.9,1148.91,1161.9,2277.3199999999997
3268,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,34.0,345.34,3.18,0.41,317.88,309.15,317.88,623.0400000000001
3271,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,345.34,2.65,0.3,320.71,320.71,320.71000000000004,628.59
3274,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,44.0,345.34,3.18,1.29,208.55,208.55,208.54999999999998,408.76
3277,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,345.34,6.36,0.45,400.54,400.54,400.54,785.06
3281,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,345.34,8.25,2.14,403.44,403.47,403.44,790.74
3283,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,345.34,46.75,1.08,3832.38,3846.22,3832.38,7511.459999999999
3284,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,345.34,2.75,0.68,427.5,427.5,427.50000000000006,837.9
3286,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,59.0,345.34,16.5,0.5,1782.23,1782.24,1782.23,3493.17
3292,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,345.34,2.75,0.2,204.65,204.65,204.65,401.11
3295,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,64.0,345.34,2.2,0.35,131.55,131.55,131.55,257.84
3297,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,64.0,345.34,2.75,0.19,211.79,211.79,211.79,415.10999999999996
3300,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,14.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,64.0,345.34,1.1,2.2,99.45,99.45,99.45,194.92000000000002
3303,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,21.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,64.0,345.34,1.65,1.12,117.62,117.62,117.62,230.54000000000002
3305,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,79.0,345.34,13.75,0.34,571.3,571.3,571.3,1119.75
3308,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,79.0,345.34,5.5,0.86,659.18,659.18,659.1800000000001,1291.99
3316,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,94.0,345.34,0.66,1.74,98.02,98.02,98.02,192.12
3318,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,94.0,345.34,1.49,0.22,221.48,221.48,221.48000000000002,434.1
3327,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,94.0,345.34,2.48,1.39,369.36,369.36,369.35999999999996,723.9499999999999
3330,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,17.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,94.0,345.34,0.98,1.06,146.05,146.05,146.05,286.26
3334,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,104.0,345.34,2.75,1.46,445.43,445.43,445.43,873.04
3336,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,345.34,24.2,0.52,1002.73,1002.73,1002.73,1965.3500000000001
3337,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,345.34,11.0,0.34,950.88,950.88,950.8800000000001,1863.72
3339,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,104.0,345.34,5.5,1.87,771.07,771.07,771.0699999999999,1511.3
3352,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,109.0,345.34,13.2,0.45,415.56,415.56,415.56,814.5
3357,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,125.0,345.34,1.1,2.13,96.58,96.58,96.58,189.3
3359,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,125.0,345.34,6.6,0.36,1085.96,1085.96,1085.96,2128.48
3362,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,125.0,345.34,53.9,0.63,2605.27,2605.27,2605.27,5106.33
3363,1.0,2.0,3.0,4.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,125.0,345.34,3.3,0.49,244.76,244.76,244.76000000000002,479.73
3365,1.0,2.0,3.0,4.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,125.0,345.34,4.95,1.32,296.46,296.46,296.46,581.06
3372,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,140.0,345.34,6.6,0.46,546.37,546.37,546.37,1070.8899999999999
3374,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,140.0,345.34,1.1,0.24,98.1,98.1,98.1,192.28
3377,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,140.0,345.34,0.825,0.85,68.44,68.44,68.44,134.14
3379,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,140.0,345.34,1.65,1.24,119.65,119.65,119.65,234.51
3381,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,150.0,345.34,35.75,0.24,2598.35,2598.35,2598.35,5092.77
3382,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,150.0,345.34,12.1,0.95,718.12,718.11,718.12,1407.52
3384,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,150.0,345.34,8.25,1.1,448.86,448.86,448.86,879.7700000000001
3385,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,25.0,1.0,150.0,345.34,16.5,0.91,1409.29,1409.29,1409.29,2762.21
3391,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,25.0,1.0,150.0,345.34,9.9,0.9,593.78,593.78,593.78,1163.81
3394,1.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,50.0,1.0,4.0,345.71,8.5,1.31,138.86,138.86,138.86,188.85
3396,1.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,50.0,1.0,4.0,345.71,4.53,2.07,70.1,70.1,70.1,95.34
3403,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,345.71,1.86,1.18,108.59,108.59,108.59,147.67999999999998
3404,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,345.71,2.48,0.41,221.31,221.31,221.31,300.97999999999996
3406,1.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,16.0,345.71,30.0,0.43,1596.54,1596.54,1596.54,2171.29
3407,1.0,2.0,3.0,12.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,16.0,345.71,6.0,0.69,221.74,221.74,221.73999999999998,301.57
3410,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,22.0,345.71,3.1,0.19,229.35,229.32,229.35,311.92
3418,1.0,2.0,3.0,12.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,22.0,345.71,6.2,0.87,723.62,723.62,723.62,984.1200000000001
3420,1.0,2.0,3.0,12.0,6.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,50.0,1.0,22.0,345.71,18.6,1.7221418379631694,1408.2201933598978,1399.5118858181268,386.85999999999996,526.13
3424,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,34.0,345.71,3.3,0.43,76.92,76.92,76.92,104.61
3426,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,34.0,345.71,16.5,1.64,1028.65,1028.65,1028.65,1398.96
3428,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,34.0,345.71,5.5,3.09,186.03,186.03,186.03,252.99999999999997
3432,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,40.0,345.71,2.75,0.26,270.48,270.48,270.48,367.85
3434,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,345.71,13.75,0.35,1088.02,1088.02,1088.02,1479.71
3436,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,40.0,345.71,1.86,0.14,236.12,236.12,236.12,321.12
3440,1.0,2.0,3.0,12.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,40.0,345.71,20.0,0.36,1331.23,1331.23,1331.23,1810.47
3442,1.0,2.0,3.0,12.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,40.0,345.71,2.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,386.85999999999996,526.13
3444,1.0,2.0,3.0,12.0,6.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,40.0,345.71,4.125,0.42,295.36,295.36,295.36,401.68999999999994
3447,1.0,2.0,3.0,12.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,58.0,345.71,3.72,0.52,227.44,227.44,227.44,309.32
3450,1.0,2.0,3.0,12.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,58.0,345.71,3.8,0.44,602.0,602.0,602.0,818.72
3457,1.0,2.0,3.0,12.0,6.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,50.0,1.0,58.0,345.71,2.75,2.37,217.59,217.59,217.59,295.92
3459,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,71.0,345.71,9.3,1.7221418379631694,1408.2201933598978,1399.5118858181268,386.85999999999996,526.13
3461,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,71.0,345.71,3.1,0.65,281.43,281.43,281.43,382.74
3465,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,77.0,345.71,29.337,0.43,1894.89,1894.89,1894.8899999999999,2577.0499999999997
3471,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,345.71,5.0,0.73,534.25,534.25,534.25,726.5799999999999
3472,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,77.0,345.71,29.337,0.65,1323.01,1323.01,1323.01,1799.29
3474,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,345.71,5.5,0.31,304.0,304.0,304.0,413.44000000000005
3478,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,89.0,345.71,4.4,0.33,213.92,213.92,213.92000000000002,290.93
3480,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,89.0,345.71,8.0,0.33,814.56,814.56,814.5600000000001,1107.8
3486,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,345.71,8.25,0.64,392.63,392.63,392.63,533.98
3489,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,95.0,345.71,1.925,2.94,241.79,241.79,241.79,328.83
3496,1.0,2.0,3.0,12.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,50.0,1.0,95.0,345.71,1.65,1.25,320.21,320.21,320.21000000000004,435.48999999999995
3499,1.0,2.0,3.0,12.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,50.0,1.0,95.0,345.71,1.375,0.49,182.56,182.56,182.56,248.28
3503,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,107.0,345.71,3.85,1.61,141.09,141.09,141.09,191.88
3506,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,107.0,345.71,3.85,1.7221418379631694,1408.2201933598978,1399.5118858181268,386.85999999999996,526.13
3507,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,107.0,345.71,3.3,1.7221418379631694,1408.2201933598978,1399.5118858181268,386.85999999999996,526.13
3509,1.0,2.0,3.0,12.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,107.0,345.71,5.5,0.3,323.71,323.71,323.71,440.25
3520,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,113.0,345.71,5.5,0.33,333.43,333.43,333.42999999999995,453.46000000000004
3524,1.0,2.0,3.0,12.0,6.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,125.0,345.71,9.3,0.36,646.13,646.13,646.13,878.74
3526,1.0,2.0,3.0,12.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,131.0,345.71,3.3,0.52,406.03,406.03,406.03000000000003,552.2
