,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
133,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,53.0,309.15,4.0,0.0,0.0,0.0,0.0,1751.85,1.5,0.0,740.819,0.0
135,1.0,1.0,1.0,9.0,10.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,59.0,309.15,15.0,10.0,10.0,0.0,0.0,3886.6,4.0,0.0,1643.557,20.0
137,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,71.0,309.15,6.0,10.0,10.0,0.0,0.0,1270.55,2.0,0.0,537.288,20.0
138,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,76.0,309.15,6.0,0.0,0.0,0.0,0.0,1751.85,2.0,0.0,740.819,0.0
139,1.0,1.0,1.0,9.0,10.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,81.0,309.15,6.0,0.0,0.0,0.0,0.0,1459.75,2.0,0.0,617.295,0.0
140,1.0,1.0,1.0,9.0,10.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,94.0,309.15,2.0,0.0,0.0,0.0,0.0,131.85,0.25,0.0,55.757,0.0
141,1.0,1.0,1.0,9.0,10.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,94.0,309.15,5.0,0.0,0.0,0.0,0.0,1239.35,2.0,0.0,524.093,0.0
142,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,99.0,309.15,10.0,0.0,0.0,0.0,0.0,1369.8,2.0,0.0,579.257,0.0
144,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,104.0,309.15,7.0,35.0,0.0,0.0,0.0,900.05,1.0,0.0,380.611,35.0
145,1.0,1.0,1.0,9.0,10.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,104.0,309.15,2.0,15.0,0.0,0.0,0.0,581.0,1.0,0.0,245.692,15.0
148,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,100.0,5.0,356.88,16.8,0.0,0.0,0.0,7.0,1857.3,0.75,0.0,531.57,7.0
149,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,5.0,356.88,2.8,0.0,0.0,0.0,0.0,1457.5,0.75,0.0,417.146,0.0
150,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,356.88,11.2,0.0,0.0,0.0,0.0,2855.65,1.5,0.0,817.305,0.0
151,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,356.88,7.3,0.0,0.0,0.0,0.0,2351.25,1.0,0.0,672.943,0.0
153,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,10.0,356.88,3.0,0.0,0.0,0.0,0.0,760.65,0.5,0.0,217.703,0.0
156,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,20.0,356.88,4.0,0.0,0.0,0.0,0.0,1967.95,1.5,0.0,563.239,0.0
157,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,20.0,356.88,4.0,0.0,0.0,0.0,0.0,4691.95,2.0,0.0,1342.865,0.0
159,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,25.0,356.88,4.2,0.0,0.0,0.0,0.0,4143.8,2.0,0.0,1185.981,0.0
160,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,25.0,356.88,2.1,0.0,0.0,0.0,0.0,1466.55,0.5,0.0,419.736,0.0
163,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,35.0,356.88,8.4,0.0,0.0,0.0,0.0,4830.2,3.0,0.0,1382.434,0.0
164,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,100.0,35.0,356.88,4.2,0.0,0.0,0.0,11.2,1245.7,1.0,0.0,356.528,11.2
165,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,40.0,356.88,4.2,0.0,0.0,0.0,0.0,3406.6,2.0,0.0,974.99,0.0
167,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,45.0,356.88,4.2,0.0,0.0,0.0,0.0,2522.0,1.0,0.0,721.812,0.0
168,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,45.0,356.88,1.4,0.0,0.0,0.0,0.0,344.0,0.25,0.0,98.455,0.0
170,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,50.0,356.88,12.6,0.0,0.0,0.0,0.0,4446.5,2.0,0.0,1272.616,0.0
171,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,50.0,356.88,7.0,0.0,0.0,0.0,0.0,2407.45,1.0,0.0,689.027,0.0
173,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,55.0,356.88,4.2,0.0,0.0,0.0,0.0,2348.45,1.0,0.0,672.141,0.0
174,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,55.0,356.88,1.4,0.0,0.0,0.0,0.0,2466.35,1.0,0.0,705.884,0.0
176,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,60.0,356.88,2.8,0.0,0.0,0.0,0.0,2629.3,1.0,0.0,752.521,0.0
177,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,60.0,356.88,2.1,0.0,0.0,0.0,0.0,2626.85,1.0,0.0,751.82,0.0
178,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,60.0,356.88,3.5,0.0,0.0,0.0,0.0,1654.45,1.0,0.0,473.514,0.0
180,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,66.0,356.88,7.0,0.0,0.0,0.0,0.0,3505.4,2.0,0.0,1003.267,0.0
183,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,100.0,71.0,356.88,8.4,0.0,0.0,0.0,4.2,6342.55,3.0,0.0,1815.277,4.2
184,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,71.0,356.88,2.8,0.0,0.0,0.0,33.9,2818.75,1.0,0.0,806.745,33.9
186,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,77.0,356.88,4.2,0.0,0.0,0.0,0.0,2771.3,1.0,0.0,793.163,0.0
187,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,77.0,356.88,7.0,0.0,0.0,0.0,0.0,3182.2,2.0,0.0,910.766,0.0
189,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,82.0,356.88,4.9,0.0,0.0,0.0,0.0,2363.55,1.0,0.0,676.463,0.0
191,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,100.0,87.0,356.88,5.6,0.0,0.0,0.0,8.4,3761.6,2.0,0.0,1076.594,8.4
193,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,100.0,92.0,356.88,4.9,0.0,0.0,0.0,37.5,1657.6,0.75,0.0,474.416,37.5
194,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,92.0,356.88,5.6,0.0,0.0,0.0,0.0,2145.6,1.0,0.0,614.084,0.0
196,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,97.0,356.88,4.2,0.0,0.0,0.0,0.0,2359.75,1.0,0.0,675.376,0.0
197,1.0,1.0,1.0,14.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,97.0,356.88,2.8,0.0,0.0,0.0,0.0,2530.7,1.0,0.0,724.303,0.0
199,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,102.0,356.88,3.5,0.0,0.0,0.0,0.0,2358.6,1.0,0.0,675.046,0.0
200,1.0,1.0,1.0,14.0,8.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,102.0,356.88,8.4,0.0,0.0,0.0,0.0,2979.55,3.0,0.0,852.766,0.0
203,1.0,1.0,1.0,17.0,9.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,421.25,4.0,0.0,0.0,0.0,0.0,2282.8,1.0,0.0,455.143,0.0
205,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,15.0,421.25,3.0,0.0,0.0,0.0,0.0,355.45,0.12,0.0,70.87,0.0
207,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,21.0,421.25,8.0,0.0,0.0,0.0,0.0,3393.75,2.0,0.0,676.645,0.0
208,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,21.0,421.25,10.0,0.0,0.0,0.0,25.0,4902.7,0.12,0.0,977.499,25.0
210,1.0,1.0,1.0,17.0,9.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,27.0,421.25,6.0,0.0,0.0,0.0,0.0,2720.75,2.0,0.0,542.462,0.0
212,1.0,1.0,1.0,17.0,9.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,33.0,421.25,4.0,0.0,0.0,0.0,0.0,1662.3,1.0,0.0,331.428,0.0
213,1.0,1.0,1.0,17.0,9.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,33.0,421.25,1.0,0.0,0.0,0.0,0.0,656.3,5.0,0.0,130.853,0.0
214,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,39.0,421.25,9.0,0.0,0.0,0.0,0.0,5107.5,3.0,0.0,1018.331,0.0
216,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,100.0,51.0,421.25,5.0,0.0,0.0,0.0,5.0,3903.8,2.0,0.0,778.338,5.0
222,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,96.0,421.25,1.5,0.0,0.0,0.0,0.0,492.05,0.12,0.0,98.104,0.0
224,1.0,1.0,1.0,17.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,112.0,421.25,22.0,0.0,0.0,50.0,0.0,6045.7,3.0,0.0,1205.39,50.0
226,1.0,1.0,1.0,17.0,9.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,135.0,421.25,9.0,0.0,0.0,0.0,0.0,3863.75,3.0,0.0,770.353,0.0
228,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,342.27,6.0,0.0,0.0,0.0,0.0,1587.8,1.5,0.0,306.363,0.0
229,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,342.27,10.0,0.0,0.0,0.0,0.0,2620.8,2.0,0.0,505.678,0.0
231,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,342.27,2.0,0.0,0.0,0.0,0.0,317.5,0.25,0.0,61.261,0.0
233,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,13.0,342.27,11.0,0.0,0.0,0.0,0.0,1736.65,1.0,0.0,335.083,0.0
234,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,100.0,13.0,342.27,4.0,0.0,0.0,0.0,4.0,848.3,0.33,0.0,163.678,4.0
236,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,18.0,342.27,16.0,0.0,0.0,0.0,0.0,4760.0,1.0,0.0,918.432,0.0
237,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,18.0,342.27,10.0,0.0,0.0,0.0,8.0,6236.75,2.0,0.0,1203.368,8.0
239,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,23.0,342.27,9.0,0.0,0.0,0.0,0.0,1617.55,1.0,0.0,312.103,0.0
241,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,28.0,342.27,8.0,0.0,0.0,0.0,8.0,766.15,1.0,0.0,147.827,8.0
243,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,33.0,342.27,11.0,0.0,0.0,0.0,0.0,4413.2,1.0,0.0,851.518,0.0
245,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,38.0,342.27,10.0,0.0,0.0,0.0,10.0,2028.9,1.0,0.0,391.472,10.0
247,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,43.0,342.27,8.0,0.0,0.0,0.0,0.0,1427.9,0.5,0.0,275.51,0.0
249,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,48.0,342.27,10.0,0.0,0.0,0.0,0.0,1718.1,0.5,0.0,331.504,0.0
252,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,58.0,342.27,6.0,0.0,0.0,0.0,0.0,3606.5,0.5,0.0,695.867,0.0
253,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,63.0,342.27,6.0,0.0,0.0,0.0,0.0,1420.55,1.0,0.0,274.092,0.0
255,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,68.0,342.27,12.0,0.0,0.0,0.0,0.0,5420.15,3.0,0.0,1045.807,0.0
259,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,78.0,342.27,12.0,0.0,0.0,0.0,0.0,1547.75,1.0,0.0,298.635,0.0
261,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,83.0,342.27,12.0,0.0,0.0,0.0,0.0,1904.95,1.0,0.0,367.556,0.0
263,1.0,1.0,2.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,88.0,342.27,15.0,0.0,0.0,0.0,10.0,1247.7,2.0,0.0,240.741,10.0
265,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,93.0,342.27,5.0,0.0,0.0,0.0,0.0,1209.85,1.0,0.0,233.438,0.0
267,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,98.0,342.27,16.0,0.0,0.0,0.0,0.0,3906.2,0.5,0.0,753.693,0.0
268,1.0,1.0,2.0,3.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,98.0,342.27,10.0,0.0,0.0,0.0,0.0,475.0,0.5,0.0,91.65,0.0
270,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,3.0,318.43,6.0,0.0,0.0,0.0,15.0,2927.3,1.0,0.0,456.56,15.0
271,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,318.43,25.0,0.0,0.0,0.0,0.0,4820.35,3.0,0.0,751.812,0.0
274,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,318.43,13.0,0.0,0.0,0.0,0.0,2363.75,1.0,0.0,368.666,0.0
275,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,318.43,2.0,0.0,0.0,0.0,0.0,352.5,0.25,0.0,54.979,0.0
277,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,8.0,318.43,12.0,0.0,0.0,0.0,0.0,3663.65,2.0,0.0,571.406,0.0
