,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
1941,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,1.0,50.0,80.0,1.0202018031711011e+17,18.0,171.0,258.72,6.6,1.2,3621.4,3621.4,3621.4,0.0
1942,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,1.0,50.0,90.0,1.020201803171102e+17,18.0,171.0,258.72,33.0,5.0,16121.7,16121.7,16121.71,0.0
1945,1.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,50.0,20.0,1.0,1.0,2.0,80.0,1.020201803171104e+17,18.0,171.0,258.72,15.4,5.0,14544.288280554496,0.0,5516.3,0.0
1947,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,40.0,21.0,1.0,1.0,50.0,90.0,1.020201803193101e+17,18.0,193.0,258.72,9999.999,5.0,5263.4,5263.4,5263.41,0.0
1948,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,90.0,21.0,1.0,1.0,50.0,90.0,1.0202018031931011e+17,18.0,193.0,258.72,7.0,1.2,2743.2,2743.2,2743.21,0.0
1950,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,1.0,50.0,60.0,1.020201803215101e+17,18.0,215.0,258.72,5.5,2.5,5188.0,5188.0,5188.03,0.0
1955,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,1.0,50.0,90.0,1.020201803226101e+17,18.0,226.0,258.72,5.5,2.5,6251.4,6251.4,6251.41,0.0
1959,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,80.0,1.020201803248101e+17,18.0,248.0,258.72,22.0,5.0,9037.8,9037.8,9037.8,0.0
1962,1.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,1.0,50.0,80.0,1.0202018032481011e+17,18.0,248.0,258.72,26.0,5.0,12860.3,12860.3,12860.3,0.0
1971,1.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,33.0,12.0,1.0,1.0,50.0,80.0,1.0202028010041011e+17,28.0,4.0,221.62,13.25,3.3,3087.1,3087.1,3087.1,0.0
1973,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,12.0,1.0,1.0,2.0,80.0,1.020202801004103e+17,28.0,4.0,221.62,7.95,2.5,14544.288280554496,0.0,4919.8,0.0
1975,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,12.0,1.0,1.0,50.0,80.0,1.020202801018101e+17,28.0,18.0,221.62,15.9,5.0,8098.8,8098.8,8098.8,0.0
1977,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,12.0,1.0,1.0,50.0,90.0,1.020202801018102e+17,28.0,18.0,221.62,1.59,9999.9,1793.2,1793.2,1793.21,0.0
1980,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,13.0,1.0,1.0,50.0,80.0,1.020202801032101e+17,28.0,32.0,221.62,7.95,2.5,6222.7,6222.7,6222.7,0.0
1982,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,13.0,1.0,1.0,50.0,80.0,1.020202801032102e+17,28.0,32.0,221.62,18.55,5.0,10847.2,10847.2,10847.2,0.0
1984,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,13.0,1.0,1.0,50.0,80.0,1.020202801039101e+17,28.0,39.0,221.62,13.25,3.3,5879.9,5879.9,5879.9,0.0
1987,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,80.0,1.020202801067101e+17,28.0,67.0,221.62,4.77,1.2,3355.0,3355.0,3355.0,0.0
1993,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,1.0,50.0,90.0,1.020202801074101e+17,28.0,74.0,221.62,5.3,1.2,4216.7,4216.7,4216.71,0.0
1997,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,16.0,1.0,1.0,50.0,90.0,1.020202801088101e+17,28.0,88.0,221.62,5.3,1.2,3696.0,3696.0,3696.01,0.0
2000,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,80.0,1.020202801102101e+17,28.0,102.0,221.62,1.06,10.0,1012.1,1012.1,1012.1,0.0
2003,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,1.0,50.0,90.0,1.020202801102103e+17,28.0,102.0,221.62,3.18,1.2,3499.0,3499.0,3499.01,0.0
2006,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,1.0,50.0,80.0,1.020202801123101e+17,28.0,123.0,221.62,15.9,1.2,4907.4,4907.4,4907.4,0.0
2007,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,40.0,18.0,1.0,1.0,50.0,80.0,1.0202028011231011e+17,28.0,123.0,221.62,10.6,3.3,4332.4,4332.4,4332.4,0.0
2012,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,29.0,1.0,1.0,50.0,90.0,1.020202801137101e+17,28.0,137.0,221.62,2.65,0.6,2042.2,2042.2,2042.21,0.0
2018,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,67.0,30.0,1.0,1.0,50.0,90.0,1.020202801144102e+17,28.0,144.0,221.62,4.0,1.2,2069.4,2069.4,2069.41,0.0
2021,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,67.0,30.0,1.0,1.0,50.0,90.0,1.0202028011581011e+17,28.0,158.0,221.62,2.52,1.2,2298.8,2298.8,2298.81,0.0
2023,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,75.0,30.0,1.0,1.0,50.0,80.0,1.020202801172101e+17,28.0,172.0,221.62,26.5,5.0,9442.7,9467.3,9442.7,0.0
2027,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,1.0,50.0,80.0,1.020202801172104e+17,28.0,172.0,221.62,21.2,5.0,7344.2,7344.2,7344.2,0.0
2040,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,10.0,1.0,4.0,50.0,40.0,1.020203902066101e+17,39.0,66.0,221.0,2.0,10.0,1566.5,1566.5,1566.54,0.0
2054,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,13.0,1.0,1.0,50.0,80.0,1.020203902143104e+17,39.0,143.0,221.0,2.0,5.0,8705.9,8705.9,8705.9,0.0
2059,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,40.0,1.020203902175101e+17,39.0,175.0,221.0,0.88,1.2,1297.4,1297.4,1297.44,0.0
2060,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,80.0,1.0202039021751011e+17,39.0,175.0,221.0,2.2,2.5,4512.6,4512.6,4512.6,0.0
2061,1.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,4.0,50.0,40.0,1.0202039021751011e+17,39.0,175.0,221.0,1.32,10.0,1300.2,1300.2,1300.24,0.0
2062,1.0,2.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,80.0,1.0202039021751011e+17,39.0,175.0,221.0,2.2,2.5,4232.7,4232.7,4232.7,0.0
2063,1.0,2.0,2.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,14.0,1.0,1.0,50.0,40.0,1.0202039021751011e+17,39.0,175.0,221.0,1.76,2.5,1162.7,1162.7,1162.74,0.0
2066,1.0,2.0,2.0,2.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,14.0,1.0,1.0,50.0,40.0,1.0202039021751011e+17,39.0,175.0,221.0,4.4,2.5,2015.5,2015.5,2015.54,0.0
2067,1.0,2.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,80.0,1.0202039021751011e+17,39.0,175.0,221.0,2.2,2.5,5905.5,5905.5,5905.5,0.0
2095,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,1.0,4.0,50.0,20.0,1.0202048010311011e+17,48.0,31.0,272.49,1.65,30.0,2574.0,2574.0,2574.0,0.0
2100,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,8.0,1.0,1.0,50.0,80.0,1.020204801053101e+17,48.0,53.0,272.49,2.75,10.0,2750.3,2750.3,2750.3,0.0
2108,1.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,40.0,8.0,1.0,1.0,50.0,20.0,1.0202048010641011e+17,48.0,64.0,272.49,3.85,1.2,1911.8,1990.4,1911.8,0.0
2127,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,33.0,8.0,2.0,1.0,50.0,80.0,1.0202048011271011e+17,48.0,127.0,272.49,11.0,10.0,7420.1,7420.1,7420.1,0.0
2130,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,33.0,5.0,2.0,1.0,50.0,80.0,1.020204801149103e+17,48.0,149.0,272.49,2.75,5.0,2103.4,2103.4,2103.4,0.0
2134,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,1.0,4.0,50.0,20.0,1.020204801175105e+17,48.0,175.0,272.49,1.65,20.0,3143.3,3143.3,3143.3,0.0
2135,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,1.0,4.0,50.0,20.0,1.020204801175105e+17,48.0,175.0,272.49,1.65,20.0,2499.7,2499.7,2499.7,0.0
2136,1.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,1.0,4.0,50.0,20.0,1.020204801175105e+17,48.0,175.0,272.49,1.65,20.0,1470.9,1470.9,1470.9,0.0
2141,1.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,4.0,50.0,20.0,1.020204801295107e+17,48.0,295.0,272.49,1.65,20.0,1407.6,1407.6,1407.6,0.0
2142,1.0,2.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,14.0,1.0,1.0,50.0,20.0,1.020204801295107e+17,48.0,295.0,272.49,3.85,2.5,3490.8,3490.8,3490.8,0.0
2149,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,25.0,9.0,1.0,1.0,50.0,20.0,1.020204801339101e+17,48.0,339.0,272.49,2.2,2.5,1382.6,1382.6,1382.6,0.0
2152,1.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,25.0,15.0,2.0,1.0,50.0,20.0,1.0202048013391011e+17,48.0,339.0,272.49,3.85,5.0,1164.3,1164.3,1164.3,0.0
2163,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,1.0,50.0,20.0,1.020301101004103e+17,11.0,4.0,231.96,37.76,10.0,22717.3,22717.3,22717.31,0.0
2166,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,30.0,16.0,1.0,1.0,50.0,20.0,1.020301101022102e+17,11.0,22.0,231.96,77.79187251794325,10.0,6806.0,6806.0,6806.01,0.0
2169,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,16.0,1.0,1.0,50.0,20.0,1.020301101040101e+17,11.0,40.0,231.96,7.68,2.5,4317.9,4317.9,4317.91,0.0
2175,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,20.0,1.0,1.0,50.0,20.0,1.020301101049101e+17,11.0,49.0,231.96,10.24,2.5,5086.3,5086.3,5086.31,0.0
2179,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,20.0,1.0,1.0,50.0,50.0,1.020301101049103e+17,11.0,49.0,231.96,2.25,5.0,4245.8,4245.8,4245.81,0.0
2181,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,20.0,1.0,1.0,50.0,50.0,1.020301101049104e+17,11.0,49.0,231.96,1.5,5.0,4581.7,4581.7,4581.71,0.0
2187,1.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,20.0,1.0,1.0,50.0,20.0,1.020301101049109e+17,11.0,49.0,231.96,3.0,2.5,4570.4,4570.4,4570.41,0.0
2190,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,21.0,1.0,1.0,50.0,20.0,1.020301101067102e+17,11.0,67.0,231.96,20.48,15.0,19106.8,19106.8,19106.81,0.0
2194,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,21.0,1.0,1.0,50.0,20.0,1.020301101067104e+17,11.0,67.0,231.96,5.12,5.0,8984.6,8984.6,8984.61,0.0
2196,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,21.0,1.0,1.0,50.0,50.0,1.020301101067105e+17,11.0,67.0,231.96,5.12,2.5,4777.3,4777.3,4777.31,0.0
2201,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,22.0,1.0,1.0,50.0,50.0,1.0203011010851011e+17,11.0,85.0,231.96,15.36,5.0,4665.8,4665.8,4665.81,0.0
2206,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,22.0,1.0,1.0,50.0,50.0,1.0203011010941011e+17,11.0,94.0,231.96,6.1,2.5,3871.4,3871.4,3871.41,0.0
2212,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,40.0,22.0,1.0,1.0,50.0,20.0,1.020301101112102e+17,11.0,112.0,231.96,16.46,10.0,6762.4,6762.4,6762.41,0.0
2215,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,40.0,22.0,1.0,1.0,50.0,20.0,1.020301101112102e+17,11.0,112.0,231.96,7.42,7.5,4427.9,4427.9,4427.91,0.0
2217,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,40.0,22.0,1.0,7.0,50.0,40.0,1.020301101112103e+17,11.0,112.0,231.96,2.41,30.0,1845.3,1845.3,1845.32,0.0
2224,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,7.0,50.0,50.0,1.020301101130102e+17,11.0,130.0,231.96,0.64,30.0,1510.0,1510.0,1510.01,0.0
2226,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,1.0,50.0,20.0,1.020301101130103e+17,11.0,130.0,231.96,15.9,10.0,5696.4,5696.4,5696.41,0.0
2231,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,7.0,50.0,20.0,1.020301101139102e+17,11.0,139.0,231.96,3.25,40.0,1933.5,1933.5,1933.51,0.0
2233,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,1.0,50.0,50.0,1.020301101139103e+17,11.0,139.0,231.96,9.25,2.5,3871.9,3871.9,3871.91,0.0
2235,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,1.0,50.0,20.0,1.020301101139105e+17,11.0,139.0,231.96,12.8,10.0,7088.7,7088.7,7088.71,0.0
2239,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,24.0,1.0,1.0,50.0,20.0,1.0203011011571011e+17,11.0,157.0,231.96,32.22,15.0,16271.0,16271.0,16271.01,0.0
2244,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,25.0,1.0,1.0,50.0,20.0,1.0203011011751011e+17,11.0,175.0,231.96,32.22,15.0,10964.4,10964.4,10964.41,0.0
2250,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,25.0,1.0,1.0,50.0,20.0,1.0203011011841011e+17,11.0,184.0,231.96,35.6,25.0,25135.3,25135.3,25135.31,0.0
2258,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,27.0,1.0,7.0,50.0,50.0,1.0203011012021011e+17,11.0,202.0,231.96,1.5,20.0,1495.5,1495.5,1495.51,0.0
2262,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,7.0,50.0,20.0,1.020301101202103e+17,11.0,202.0,231.96,9.44,50.0,5511.5,5511.5,5511.51,0.0
2263,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,27.0,1.0,7.0,50.0,50.0,1.020301101220102e+17,11.0,220.0,231.96,5.12,40.0,2019.7,2019.7,2019.71,0.0
2265,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,7.0,50.0,50.0,1.020301101220102e+17,11.0,220.0,231.96,9.44,40.0,4924.6,4924.6,4924.61,0.0
2271,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,1.0,2.0,1.0,50.0,30.0,1.0203019010041011e+17,19.0,4.0,226.15,15.71,5.0,1925.8,1925.8,1925.8,0.0
2274,1.0,2.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,1.0,50.0,30.0,1.0203019010041011e+17,19.0,4.0,226.15,36.0,2.5,4339.0,4339.0,4339.0,0.0
2280,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,2.0,2.0,1.0,50.0,30.0,1.020301901020103e+17,19.0,20.0,226.15,12.1,5.0,2049.4,2049.4,2049.4,0.0
2284,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,2.0,2.0,1.0,50.0,30.0,1.020301901020105e+17,19.0,20.0,226.15,11.91,10.0,3346.3,3346.3,3346.3,0.0
2286,1.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,2.0,2.0,1.0,50.0,30.0,1.0203019010201061e+17,19.0,20.0,226.15,19.14,5.0,1601.5,1601.5,1601.5,0.0
2288,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,3.0,2.0,1.0,50.0,30.0,1.020301901037101e+17,19.0,37.0,226.15,13.19,12.5,11811.9,11811.9,11811.9,0.0
2291,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,30.0,1.020301901037101e+17,19.0,37.0,226.15,6.0,2.5,2314.3,2314.3,2314.3,0.0
2293,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,3.0,2.0,1.0,50.0,20.0,1.0203019010371011e+17,19.0,37.0,226.15,9.19,2.5,2056.7,2056.7,2056.7,0.0
2296,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,1.0,50.0,20.0,1.020301901045101e+17,19.0,45.0,226.15,1.8,2.5,1803.9,1803.9,1803.9,0.0
2297,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,4.0,2.0,1.0,50.0,30.0,1.020301901045101e+17,19.0,45.0,226.15,23.71,20.0,24554.1,24554.1,24554.1,0.0
2303,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,1.0,50.0,30.0,1.020301901045102e+17,19.0,45.0,226.15,7.2,2.5,4262.6,4262.6,4262.6,0.0
2304,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,33.0,4.0,2.0,1.0,50.0,30.0,1.020301901045103e+17,19.0,45.0,226.15,5.19,15.0,9232.0,9232.0,9232.0,0.0
2306,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,33.0,4.0,2.0,1.0,50.0,30.0,1.020301901045104e+17,19.0,45.0,226.15,17.71,10.0,7668.1,7668.1,7668.1,0.0
2310,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,5.0,2.0,1.0,50.0,30.0,1.020301901061102e+17,19.0,61.0,226.15,10.1,10.0,3478.1,3478.1,3478.1,0.0
2314,1.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,25.0,5.0,2.0,1.0,50.0,30.0,1.020301901061102e+17,19.0,61.0,226.15,15.71,10.0,4766.5,4766.5,4766.5,0.0
