,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
108,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,12.0,306.25,4.075,0.0,0.0,0.0,20.0,1.15,168235.0,0.168235,1682.35,1582.49,1582.49,1.0,423582.0,4.23582,423.582,20.0
110,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,17.0,306.25,11.662,0.0,0.0,0.0,0.0,1.2,145448.0,0.145448,1454.48,1392.07,1368.15,0.75,366210.0,3.6621,366.21,1.0
111,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,17.0,306.25,17.45,0.0,0.0,0.0,12.5,3.43,437470.0,0.43747,4374.7,4187.43,4115.04,2.0,1101462.0,11.01462,1101.462,12.5
113,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,22.0,306.25,4.0,0.0,0.0,0.0,0.0,1.48,399573.0,0.399573,3995.73,3769.34,3758.56,3.0,1006046.0,10.06046,1006.046,1.0
114,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,22.0,306.25,6.5,0.0,0.0,0.0,0.0,3.83,471863.0,0.471863,4718.63,4433.09,4438.56,2.0,1188058.0,11.88058,1188.058,1.0
116,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,27.0,306.25,8.35,0.0,0.0,0.0,0.0,3.76,406609.0,0.406609,4066.09,3825.74,3824.75,2.0,1023760.0,10.2376,1023.76,1.0
117,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,27.0,306.25,4.165,0.0,0.0,0.0,0.0,4.54,403608.0,0.403608,4036.08,3796.52,3796.52,2.0,1016205.0,10.16205,1016.205,0.0
119,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,306.25,7.0,0.0,0.0,0.0,25.0,0.69,513415.0,0.513415,5134.15,1369.1838170877845,4829.41,2.5,1292677.0,12.92677,1292.677,26.0
120,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,306.25,5.4,0.0,0.0,0.0,0.0,4.23,372415.0,0.372415,3724.15,3503.1,3503.1,1.0,937667.0,9.37667,937.667,0.0
122,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,37.0,306.25,3.25,0.0,0.0,0.0,0.0,1.44,501262.0,0.501262,5012.62,5051.38,4715.1,2.0,1262078.0,12.62078,1262.078,1.0
123,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,37.0,306.25,3.29,0.0,0.0,0.0,0.0,1.66,134046.0,0.134046,1340.46,1260.9,1260.9,0.5,337502.0,3.37502,337.502,0.0
125,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,1.0,1.0,0.0,43.0,306.25,3.75,0.0,0.0,0.0,0.0,2.37,88632.0,0.088632,886.32,828.12,833.71,1.2,223158.0,2.23158,223.158,1.0
126,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,43.0,306.25,5.5,0.0,0.0,0.0,0.0,1.1,508026.0,0.508026,5080.26,4737.71,4778.72,1.5,1279109.0,12.79109,1279.109,0.0
128,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,49.0,306.25,7.433,0.0,0.0,0.0,0.0,1.48,545393.0,0.545393,5453.93,5107.42,5130.21,2.0,1373192.0,13.73192,1373.192,1.0
130,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,306.25,3.6,0.0,0.0,0.0,0.0,0.91,205219.0,0.205219,2052.19,1930.38,1930.38,1.2,516700.0,5.167,516.7,1.0
131,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,306.25,4.0,0.0,0.0,0.0,0.0,0.35,145126.0,0.145126,1451.26,1365.12,1365.12,1.2,365399.0,3.65399,365.399,0.0
132,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,306.25,2.85,0.0,0.0,0.0,0.0,2.33,234149.0,0.234149,2341.49,2202.51,2202.51,1.0,589541.0,5.89541,589.541,0.0
134,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,62.0,306.25,2.325,0.0,0.0,0.0,0.0,0.84,32312.0,0.032312,323.12,303.94,303.94,1.0,81355.0,0.81355,81.355,1.0
136,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,62.0,306.25,7.27,0.0,0.0,0.0,0.0,1.39,285614.0,0.285614,2856.14,2686.61,2686.61,1.0,719120.0,7.1912,719.12,1.0
138,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,306.25,8.0,0.0,0.0,0.0,0.0,2.08,393128.0,0.393128,3931.28,3697.94,3697.94,2.0,989819.0,9.89819,989.819,0.0
139,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,306.25,4.0,0.0,0.0,0.0,0.0,2.23,238606.0,0.238606,2386.06,2244.44,2244.44,1.0,600763.0,6.00763,600.763,0.0
140,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,72.0,306.25,14.0,17.0,17.0,0.0,0.0,1.19,465199.0,0.465199,4651.99,4092.44,4375.87,2.0,1171280.0,11.7128,1171.28,35.0
143,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,77.0,306.25,2.5,0.0,0.0,0.0,0.0,3.16,199486.0,0.199486,1994.86,1876.46,1876.46,1.0,502266.0,5.02266,502.266,1.0
145,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,77.0,306.25,4.65,0.0,0.0,0.0,0.0,1.27,375519.0,0.375519,3755.19,3532.3,3532.3,1.5,945482.0,9.45482,945.482,1.0
146,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,77.0,306.25,3.75,0.0,0.0,0.0,0.0,2.15,282572.0,0.282572,2825.72,2658.0,2658.0,1.2,711460.0,7.1146,711.46,0.0
149,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,82.0,306.25,5.02,0.0,0.0,0.0,0.0,0.22,238057.0,0.238057,2380.57,2239.27,2239.27,1.0,599381.0,5.99381,599.381,1.0
150,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,82.0,306.25,7.11,0.0,0.0,0.0,0.0,1.15,183713.0,0.183713,1837.13,1369.1838170877845,1728.09,2.0,462552.0,4.62552,462.552,1.0
152,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,87.0,306.25,6.75,0.0,0.0,0.0,0.0,2.21,363757.0,0.363757,3637.57,3432.07,3421.66,2.0,915868.0,9.15868,915.868,1.0
153,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,87.0,306.25,7.25,0.0,0.0,0.0,0.0,4.06,302942.0,0.302942,3029.42,2849.61,2849.61,1.5,762749.0,7.62749,762.749,0.0
154,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,92.0,306.25,3.211,0.0,0.0,0.0,0.0,1.59,99895.0,0.099895,998.95,939.66,939.66,0.5,251517.0,2.51517,251.517,0.0
155,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,92.0,306.25,2.5,0.0,0.0,0.0,0.0,2.08,51725.0,0.051725,517.25,1369.1838170877845,486.55,0.25,130233.0,1.30233,130.233,1.0
157,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,97.0,306.25,4.0,0.0,0.0,0.0,0.0,1.54,458101.0,0.458101,4581.01,4309.11,4309.11,1.0,1153407.0,11.53407,1153.407,1.0
158,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,97.0,306.25,3.9,0.0,0.0,0.0,0.0,0.83,185757.0,0.185757,1857.57,1747.31,1747.31,1.0,467699.0,4.67699,467.699,1.0
159,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,97.0,306.25,2.95,0.0,0.0,0.0,0.0,3.86,277129.0,0.277129,2771.29,2595.86,2606.8,1.5,697756.0,6.97756,697.756,0.0
161,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,102.0,306.25,5.25,0.0,0.0,0.0,15.0,2.59,436087.0,0.436087,4360.87,2890.85,4102.03,1.5,1097981.0,10.97981,1097.981,15.0
162,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,100.0,2.0,1.0,0.0,102.0,306.25,1.56,0.0,0.0,0.0,17.0,1.7379636249456547,305002.0,0.305002,3050.02,1369.1838170877845,1380.4153842809528,3.0,767935.0,7.67935,767.935,23.0
163,50.0,1.0,1.0,1.0,14.0,8.0,2.0,2.0,2.0,2.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,102.0,306.25,11.43,0.0,0.0,0.0,25.0,1.25,401188.0,0.401188,4011.88,3773.76,3773.76,1.5,1010112.0,10.10112,1010.112,25.0
164,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,8.0,286.0,2.49,0.0,0.0,0.0,0.0,0.69,194189.0,0.194189,1941.89,1826.63,1826.63,10.0,630030.0,6.3003,630.03,1.0
166,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,286.0,7.6,0.0,0.0,0.0,0.0,0.8,410268.0,0.410268,4102.68,3859.17,3859.17,1.5,1331081.0,13.31081,1331.081,1.0
167,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,100.0,4.0,1.0,0.0,14.0,286.0,2.28,0.0,0.0,0.0,0.0,0.29,51841.0,0.051841,518.41,487.64,487.64,4.0,168194.0,1.68194,168.194,0.0
171,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,100.0,4.0,1.0,0.0,45.0,286.0,0.37,0.0,0.0,0.0,0.0,0.07,26520.0,0.02652,265.2,249.46,249.46,1.0,86041.0,0.86041,86.041,1.0
173,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,50.0,286.0,3.8,0.0,0.0,0.0,0.0,0.51,401081.0,0.401081,4010.81,3705.23,3772.75,1.5,1301274.0,13.01274,1301.274,1.0
178,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,61.0,286.0,2.96,0.0,0.0,0.0,0.0,0.54,173471.0,0.173471,1734.71,1631.75,1631.75,1.0,562812.0,5.62812,562.812,0.0
180,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,66.0,286.0,6.64,0.0,0.0,0.0,0.0,0.18,234616.0,0.234616,2346.16,2206.9,2206.9,1.25,761192.0,7.61192,761.192,1.0
182,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,71.0,286.0,2.28,0.0,0.0,0.0,0.0,0.38,64763.0,0.064763,647.63,609.19,609.19,0.25,210118.0,2.10118,210.118,1.0
183,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,71.0,286.0,6.08,0.0,0.0,0.0,0.0,0.93,503661.0,0.503661,5036.61,4737.66,4737.66,2.0,1634086.0,16.34086,1634.086,1.0
185,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,76.0,286.0,7.47,0.0,0.0,0.0,0.0,0.51,387994.0,0.387994,3879.94,3649.65,3649.65,2.5,1258813.0,12.58813,1258.813,1.0
188,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,88.0,286.0,4.98,0.0,0.0,0.0,0.0,0.18,209934.0,0.209934,2099.34,1974.73,1974.73,1.0,681113.0,6.81113,681.113,1.0
189,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,88.0,286.0,6.64,0.0,10.0,0.0,0.0,0.68,279322.0,0.279322,2793.22,2627.43,2627.43,2.0,906236.0,9.06236,906.236,10.0
190,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,5.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,88.0,286.0,3.32,0.0,5.0,0.0,0.0,0.55,52069.0,0.052069,520.69,489.78,489.78,1.0,168933.0,1.68933,168.933,5.0
191,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,116.0,286.0,1.48,0.0,0.0,0.0,0.0,0.72,112329.0,0.112329,1123.29,1056.62,1056.62,0.5,364443.0,3.64443,364.443,0.0
192,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,3.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,116.0,286.0,1.48,0.0,0.0,0.0,0.0,0.13,74548.0,0.074548,745.48,701.23,701.23,0.25,241864.0,2.41864,241.864,0.0
195,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,2.0,347.08,4.0,0.0,0.0,0.0,0.0,1.91,85665.0,0.085665,856.65,805.8,805.8,0.33,175156.0,1.75156,175.156,1.0
197,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,8.0,347.08,4.0,0.0,0.0,0.0,0.0,0.88,287666.0,0.287666,2876.66,2705.92,2705.92,1.5,588179.0,5.88179,588.179,0.0
199,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,347.08,12.0,0.0,15.0,0.0,0.0,4.08,100729.0,0.100729,1007.29,947.5,947.5,0.5,205956.0,2.05956,205.956,15.0
201,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,20.0,347.08,10.0,0.0,0.0,0.0,0.0,2.5,282532.0,0.282532,2825.32,2657.62,2657.62,1.5,577682.0,5.77682,577.682,1.0
202,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,26.0,347.08,9.0,0.0,5.0,0.0,0.0,4.1,180256.0,0.180256,1802.56,1695.57,1695.57,0.67,368562.0,3.68562,368.562,5.0
204,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,347.08,7.5,0.0,8.0,0.0,0.0,2.7,53818.0,0.053818,538.18,506.24,506.24,0.25,110040.0,1.1004,110.04,9.0
205,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,347.08,15.0,0.0,3.0,0.0,0.0,1.26,25732.0,0.025732,257.32,242.05,242.05,0.5,52614.0,0.52614,52.614,3.0
