,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
2453,50.0,1.0,2.0,2.0,15.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,76.0,326.08,4.4,10.0,0.0,10.0,0.0,1.7379636249456547,7019.0,0.007019,70.19,1369.1838170877845,1380.4153842809528,3.0,4054.0,0.04054,4.054,21.0
2472,50.0,1.0,2.0,2.0,15.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,8.0,1.0,0.0,140.0,326.08,2.7,5.0,0.0,0.0,0.0,1.7379636249456547,19490.0,0.01949,194.9,1369.1838170877845,1380.4153842809528,4.0,11256.0,0.11256,11.256,6.0
2490,50.0,1.0,2.0,2.0,20.0,10.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,75.0,3.0,1.0,0.0,27.0,218.7,4.32,6.32,0.0,6.56,0.0,0.91,62888.0,0.062888,628.88,628.88,628.88,1.0,115839.0,1.15839,115.839,12.879999999999999
2504,50.0,1.0,2.0,2.0,20.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,218.7,2.16,4.74,0.0,2.46,0.0,0.35,14995.0,0.014995,149.95,149.95,149.95,3.0,27620.0,0.2762,27.62,8.2
2506,50.0,1.0,2.0,2.0,20.0,10.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,94.0,218.7,3.78,3.16,0.0,1.64,0.0,0.77,37510.0,0.03751,375.1,375.1,375.1,2.0,69093.0,0.69093,69.093,4.8
2528,50.0,1.0,2.0,2.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,12.0,325.59,3.36,2.24,0.0,3.72,0.0,0.67,31427.0,0.031427,314.27,314.27,314.27,1.3,30906.0,0.30906,30.906,5.960000000000001
2590,50.0,1.0,2.0,2.0,25.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,37.0,325.59,3.36,6.76,0.0,8.65,0.0,0.61,20265.0,0.020265,202.65,201.81,202.65,1.3,19929.0,0.19929,19.929,15.41
2648,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,9.0,296.02,1.75,2.23,0.0,2.2,0.0,1.21,19818.0,0.019818,198.18,198.18,198.18,4.0,36504.0,0.36504,36.504,4.43
2650,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,9.0,296.02,1.25,2.5,0.0,2.45,0.0,2.04,8243.0,0.008243,82.43,82.43,82.43,3.0,15184.0,0.15184,15.184,4.95
2658,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,14.0,296.02,2.16,2.63,0.0,2.62,0.0,0.3,12498.0,0.012498,124.98,124.98,124.98,4.0,23022.0,0.23022,23.022,5.25
2660,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,14.0,296.02,2.11,2.28,0.0,2.29,0.0,0.37,11262.0,0.011262,112.62,112.47,112.62,2.0,20744.0,0.20744,20.744,4.57
2662,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,14.0,296.02,1.48,2.16,0.0,2.18,0.0,0.16,9854.0,0.009854,98.54,98.54,98.54,3.0,18151.0,0.18151,18.151,4.34
2664,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,14.0,296.02,3.58,4.56,0.0,4.54,0.0,1.34,15836.0,0.015836,158.36,158.36,158.36,4.0,29169.0,0.29169,29.169,9.1
2670,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,6.0,1.0,0.0,19.0,296.02,2.33,2.3,0.0,2.26,0.0,3.9,10299.0,0.010299,102.99,102.99,102.99,3.0,18971.0,0.18971,18.971,5.56
2676,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,6.0,1.0,0.0,29.0,296.02,4.72,2.26,0.0,2.07,0.0,0.94,29480.0,0.02948,294.8,294.8,294.8,3.0,54301.0,0.54301,54.301,5.33
2683,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,2.26,2.12,0.0,2.02,0.0,0.71,13490.0,0.01349,134.9,134.9,134.9,4.0,24848.0,0.24848,24.848,4.140000000000001
2685,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,1.58,2.1,0.0,2.05,0.0,3.51,10970.0,0.01097,109.7,109.7,109.7,3.0,20207.0,0.20207,20.207,4.15
2687,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,29.0,296.02,2.54,2.01,0.0,2.04,0.0,3.6,15855.0,0.015855,158.55,158.55,158.55,4.0,29205.0,0.29205,29.205,4.05
2692,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,34.0,296.02,3.15,0.0,0.0,0.0,0.0,0.74,23054.0,0.023054,230.54,230.54,230.54,0.25,42465.0,0.42465,42.465,1.0
2694,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,4.0,1.0,0.0,34.0,296.02,2.2,0.0,0.0,0.0,0.0,0.01,17990.0,0.01799,179.9,179.9,179.9,4.0,33137.0,0.33137,33.137,1.0
2696,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,6.0,1.0,0.0,39.0,296.02,1.79,1.2,0.0,1.1,0.0,1.64,12519.0,0.012519,125.19,125.19,125.19,2.0,23059.0,0.23059,23.059,3.3
2697,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,39.0,296.02,6.23,5.44,0.0,5.63,0.0,3.48,38418.0,0.038418,384.18,384.18,384.18,0.25,70765.0,0.70765,70.765,11.07
2699,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,39.0,296.02,1.51,2.4,0.0,2.32,0.0,3.1,11898.0,0.011898,118.98,118.98,118.98,3.0,21916.0,0.21916,21.916,4.72
2704,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,39.0,296.02,2.17,0.0,0.0,0.0,0.0,0.7,14767.0,0.014767,147.67,147.67,147.67,2.0,27200.0,0.272,27.2,0.0
2706,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,6.0,1.0,0.0,39.0,296.02,1.27,0.0,0.0,0.0,0.0,1.88,9038.0,0.009038,90.38,90.38,90.38,2.0,16648.0,0.16648,16.648,0.0
2709,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,44.0,296.02,5.76,4.65,0.0,4.65,0.0,0.22,40821.0,0.040821,408.21,408.21,408.21,6.0,75192.0,0.75192,75.192,10.3
2713,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,49.0,296.02,10.2,11.1,0.0,11.33,0.0,2.79,124889.0,0.124889,1248.89,1248.89,1248.89,1.0,230043.0,2.30043,230.043,22.43
2715,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,4.0,1.0,0.0,54.0,296.02,2.75,2.84,0.0,2.78,0.0,1.65,8372.0,0.008372,83.72,83.72,83.72,2.0,15421.0,0.15421,15.421,5.619999999999999
2717,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,54.0,296.02,7.68,8.4,0.0,8.39,0.0,0.85,27819.0,0.027819,278.19,278.19,278.19,0.25,51241.0,0.51241,51.241,16.79
2719,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,100.0,6.0,1.0,0.0,59.0,296.02,1.2,0.25,0.0,0.25,0.0,2.16,7167.0,0.007167,71.67,71.67,71.67,2.0,13201.0,0.13201,13.201,4.5
2720,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,59.0,296.02,1.2,0.25,0.0,0.25,0.0,4.04,7151.0,0.007151,71.51,71.51,71.51,2.0,13172.0,0.13172,13.172,4.5
2721,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,5.06,2.5,0.0,2.36,0.0,0.42,38723.0,0.038723,387.23,388.78,387.23,0.25,71327.0,0.71327,71.327,4.859999999999999
2723,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,6.75,2.59,0.0,2.15,0.0,1.68,26683.0,0.026683,266.83,266.83,266.83,0.25,49150.0,0.4915,49.15,8.74
2727,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,59.0,296.02,5.12,4.32,0.0,4.6,0.0,0.63,47738.0,0.047738,477.38,477.38,477.38,0.5,87933.0,0.87933,87.933,8.92
2732,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,69.0,296.02,4.5,0.0,0.0,0.0,0.0,1.92,23918.0,0.023918,239.18,239.18,239.18,0.25,44056.0,0.44056,44.056,1.0
2742,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,74.0,296.02,5.66,6.35,0.0,5.94,0.0,0.68,54407.0,0.054407,544.07,544.07,544.07,0.5,100216.0,1.00216,100.216,12.29
2745,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,4.0,1.0,0.0,79.0,296.02,2.53,2.24,0.0,2.2,0.0,3.31,17342.0,0.017342,173.42,173.42,173.42,4.0,31944.0,0.31944,31.944,8.440000000000001
2748,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,79.0,296.02,11.04,4.5,0.0,4.42,0.0,2.49,41634.0,0.041634,416.34,416.34,416.34,0.5,76689.0,0.76689,76.689,12.92
2750,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,100.0,6.0,1.0,0.0,79.0,296.02,1.77,1.0,0.0,1.01,0.0,0.42,10175.0,0.010175,101.75,101.75,101.75,2.0,18743.0,0.18743,18.743,6.01
2751,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,6.0,1.0,0.0,79.0,296.02,2.5,2.35,0.0,2.17,0.0,0.73,15827.0,0.015827,158.27,158.27,158.27,4.0,29153.0,0.29153,29.153,8.52
2753,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,6.0,1.0,0.0,79.0,296.02,1.5,1.32,0.0,1.5,0.0,3.35,9108.0,0.009108,91.08,91.08,91.08,2.0,16776.0,0.16776,16.776,6.82
2755,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,79.0,296.02,10.15,5.5,0.0,5.55,0.0,0.57,38450.0,0.03845,384.5,296.79,384.5,0.5,70824.0,0.70824,70.824,15.05
2773,50.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,4.0,1.0,0.0,94.0,296.02,1.52,1.37,0.0,1.46,0.0,0.96,10512.0,0.010512,105.12,105.12,105.12,3.0,19363.0,0.19363,19.363,3.83
2783,50.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,50.0,6.0,1.0,0.0,99.0,296.02,2.74,2.16,0.0,0.0,0.0,1.97,12432.0,0.012432,124.32,124.32,124.32,3.0,22900.0,0.229,22.9,2.16
2787,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,4.0,330.2,8.0,20.0,0.0,0.0,0.0,1.7379636249456547,78406.0,0.078406,784.06,1369.1838170877845,1380.4153842809528,6.0,110152.0,1.10152,110.152,21.0
2791,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,330.2,13.261962681993609,1.007,1.007,0.0,0.0,1.7379636249456547,9308.0,0.009308,93.08,1369.1838170877845,1380.4153842809528,0.06,13076.0,0.13076,13.076,6.013999999999999
2792,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,330.2,13.261962681993609,1.007,1.007,0.0,0.0,1.7379636249456547,43008.0,0.043008,430.08,1369.1838170877845,1380.4153842809528,0.12,60422.0,0.60422,60.422,6.013999999999999
2793,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,330.2,13.261962681993609,1.007,1.007,0.0,0.0,1.7379636249456547,40547.0,0.040547,405.47,1369.1838170877845,1380.4153842809528,0.12,56964.0,0.56964,56.964,3.014
2794,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,8.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,11.0,330.2,13.261962681993609,1.007,1.007,0.0,0.0,1.7379636249456547,37045.0,0.037045,370.45,1369.1838170877845,1380.4153842809528,0.12,52045.0,0.52045,52.045,3.014
2803,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,330.2,13.261962681993609,0.0,0.0,0.0,0.0,1.7379636249456547,24142.0,0.024142,241.42,1369.1838170877845,1380.4153842809528,0.12,33917.0,0.33917,33.917,4.0
2818,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,39.0,330.2,13.261962681993609,7.0,7.0,0.0,0.0,1.7379636249456547,146567.0,0.146567,1465.67,1369.1838170877845,1380.4153842809528,0.5,205912.0,2.05912,205.912,18.0
2843,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,2.0,1.0,0.0,74.0,330.2,13.261962681993609,6.002,6.002,0.0,0.0,1.7379636249456547,57510.0,0.05751,575.1,1369.1838170877845,1380.4153842809528,10.0,80796.0,0.80796,80.796,13.004
2849,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,330.2,13.261962681993609,2.0,3.0,0.0,0.0,1.7379636249456547,10617.0,0.010617,106.17,1369.1838170877845,1380.4153842809528,0.12,14915.0,0.14915,14.915,9.0
2861,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,50.0,1.0,1.0,0.0,95.0,330.2,13.261962681993609,7.0,7.0,0.0,0.0,1.7379636249456547,26637.0,0.026637,266.37,1369.1838170877845,1380.4153842809528,0.25,37422.0,0.37422,37.422,18.0
2868,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,102.0,330.2,11.0,6.025,6.025,0.0,0.0,1.7379636249456547,75944.0,0.075944,759.44,1369.1838170877845,1380.4153842809528,8.0,106694.0,1.06694,106.694,12.05
2876,50.0,1.0,2.0,3.0,9.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,116.0,330.2,10.0,5.0,5.0,0.0,0.0,1.7379636249456547,60302.0,0.060302,603.02,1369.1838170877845,1380.4153842809528,8.0,84719.0,0.84719,84.719,10.0
2880,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,123.0,330.2,13.261962681993609,3.5,2.5,0.0,0.0,1.7379636249456547,28112.0,0.028112,281.12,1369.1838170877845,1380.4153842809528,0.12,39495.0,0.39495,39.495,10.0
2886,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,130.0,330.2,7.0,0.0,0.0,0.0,0.0,1.7379636249456547,70057.0,0.070057,700.57,1369.1838170877845,1380.4153842809528,7.0,98423.0,0.98423,98.423,0.0
2893,50.0,1.0,2.0,3.0,9.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,137.0,330.2,13.261962681993609,1.25,1.25,0.0,0.0,1.7379636249456547,12155.0,0.012155,121.55,1369.1838170877845,1380.4153842809528,0.06,17077.0,0.17077,17.077,2.5
