,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
180,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,290.76,4.88,0.0,452.78,102.78,0.0
181,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,290.76,1.42,0.0,436.73999999999995,99.14,0.0
182,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,290.76,1.775,0.0,285.7,64.85,0.0
189,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,23.0,290.76,3.6,0.0,1053.62,239.17000000000002,0.0
196,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,44.0,290.76,3.6,0.0,264.91,60.14000000000001,0.0
197,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,44.0,290.76,2.88,0.0,840.3199999999999,190.75,0.0
198,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,44.0,290.76,1.42,0.0,269.65,61.21,0.0
200,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,58.0,290.76,4.26,0.0,1346.22,305.59,0.0
203,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,65.0,290.76,3.55,0.0,1237.4,280.89,0.0
204,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,65.0,290.76,2.16,0.0,523.94,118.93,0.0
206,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,79.0,290.76,1.42,0.0,170.6,38.73,0.0
207,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,79.0,290.76,1.42,0.0,298.3,67.71000000000001,0.0
210,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,100.0,290.76,3.55,0.0,1654.59,375.59,0.0
216,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,107.0,290.76,1.42,0.0,327.13,74.26,0.0
220,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,128.0,290.76,5.76,0.0,1237.4,280.89,0.0
222,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,142.0,290.76,5.04,0.0,487.86,110.74,0.0
223,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,142.0,290.76,3.72,0.0,487.86,110.74,0.0
225,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,149.0,290.76,1.44,0.0,253.42,57.53,0.0
227,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,163.0,290.76,4.032,0.0,995.4599999999999,225.97,0.0
229,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,170.0,290.76,0.71,0.0,51.73,11.74,0.0
230,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,170.0,290.76,3.6,0.0,206.13,46.79,0.0
236,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,191.0,290.76,1.44,0.0,37.73,8.57,0.0
239,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,205.0,290.76,4.32,0.0,146.75,33.31,0.0
240,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,205.0,290.76,2.13,0.0,382.28,86.78,0.0
243,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,265.29,8.64,0.0,1532.83,355.62,0.0
247,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,17.0,265.29,2.8,0.0,668.72,155.14,0.0
248,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,26.0,265.29,10.0,4.659,2393.94,555.39,4.659
250,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,30.0,265.29,4.26,0.0,1106.8,256.78000000000003,0.0
254,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,38.0,265.29,17.04,0.0,3927.4700000000003,911.1700000000001,0.0
255,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,38.0,265.29,4.26,0.0,1106.02,256.59999999999997,0.0
258,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,265.29,13.4,0.0,2797.5899999999997,649.04,0.0
260,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,42.0,265.29,4.26,10.094,1166.38,270.6,10.094
262,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,265.29,2.04,0.0,492.08000000000004,114.16,0.0
263,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,265.29,4.26,0.0,661.17,153.39000000000001,0.0
266,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,265.29,1.42,0.0,88.88,20.62,0.0
267,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,62.0,265.29,12.96,15.529,3860.7799999999997,895.7,15.529
269,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,62.0,265.29,5.76,0.0,1433.15,332.49,0.0
275,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,78.0,265.29,2.16,6.212,491.25,113.97,6.212
277,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,85.0,265.29,7.2,0.0,1627.6399999999999,377.61,0.0
279,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,85.0,265.29,7.1,4.659,4064.15,942.8800000000001,4.659
280,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,85.0,265.29,7.1,6.988,907.92,210.64,6.988
283,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,90.0,265.29,17.75,7.765,2575.4700000000003,597.51,7.765
288,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,110.0,265.29,7.1,3.882,552.1899999999999,128.10999999999999,3.882
289,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,110.0,265.29,6.48,2.329,895.0500000000001,207.64999999999998,2.329
290,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,110.0,265.29,8.0,3.882,844.72,195.98,3.882
291,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,110.0,265.29,9.36,7.765,1741.6200000000001,404.06000000000006,7.765
292,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,110.0,265.29,6.24,6.988,1060.03,245.92999999999998,6.988
293,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,114.0,265.29,5.68,5.435,1029.6,238.87,5.435
333,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,106.0,265.29,5.36,6.615,982.37,226.92999999999998,6.615
354,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,278.37,8.64,0.0,2385.81,558.28,0.0
357,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,278.37,8.64,0.0,1658.53,388.09999999999997,0.0
358,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,278.37,14.4,0.0,3952.4900000000002,924.8799999999999,0.0
359,1.0,1.0,2.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,278.37,4.32,0.0,844.41,197.59,0.0
363,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,278.37,10.08,0.0,2444.35,571.98,0.0
364,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,278.37,5.04,0.0,1998.24,467.59000000000003,0.0
365,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,278.37,12.96,0.0,2575.06,602.56,0.0
368,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,278.37,3.6,0.0,603.64,141.25,0.0
369,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,24.0,278.37,20.16,0.0,3850.8399999999997,901.0999999999999,0.0
371,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,24.0,278.37,14.4,0.0,3823.31,894.66,0.0
372,1.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,24.0,278.37,10.08,0.0,1392.7700000000002,325.91,0.0
373,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,36.0,278.37,18.0,0.0,4931.110000000001,1153.88,0.0
374,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,36.0,278.37,8.64,0.0,2717.0499999999997,635.79,0.0
376,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,36.0,278.37,0.72,0.0,120.99000000000001,28.310000000000002,0.0
378,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,278.37,1.44,0.0,220.0,51.480000000000004,0.0
379,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,278.37,5.76,0.0,1564.78,366.15999999999997,0.0
381,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,278.37,2.88,0.0,934.19,218.6,0.0
382,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,278.37,2.88,0.0,717.83,167.97,0.0
384,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,278.37,7.2,0.0,2197.6299999999997,514.25,0.0
385,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,54.0,278.37,6.48,0.0,2162.36,505.99,0.0
387,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,60.0,278.37,2.16,0.0,966.8499999999999,226.24,0.0
388,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,60.0,278.37,2.88,0.0,402.46,94.17999999999999,0.0
390,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,60.0,278.37,7.2,0.0,2523.32,590.46,0.0
393,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,72.0,278.37,10.8,3.572,984.12,230.28,3.572
397,1.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,278.37,12.96,0.0,5651.549999999999,1322.46,0.0
400,1.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,92.0,278.37,18.0,0.0,4882.83,1142.5800000000002,0.0
402,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,98.0,278.37,11.52,3.572,2136.17,499.85999999999996,3.572
404,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,98.0,278.37,4.32,2.143,2322.37,543.44,2.143
406,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,278.37,5.76,0.0,1178.77,275.83000000000004,0.0
412,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,116.0,278.37,5.76,0.0,2138.7400000000002,500.46999999999997,0.0
414,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,116.0,278.37,17.28,4.286,3736.25,874.2800000000001,4.286
419,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,128.0,278.37,15.84,0.0,5253.900000000001,1229.41,0.0
420,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,128.0,278.37,5.76,0.0,1130.57,264.55,0.0
424,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,128.0,278.37,5.04,0.0,1523.49,356.5,0.0
432,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,146.0,278.37,4.32,0.0,1411.9499999999998,330.4,0.0
433,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,12.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,146.0,278.37,5.76,0.0,1058.95,247.79,0.0
436,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,152.0,278.37,1.44,1.429,259.65,60.760000000000005,1.429
440,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,152.0,278.37,4.32,4.286,1564.73,366.15000000000003,4.286
443,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,152.0,278.37,1.44,1.429,355.52,83.19,1.429
448,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,164.0,278.37,8.64,11.429,2561.76,599.45,11.429
449,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,164.0,278.37,2.16,1.429,275.44,64.45,1.429
452,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,170.0,278.37,8.64,0.0,3251.08,760.75,0.0
455,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,182.0,278.37,12.96,0.0,3249.25,760.33,0.0
476,1.0,1.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,62.0,265.29,3.35,0.0,234.66,53.5,0.0
478,1.0,1.0,2.0,14.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,72.0,265.29,4.02,0.0,1170.2,266.81,0.0
485,1.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,87.0,265.29,5.36,5.047,1001.6,228.37,5.047
493,1.0,1.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,107.0,265.29,6.7,4.41,663.27,151.23,4.41
494,1.0,1.0,2.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,107.0,265.29,20.1,9.372,2114.3799999999997,482.08000000000004,9.372
497,1.0,1.0,2.0,14.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,117.0,265.29,42.55816841186024,0.0,1910.5800000000002,435.60999999999996,0.0
503,1.0,1.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,137.0,265.29,42.55816841186024,1.553,697.62,159.06,1.553
507,1.0,1.0,2.0,14.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,147.0,265.29,1.65,7.182,317.26,72.34,7.182
509,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,13.0,320.3,5.02,0.0,3527.8199999999997,825.5100000000001,0.0
511,1.0,1.0,2.0,18.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,13.0,320.3,6.05,27.176,3702.29,866.3399999999999,27.176
512,1.0,1.0,2.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,320.3,1.06,0.0,1019.51,238.57,0.0
