,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
2174,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,68.0,370.79,0.73,0.0,0.0,0.0,0.89,6209.0,62.09,62.09,14.653,0.0
2175,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,68.0,370.79,5.84,0.0,0.0,0.0,0.79,14386.0,143.86,143.86,33.951,0.0
2176,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,68.0,370.79,3.6,0.0,0.0,0.0,0.13,10980.0,109.8,109.8,25.913,0.0
2177,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,68.0,370.79,6.68,0.0,0.0,0.0,0.12,33105.0,331.05,331.05,78.128,0.0
2182,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,68.0,370.79,10.66,0.0,0.0,0.0,0.43,58357.0,583.57,583.57,137.723,0.0
2185,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,1.0,76.0,370.79,14.85,0.0,0.0,0.0,1.25,86712.0,867.12,867.12,204.64,0.0
2187,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,8.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,60.0,1.0,80.0,370.79,21.17,0.0,0.0,0.0,0.24,32120.0,321.2,321.2,75.803,0.0
2188,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,370.79,40.15,0.0,0.0,0.0,0.68,181776.0,1817.76,1817.76,428.991,0.0
2189,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,93.0,370.79,2.92,0.0,0.0,0.0,0.7,8447.0,84.47,84.47,19.935,0.0
2190,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,93.0,370.79,1.82,0.0,0.0,0.0,1.12,7962.0,79.62,79.62,18.79,0.0
2193,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,67.0,1.0,93.0,370.79,8.87,0.0,0.0,0.0,2.43,33180.0,331.8,331.8,78.305,0.0
2195,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,67.0,1.0,97.0,370.79,6.06,0.0,0.0,0.0,1.2,21750.0,217.5,217.5,51.33,0.0
2200,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,60.0,1.0,97.0,370.79,20.88,0.0,0.0,0.0,0.71,70148.0,701.48,701.48,165.549,0.0
2203,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,97.0,370.79,5.95,0.0,0.0,0.0,0.73,19659.0,196.59,196.59,46.395,0.0
2204,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,85.0,1.0,97.0,370.79,22.69,0.0,0.0,0.0,0.76,87361.0,873.61,873.61,206.172,0.0
2205,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,97.0,370.79,7.04,0.0,0.0,0.0,1.21,51215.0,512.15,512.15,120.867,0.0
2206,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,4.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,97.0,370.79,5.25,0.0,0.0,0.0,0.6,28322.0,283.22,283.22,66.84,0.0
2207,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,1.0,105.0,370.79,13.2,0.0,0.0,0.0,1.02,24700.0,247.0,247.0,58.292,0.0
2208,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,67.0,1.0,105.0,370.79,35.04,0.0,0.0,0.0,1.19,61126.0,611.26,611.26,144.257,0.0
2213,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,105.0,370.79,22.34,0.0,0.0,0.0,0.75,143810.0,1438.1,1438.1,339.392,0.0
2214,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,109.0,370.79,26.34,0.0,0.0,0.0,0.28,156616.0,1566.16,1566.16,369.614,0.0
2215,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,109.0,370.79,7.68,0.0,0.0,0.0,0.82,47124.0,471.24,471.24,111.213,0.0
2216,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,109.0,370.79,15.66,0.0,0.0,0.0,0.36,90187.0,901.87,901.87,212.841,0.0
2217,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,109.0,370.79,2.92,0.0,0.0,0.0,0.27,15038.0,150.38,150.38,35.49,0.0
2221,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,117.0,370.79,10.09,0.0,0.0,0.0,0.17,61965.0,619.65,619.65,146.237,0.0
2222,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,121.0,370.79,6.57,0.0,0.0,0.0,1.27,17508.0,175.08,175.08,41.319,0.0
2223,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,121.0,370.79,13.01,0.0,0.0,0.0,0.6,97459.0,974.59,974.59,230.003,0.0
2224,50.0,1.0,2.0,2.0,17.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,121.0,370.79,12.63,0.0,0.0,0.0,0.12,87328.0,873.25,873.28,206.094,0.0
2225,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,6.76,0.0,0.0,0.0,3.69,23933.0,239.33,239.33,56.482,0.0
2230,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,14.93,0.0,0.0,0.0,0.49,87554.0,875.57,875.54,206.627,0.0
2233,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,0.73,0.0,0.0,0.0,0.88,6996.0,69.96,69.96,16.511,0.0
2234,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,0.73,0.0,0.0,0.0,0.08,7554.0,75.54,75.54,17.827,0.0
2235,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,18.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,6.57,0.0,0.0,0.0,2.24,19316.0,193.16,193.16,45.586,0.0
2236,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,20.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,8.03,0.0,0.0,0.0,0.42,18063.0,180.63,180.63,42.629,0.0
2237,50.0,1.0,2.0,2.0,17.0,3.0,1.0,1.0,1.0,21.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,130.0,370.79,10.95,0.0,0.0,0.0,0.72,32100.0,321.0,321.0,75.756,0.0
2242,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,4.0,336.89,23.45,0.0,0.0,0.0,1.01,219482.0,2194.82,2194.82,546.51,0.0
2243,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,4.0,336.89,21.37,0.0,0.0,0.0,0.8,267074.0,2670.74,2670.74,665.014,0.0
2247,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,12.0,336.89,19.53,0.0,0.0,0.0,1.96,174383.0,1185.3746742546282,1743.83,434.214,0.0
2248,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,12.0,336.89,7.56,0.0,0.0,0.0,0.62,44639.0,446.39,446.39,111.151,0.0
2249,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,12.0,336.89,5.0,0.0,0.0,0.0,1.15,22528.0,225.28,225.28,56.095,0.0
2251,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,12.0,336.89,3.25,0.0,0.0,0.0,0.83,24748.0,247.48,247.48,61.623,0.0
2253,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,12.0,336.89,5.98,0.0,0.0,0.0,4.58,34869.0,348.69,348.69,86.824,0.0
2256,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,12.0,336.89,4.08,0.0,0.0,0.0,0.98,32381.0,323.81,323.81,80.629,0.0
2258,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,10.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,12.0,336.89,4.5,0.0,0.0,0.0,1.05,18290.0,182.9,182.9,45.542,0.0
2261,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,85.0,1.0,16.0,336.89,8.09,0.0,3.9,0.0,1.43,67326.0,673.26,673.26,167.642,3.9
2263,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,24.0,336.89,7.09,0.0,0.0,0.0,0.57,48792.0,487.92,487.92,121.492,0.0
2264,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,24.0,336.89,5.55,0.0,0.0,0.0,3.57,61348.0,613.48,613.48,152.757,0.0
2265,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,24.0,336.89,10.05,0.0,0.0,0.0,0.72,64308.0,643.08,643.08,160.127,0.0
2266,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,28.0,336.89,12.45,0.0,0.0,0.0,2.13,88424.0,884.24,884.24,220.176,0.0
2268,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,10.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,80.0,1.0,28.0,336.89,6.85,0.0,0.0,0.0,0.84,26786.0,267.86,267.86,66.697,0.0
2269,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,28.0,336.89,10.455,0.0,0.0,0.0,1.59,81919.0,819.19,819.19,203.978,0.0
2270,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,28.0,336.89,20.325,0.0,0.0,0.0,1.14,72820.0,728.2,728.2,181.322,0.0
2271,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,36.0,336.89,7.76,0.0,0.0,0.0,2.05,66790.0,667.9,667.9,166.307,0.0
2274,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,36.0,336.89,15.5,0.0,0.0,0.0,1.01,109741.0,1097.41,1097.41,273.255,0.0
2276,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,36.0,336.89,2.51,0.0,0.0,0.0,0.55,39170.0,391.7,391.7,97.533,0.0
2277,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,36.0,336.89,7.25,0.0,0.0,0.0,2.19,52904.0,529.04,529.04,131.731,0.0
2278,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,36.0,336.89,6.325,0.0,0.0,0.0,1.45,14004.0,140.04,140.04,34.87,0.0
2279,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,2.48,0.0,0.0,0.0,0.83,20530.0,703.43,205.3,51.12,0.0
2283,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,1.0,40.0,336.89,11.25,0.0,0.0,10.92,0.58,67511.0,675.11,675.11,168.102,10.92
2284,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,1.04,0.0,0.0,0.0,1.35,5965.0,184.11,59.65,14.853,0.0
2286,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,3.785,0.0,0.0,0.0,0.42,6707.0,178.21,67.07,16.7,0.0
2287,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,2.52,0.0,0.0,0.0,1.06,5276.0,155.54,52.76,13.137,0.0
2288,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,40.0,336.89,4.26,0.0,0.0,0.0,1.09,7364.0,147.92,73.64,18.336,0.0
2289,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,40.0,336.89,15.75,0.0,0.0,12.0,0.28,109587.0,1095.87,1095.87,272.872,12.0
2292,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,49.0,336.89,3.15,0.0,0.0,0.0,0.57,21056.0,210.56,210.56,52.429,0.0
2294,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,49.0,336.89,21.09,0.0,0.0,0.0,4.28,129156.0,1291.56,1291.56,321.598,0.0
2296,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,45.0,1.0,49.0,336.89,4.52,0.0,0.0,0.0,1.78,17208.0,172.08,172.08,42.848,0.0
2298,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,49.0,336.89,3.11,0.0,0.0,0.0,2.26,12894.0,128.94,128.94,32.106,0.0
2301,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,67.0,336.89,4.03,0.0,0.0,0.0,1.58,23934.0,239.34,239.34,59.596,0.0
2303,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,67.0,336.89,12.22,0.0,0.0,0.0,3.42,59188.0,591.88,591.88,147.378,0.0
2304,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,1.0,67.0,336.89,8.075,0.0,0.0,0.0,4.14,30325.0,303.25,303.25,75.509,0.0
2305,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,67.0,336.89,11.34,0.0,0.0,0.0,0.86,94745.0,947.45,947.45,235.915,0.0
2308,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,82.0,336.89,8.23,0.0,0.0,0.0,1.65,14199.0,141.99,141.99,35.356,0.0
2309,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,82.0,336.89,8.25,0.0,0.0,0.0,1.85,14831.0,148.31,148.31,36.929,0.0
2310,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,94.0,336.89,7.66,0.0,0.0,0.0,2.25,37097.0,370.97,370.97,92.372,0.0
2312,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,94.0,336.89,7.65,0.0,0.0,0.0,3.76,40772.0,407.72,407.72,101.522,0.0
2314,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,102.0,336.89,6.24,0.0,0.0,0.0,0.38,43907.0,439.07,439.07,109.328,0.0
2316,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,9.62,0.0,0.0,0.0,2.06,32359.0,323.59,323.59,80.574,0.0
2318,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,4.2,0.0,0.0,0.0,2.85,9944.0,99.44,99.44,24.761,0.0
2320,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,1.0,102.0,336.89,5.13,0.0,0.0,0.0,1.91,23623.0,236.23,236.23,58.821,0.0
2321,50.0,1.0,2.0,2.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,102.0,336.89,10.25,0.0,0.0,0.0,2.71,74820.0,748.2,748.2,186.302,0.0
2323,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,106.0,336.89,100.23975722745665,0.0,0.0,0.0,2.36,111924.0,1119.24,1119.24,278.691,0.0
2324,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,106.0,336.89,2.2,0.0,0.0,3.34,3.95,9205.0,92.05,92.05,22.92,3.34
2325,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,106.0,336.89,2.0,0.0,0.0,3.95,3.37,5444.0,54.44,54.44,13.556,3.95
2327,50.0,1.0,2.0,2.0,22.0,4.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,1.0,114.0,336.89,12.95,0.0,0.0,10.73,3.82,51632.0,516.32,516.32,128.564,10.73
