,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
2469,1.0,2.0,3.0,4.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,73.0,457.37,4.44,2.16,0.0,2.84,0.0,322.6,4.0,0.0,88.538,5.0
2470,1.0,2.0,3.0,4.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,73.0,457.37,12.52,4.2,0.0,3.86,0.0,561.4,0.25,0.0,154.077,8.06
2472,1.0,2.0,3.0,4.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,73.0,457.37,17.52,7.04,0.0,6.2,0.0,998.2,1.0,0.0,273.956,13.24
2478,1.0,2.0,3.0,4.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,81.0,457.37,21.9,0.0,0.0,0.0,0.0,717.85,0.25,0.0,197.014,0.0
2479,1.0,2.0,3.0,4.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,81.0,457.37,22.2,6.25,0.0,6.25,0.0,840.35,0.5,0.0,230.635,12.5
2480,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,3.0,516.22,20.0,0.0,0.0,10.0,0.0,3059.4,2.0,0.0,535.833,10.0
2485,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,9.0,516.22,22.0,2.5,0.0,0.0,0.0,298.1,0.5,0.0,52.211,2.5
2497,1.0,2.0,3.0,9.0,10.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,22.0,516.22,12.5,0.0,0.0,0.0,0.0,1033.05,1.5,0.0,180.932,0.0
2499,1.0,2.0,3.0,9.0,10.0,2.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,33.0,22.0,516.22,10.0,0.0,0.0,0.0,0.0,158.78,0.25,0.0,27.81,0.0
2503,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,28.0,516.22,20.0,10.0,0.0,10.0,0.0,1403.5,0.5,0.0,245.814,20.0
2515,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,40.0,516.22,25.0,5.0,0.0,5.0,0.0,2478.65,0.5,0.0,434.119,10.0
2517,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,25.0,40.0,516.22,2.5,5.0,0.0,5.0,0.0,207.93,0.5,0.0,36.417,10.0
2523,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,46.0,516.22,3.75,0.0,0.0,0.0,0.0,353.53,0.5,0.0,61.918,0.0
2538,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,58.0,516.22,15.0,10.0,0.0,10.0,0.0,1123.3,1.0,0.0,196.738,20.0
2553,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,76.0,516.22,7.5,0.0,0.0,0.0,0.0,582.25,0.5,0.0,101.977,0.0
2555,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,76.0,516.22,3.0,0.0,0.0,0.0,0.0,420.78,0.75,0.0,73.697,0.0
2565,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,33.0,82.0,516.22,3.0,5.0,0.0,5.0,0.0,338.73,1.25,0.0,59.327,10.0
2567,1.0,2.0,3.0,9.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,82.0,516.22,3.0,3.0,0.0,4.0,0.0,449.75,0.5,0.0,78.771,7.0
2570,1.0,2.0,3.0,9.0,10.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,88.0,516.22,10.0,0.0,0.0,10.0,0.0,868.94,0.5,0.0,152.189,10.0
2574,1.0,2.0,3.0,9.0,10.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,94.0,516.22,7.5,10.0,0.0,10.0,0.0,1119.7,1.25,0.0,196.108,20.0
2581,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,25.0,100.0,516.22,10.0,20.0,0.0,20.0,0.0,544.26,1.0,0.0,95.323,40.0
2586,1.0,2.0,3.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,106.0,516.22,5.0,15.0,0.0,12.5,0.0,331.38,0.5,0.0,58.039,27.5
2651,1.0,2.0,3.0,16.0,8.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,40.0,61.0,487.46,10.0,7.5,0.0,7.5,0.0,333.42,1.0,0.0,68.631,15.0
2667,1.0,2.0,3.0,16.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,40.0,76.0,487.46,22.5,0.0,0.0,0.0,0.0,668.0,1.0,0.0,137.5,0.0
2692,1.0,2.0,3.0,22.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,2.0,484.24,2.0,1.5,0.0,1.5,0.0,191.16,0.12,0.0,30.719,3.0
2698,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,30.0,10.0,484.24,1.0,0.0,0.0,1.0,0.0,99.02,0.25,0.0,15.913,1.0
2699,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,10.0,484.24,24.3005192083958,0.0,0.0,2.0,0.0,269.75,0.15,0.0,43.349,2.0
2701,1.0,2.0,3.0,22.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,29.0,484.24,1.0,1.0,0.0,1.0,0.0,63.48,0.09,0.0,10.202,2.0
2703,1.0,2.0,3.0,22.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,29.0,484.24,2.0,2.0,0.0,2.0,0.0,94.47,0.12,0.0,15.181,4.0
2704,1.0,2.0,3.0,22.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,29.0,484.24,1.0,1.0,0.0,1.0,0.0,57.51,0.12,0.0,9.241,2.0
2708,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,3.5,0.0,0.0,6.0,0.0,279.44,0.2,0.0,44.905,6.0
2710,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,5.0,0.0,0.0,9.0,0.0,577.32,0.25,0.0,92.774,9.0
2711,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,1.5,0.0,0.0,3.0,0.0,114.32,0.12,0.0,18.37,3.0
2714,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,36.0,484.24,2.5,0.0,0.0,2.0,0.0,186.95,0.12,0.0,30.043,2.0
2716,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,36.0,484.24,8.0,0.0,0.0,8.0,0.0,889.95,0.5,0.0,143.014,8.0
2718,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,359.2,0.25,0.0,57.723,6.0
2720,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,3.0,0.0,0.0,6.0,0.0,375.16,0.25,0.0,60.287,6.0
2722,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,80.0,36.0,484.24,2.0,0.0,0.0,4.0,0.0,207.48,0.25,0.0,33.342,4.0
2736,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,94.0,484.24,3.0,0.0,0.0,6.0,0.0,95.35,0.05,0.0,15.322,6.0
2753,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,100.0,122.0,484.24,10.0,0.0,0.0,11.0,0.0,826.9,0.5,0.0,132.881,11.0
2754,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,100.0,122.0,484.24,5.0,0.0,0.0,4.0,0.0,292.4,0.25,0.0,46.989,4.0
2768,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,129.0,484.24,3.0,3.0,0.0,3.0,0.0,1936.14,1.25,0.0,311.134,6.0
2770,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,60.0,129.0,484.24,3.0,5.75,0.0,5.75,0.0,729.3,0.5,0.0,117.198,11.5
2772,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,60.0,129.0,484.24,2.5,0.0,0.0,0.0,0.0,417.18,0.25,0.0,67.04,0.0
2777,1.0,2.0,3.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,100.0,136.0,484.24,6.0,0.0,0.0,5.0,0.0,244.7,0.12,0.0,39.322,5.0
2782,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,8.0,0.0,0.0,0.0,0.0,300.45,0.25,0.0,48.282,0.0
2784,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,9.0,0.0,0.0,0.0,0.0,303.4,0.25,0.0,48.757,0.0
2786,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,6.0,0.0,0.0,0.0,0.0,222.43,0.25,0.0,35.744,0.0
2788,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,5.0,0.0,0.0,0.0,0.0,361.7,0.25,0.0,58.124,0.0
2790,1.0,2.0,3.0,22.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,50.0,136.0,484.24,7.0,0.0,0.0,0.0,0.0,108.85,0.2,0.0,17.493,0.0
2813,1.0,2.0,4.0,2.0,10.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,100.0,30.0,474.25,14.0,6.0,0.0,6.0,0.0,1382.75,0.5,0.0,117.344,12.0
2846,1.0,2.0,4.0,2.0,10.0,1.0,2.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,50.0,74.0,474.25,9.24,0.0,0.0,8.0,0.0,732.18,0.5,0.0,62.134,8.0
2851,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,509.02,2.0,5.0,0.0,5.0,0.0,459.3,1.0,0.0,104.494,10.0
2852,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,509.02,5.0,4.0,0.0,4.0,0.0,129.0,1.0,0.0,29.348,8.0
2853,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,509.02,3.0,4.0,0.0,4.0,0.0,118.0,2.0,0.0,26.846,8.0
2854,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,509.02,5.0,5.0,0.0,5.0,0.0,268.0,1.0,0.0,60.972,10.0
2865,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,11.0,509.02,5.0,8.0,0.0,8.0,0.0,364.5,2.0,0.0,82.926,16.0
2866,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,11.0,509.02,10.0,0.0,0.0,0.0,0.0,216.5,1.0,0.0,49.255,0.0
2873,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,509.02,3.0,1.0,0.0,1.0,0.0,159.45,20.0,0.0,36.276,2.0
2877,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,360.43,1.0,0.0,82.0,0.0
2879,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,15.0,509.02,10.0,0.0,0.0,0.0,0.0,119.63,20.0,0.0,27.216,0.0
2892,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,85.0,23.0,509.02,10.0,5.0,0.0,5.0,0.0,365.8,1.0,0.0,83.222,10.0
2893,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,23.0,509.02,5.0,5.0,0.0,5.0,0.0,352.9,30.0,0.0,80.286,10.0
2902,1.0,2.0,4.0,7.0,13.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,27.0,509.02,8.0,8.0,0.0,8.0,0.0,295.6,2.0,0.0,67.251,16.0
2906,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,31.0,509.02,5.0,5.0,0.0,5.0,0.0,407.93,50.0,0.0,92.806,10.0
2908,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,31.0,509.02,7.5,7.5,0.0,7.5,0.0,59.0,5.0,0.0,13.423,15.0
2922,1.0,2.0,4.0,7.0,13.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,43.0,509.02,25.0,12.0,0.0,12.0,0.0,461.8,1.0,0.0,105.062,24.0
2923,1.0,2.0,4.0,7.0,13.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,43.0,509.02,10.0,0.0,0.0,0.0,0.0,110.55,20.0,0.0,25.15,0.0
2935,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,50.0,51.0,509.02,9.0,12.0,0.0,11.0,0.0,672.03,1.0,0.0,152.891,23.0
2936,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,51.0,509.02,5.0,5.0,0.0,5.0,0.0,447.75,1.0,0.0,101.867,10.0
2939,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,51.0,509.02,3.0,1.0,0.0,1.0,0.0,452.85,1.0,0.0,103.026,2.0
2940,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,100.0,51.0,509.02,15.0,10.0,0.0,10.0,0.0,680.25,1.0,0.0,154.762,20.0
2949,1.0,2.0,4.0,7.0,13.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,55.0,509.02,20.0,15.0,0.0,15.0,0.0,1334.5,1.0,0.0,303.606,30.0
2956,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,75.0,63.0,509.02,15.0,8.0,0.0,8.0,0.0,694.61,1.0,0.0,158.028,16.0
2957,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,63.0,509.02,30.0,15.0,0.0,15.0,0.0,676.0,1.0,0.0,153.794,30.0
2971,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,71.0,509.02,5.0,0.0,0.0,8.0,0.0,96.75,1.0,0.0,22.012,8.0
2972,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,71.0,509.02,15.0,0.0,0.0,9.0,0.0,546.4,1.0,0.0,124.308,9.0
2973,1.0,2.0,4.0,7.0,13.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,50.0,71.0,509.02,15.0,0.0,0.0,20.0,0.0,460.1,1.0,0.0,104.676,20.0
2989,1.0,2.0,4.0,7.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,75.0,509.02,30.0,10.0,0.0,10.0,0.0,1233.55,1.0,0.0,280.639,20.0
3004,1.0,2.0,4.0,13.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,613.29,5.0,0.0,0.0,0.0,0.0,654.2,13.684105585136512,0.0,134.66,0.0
3006,1.0,2.0,4.0,13.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,9.0,613.29,10.0,4.0,0.0,4.0,0.0,916.9,13.684105585136512,0.0,188.734,8.0
3008,1.0,2.0,4.0,13.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,9.0,613.29,40.0,12.5,0.0,12.5,0.0,886.1,13.684105585136512,0.0,182.393,25.0
3019,1.0,2.0,4.0,13.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,33.0,613.29,10.0,5.0,0.0,5.0,0.0,340.2,13.684105585136512,0.0,70.027,10.0
