,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
119,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,28.0,309.15,6.0,0.0,0.0,0.0,0.0,4757.6,2.0,2011.883,0.0
121,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,33.0,309.15,3.0,0.0,0.0,0.0,0.0,1429.25,1.0,604.398,0.0
122,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,33.0,309.15,8.0,0.0,0.0,0.0,0.0,2235.05,2.0,945.153,0.0
124,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,38.0,309.15,6.0,0.0,0.0,0.0,0.0,3386.95,2.0,1432.266,0.0
125,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,38.0,309.15,4.0,0.0,0.0,0.0,0.0,1451.0,2.0,613.596,0.0
126,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,38.0,309.15,8.0,0.0,0.0,0.0,0.0,582.85,1.0,246.475,0.0
127,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,38.0,309.15,5.0,0.0,0.0,0.0,0.0,328.0,0.5,138.704,0.0
129,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,43.0,309.15,1.5,0.0,0.0,0.0,0.0,900.3,1.0,380.717,0.0
131,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,2.0,0.0,48.0,309.15,6.0,5.0,5.0,0.0,0.0,4558.55,2.0,1927.71,10.0
132,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,53.0,309.15,4.0,0.0,0.0,0.0,0.0,1751.85,1.5,740.819,0.0
134,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,2.0,0.0,59.0,309.15,15.0,10.0,10.0,0.0,0.0,3886.6,4.0,1643.557,20.0
136,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,2.0,0.0,71.0,309.15,6.0,10.0,10.0,0.0,0.0,1270.55,2.0,537.288,20.0
137,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,309.15,6.0,0.0,0.0,0.0,0.0,1751.85,2.0,740.819,0.0
138,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,309.15,6.0,0.0,0.0,0.0,0.0,1459.75,2.0,617.295,0.0
139,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,94.0,309.15,2.0,0.0,0.0,0.0,0.0,131.85,0.25,55.757,0.0
140,50.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,94.0,309.15,5.0,0.0,0.0,0.0,0.0,1239.35,2.0,524.093,0.0
141,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,99.0,309.15,10.0,0.0,0.0,0.0,0.0,1369.8,2.0,579.257,0.0
143,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,2.0,0.0,104.0,309.15,7.0,35.0,0.0,0.0,0.0,900.05,1.0,380.611,35.0
144,50.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,2.0,0.0,104.0,309.15,2.0,15.0,0.0,0.0,0.0,581.0,1.0,245.692,15.0
147,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,100.0,2.0,0.0,5.0,356.88,16.8,0.0,0.0,0.0,7.0,1857.3,0.75,531.57,7.0
148,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,5.0,356.88,2.8,0.0,0.0,0.0,0.0,1457.5,0.75,417.146,0.0
149,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,5.0,356.88,11.2,0.0,0.0,0.0,0.0,2855.65,1.5,817.305,0.0
150,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,5.0,356.88,7.3,0.0,0.0,0.0,0.0,2351.25,1.0,672.943,0.0
152,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,10.0,356.88,3.0,0.0,0.0,0.0,0.0,760.65,0.5,217.703,0.0
155,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,20.0,356.88,4.0,0.0,0.0,0.0,0.0,1967.95,1.5,563.239,0.0
156,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,20.0,356.88,4.0,0.0,0.0,0.0,0.0,4691.95,2.0,1342.865,0.0
158,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,25.0,356.88,4.2,0.0,0.0,0.0,0.0,4143.8,2.0,1185.981,0.0
159,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,25.0,356.88,2.1,0.0,0.0,0.0,0.0,1466.55,0.5,419.736,0.0
162,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,35.0,356.88,8.4,0.0,0.0,0.0,0.0,4830.2,3.0,1382.434,0.0
163,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,100.0,2.0,0.0,35.0,356.88,4.2,0.0,0.0,0.0,11.2,1245.7,1.0,356.528,11.2
164,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,40.0,356.88,4.2,0.0,0.0,0.0,0.0,3406.6,2.0,974.99,0.0
166,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,45.0,356.88,4.2,0.0,0.0,0.0,0.0,2522.0,1.0,721.812,0.0
167,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,45.0,356.88,1.4,0.0,0.0,0.0,0.0,344.0,0.25,98.455,0.0
169,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,50.0,356.88,12.6,0.0,0.0,0.0,0.0,4446.5,2.0,1272.616,0.0
170,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,50.0,356.88,7.0,0.0,0.0,0.0,0.0,2407.45,1.0,689.027,0.0
172,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,356.88,4.2,0.0,0.0,0.0,0.0,2348.45,1.0,672.141,0.0
173,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,356.88,1.4,0.0,0.0,0.0,0.0,2466.35,1.0,705.884,0.0
175,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,356.88,2.8,0.0,0.0,0.0,0.0,2629.3,1.0,752.521,0.0
176,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,2.0,0.0,60.0,356.88,2.1,0.0,0.0,0.0,0.0,2626.85,1.0,751.82,0.0
177,50.0,1.0,1.0,1.0,14.0,8.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,356.88,3.5,0.0,0.0,0.0,0.0,1654.45,1.0,473.514,0.0
179,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,356.88,7.0,0.0,0.0,0.0,0.0,3505.4,2.0,1003.267,0.0
182,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,2.0,0.0,71.0,356.88,2.8,0.0,0.0,0.0,33.9,2818.75,1.0,806.745,33.9
184,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,77.0,356.88,4.2,0.0,0.0,0.0,0.0,2771.3,1.0,793.163,0.0
185,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,77.0,356.88,7.0,0.0,0.0,0.0,0.0,3182.2,2.0,910.766,0.0
187,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,82.0,356.88,4.9,0.0,0.0,0.0,0.0,2363.55,1.0,676.463,0.0
189,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,100.0,2.0,0.0,87.0,356.88,5.6,0.0,0.0,0.0,8.4,3761.6,2.0,1076.594,8.4
191,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,100.0,2.0,0.0,92.0,356.88,4.9,0.0,0.0,0.0,37.5,1657.6,0.75,474.416,37.5
192,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,92.0,356.88,5.6,0.0,0.0,0.0,0.0,2145.6,1.0,614.084,0.0
194,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,356.88,4.2,0.0,0.0,0.0,0.0,2359.75,1.0,675.376,0.0
195,50.0,1.0,1.0,1.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,356.88,2.8,0.0,0.0,0.0,0.0,2530.7,1.0,724.303,0.0
197,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,102.0,356.88,3.5,0.0,0.0,0.0,0.0,2358.6,1.0,675.046,0.0
198,50.0,1.0,1.0,1.0,14.0,8.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,102.0,356.88,8.4,0.0,0.0,0.0,0.0,2979.55,3.0,852.766,0.0
201,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,9.0,421.25,4.0,0.0,0.0,0.0,0.0,2282.8,1.0,455.143,0.0
203,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,15.0,421.25,3.0,0.0,0.0,0.0,0.0,355.45,0.12,70.87,0.0
205,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,21.0,421.25,8.0,0.0,0.0,0.0,0.0,3393.75,2.0,676.645,0.0
206,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,2.0,0.0,21.0,421.25,10.0,0.0,0.0,0.0,25.0,4902.7,0.12,977.499,25.0
208,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,27.0,421.25,6.0,0.0,0.0,0.0,0.0,2720.75,2.0,542.462,0.0
210,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,33.0,421.25,4.0,0.0,0.0,0.0,0.0,1662.3,1.0,331.428,0.0
211,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,33.0,421.25,1.0,0.0,0.0,0.0,0.0,656.3,5.0,130.853,0.0
212,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,39.0,421.25,9.0,0.0,0.0,0.0,0.0,5107.5,3.0,1018.331,0.0
214,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,100.0,2.0,0.0,51.0,421.25,5.0,0.0,0.0,0.0,5.0,3903.8,2.0,778.338,5.0
220,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,96.0,421.25,1.5,0.0,0.0,0.0,0.0,492.05,0.12,98.104,0.0
222,50.0,1.0,1.0,1.0,17.0,9.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,2.0,0.0,112.0,421.25,22.0,0.0,0.0,50.0,0.0,6045.7,3.0,1205.39,50.0
224,50.0,1.0,1.0,1.0,17.0,9.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,135.0,421.25,9.0,0.0,0.0,0.0,0.0,3863.75,3.0,770.353,0.0
226,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,342.27,6.0,0.0,0.0,0.0,0.0,1587.8,1.5,306.363,0.0
227,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,342.27,10.0,0.0,0.0,0.0,0.0,2620.8,2.0,505.678,0.0
229,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,8.0,342.27,2.0,0.0,0.0,0.0,0.0,317.5,0.25,61.261,0.0
231,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,13.0,342.27,11.0,0.0,0.0,0.0,0.0,1736.65,1.0,335.083,0.0
232,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,100.0,2.0,0.0,13.0,342.27,4.0,0.0,0.0,0.0,4.0,848.3,0.33,163.678,4.0
234,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,18.0,342.27,16.0,0.0,0.0,0.0,0.0,4760.0,1.0,918.432,0.0
236,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,23.0,342.27,9.0,0.0,0.0,0.0,0.0,1617.55,1.0,312.103,0.0
238,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,2.0,0.0,28.0,342.27,8.0,0.0,0.0,0.0,8.0,766.15,1.0,147.827,8.0
240,50.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,33.0,342.27,11.0,0.0,0.0,0.0,0.0,4413.2,1.0,851.518,0.0
242,50.0,1.0,1.0,2.0,3.0,12.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,2.0,0.0,38.0,342.27,10.0,0.0,0.0,0.0,10.0,2028.9,1.0,391.472,10.0
