,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
2997,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,44.0,368.9,19.99,1.23,590.34,590.34,590.34,1039.0
2999,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,44.0,368.9,13.1,3.0,164.61,164.61,164.60999999999999,289.71
3005,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,368.9,18.8,1.38,349.17,349.17,349.16999999999996,614.5400000000001
3009,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,368.9,34.25,0.71,1316.04,1316.04,1316.04,2316.23
3010,1.0,2.0,2.0,22.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,368.9,13.75,1.26,383.58,383.58,383.58000000000004,675.1
3011,1.0,2.0,2.0,22.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,368.9,10.9,0.2,236.71,236.71,236.71,416.61
3012,1.0,2.0,2.0,22.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,368.9,9.15,2.93,181.3,181.3,181.3,319.09000000000003
3014,1.0,2.0,2.0,22.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,49.0,368.9,12.76,1.23,162.68,162.68,162.68,286.32
3016,1.0,2.0,2.0,22.0,3.0,1.0,1.0,9.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,49.0,368.9,8.41,2.17,120.72,120.72,120.72,212.46999999999997
3018,1.0,2.0,2.0,22.0,3.0,1.0,1.0,9.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,49.0,368.9,13.55,2.26,166.06,166.06,166.06,292.27
3020,1.0,2.0,2.0,22.0,3.0,1.0,1.0,9.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,49.0,368.9,4.87,1.53,140.83,140.83,140.83,247.86
3021,1.0,2.0,2.0,22.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,368.9,23.05,1.29,1014.64,1014.64,1014.64,1785.7700000000002
3022,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,368.9,6.5,0.39,416.6,416.6,416.6,733.22
3023,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,59.0,368.9,9.0,0.65,676.49,676.49,676.49,1190.6200000000001
3024,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,368.9,4.55,1.41,244.12,244.12,244.12,429.65
3027,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,368.9,3.75,0.53,160.68,160.68,160.67999999999998,282.8
3029,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,64.0,368.9,12.4,0.28,393.77,393.77,393.77000000000004,693.04
3037,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,14.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,64.0,368.9,12.45,3.21,311.83,311.83,311.83,548.82
3042,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,74.0,368.9,30.0,2.61,538.52,538.52,538.52,947.8
3043,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,368.9,6.41,0.68,93.09,93.09,93.08999999999999,163.84
3044,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,368.9,25.45,2.6,828.15,828.15,828.15,1457.54
3045,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,368.9,12.1,1.42,158.74,158.74,158.73999999999998,279.38
3046,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,368.9,15.75,0.49,517.35,517.35,517.35,910.54
3047,1.0,2.0,2.0,22.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,368.9,10.2,3.7,279.27,279.27,279.27,491.52
3056,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,368.9,12.86,1.48,198.78,198.78,198.78,349.85
3058,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,368.9,15.09,1.78,786.45,788.71,786.45,1384.15
3061,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,24.46,1.81,592.44,592.44,592.4399999999999,1042.69
3062,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,0.25,1.96,144.18,144.18,144.18,253.76
3063,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,16.6,1.27,291.77,291.77,291.77000000000004,513.52
3065,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,94.0,368.9,5.6,3.06,143.09,143.09,143.09,251.84000000000003
3067,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,94.0,368.9,24.2,1.95,543.28,543.28,543.28,956.17
3071,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,31.6,0.85,694.18,694.18,694.18,1221.76
3072,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,34.86,2.6,828.15,828.15,828.15,1457.54
3073,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,368.9,15.5,4.81,583.3,583.3,583.3,1026.61
3074,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,368.9,23.5,0.81,473.48,473.48,473.48,833.3199999999999
3077,1.0,2.0,2.0,22.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,368.9,15.25,0.31,150.03,150.03,150.03,264.05
3078,1.0,2.0,2.0,22.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,368.9,18.05,1.56,251.52,251.94,251.52,442.68
3081,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,368.9,13.75,1.25,466.15,466.15,466.15,820.4200000000001
3083,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,109.0,368.9,14.06,0.51,224.33,224.33,224.33,394.82
3085,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,368.9,28.75,0.79,467.45,467.45,467.45000000000005,822.71
3087,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,119.0,368.9,85.12,1.17,1119.85,1119.85,1119.85,1970.9399999999998
3091,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,119.0,368.9,29.06,0.81,862.24,862.24,862.2399999999999,1517.54
3092,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,119.0,368.9,44.25,3.19,607.89,607.89,607.89,1069.89
3093,1.0,2.0,2.0,22.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,119.0,368.9,17.1,1.8,361.31,360.14,361.31000000000006,635.91
3094,1.0,2.0,2.0,22.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,119.0,368.9,18.35,1.92,457.96,457.96,457.96000000000004,806.01
3095,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,368.9,14.25,1.11,246.94,246.94,246.94,434.61
3096,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,124.0,368.9,2.06,1.86,95.72,95.72,95.72000000000001,168.47
3102,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,124.0,368.9,10.1,0.5,215.99,213.61,215.99,380.14
3118,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,134.0,368.9,48.85,0.9,1128.88,1128.88,1128.88,1986.8300000000002
3119,1.0,2.0,2.0,22.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,134.0,368.9,43.2,1.7,1158.12,1158.12,1158.12,2038.29
3128,1.0,2.0,2.0,22.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,140.0,368.9,18.15,1.7221418379631694,1408.2201933598978,1399.5118858181268,461.29999999999995,811.89
3142,1.0,2.0,2.0,27.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,2.0,345.6,29.51,1.7221418379631694,1408.2201933598978,1399.5118858181268,398.4,665.3299999999999
3153,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,50.0,1.0,32.0,345.6,25.51,2.73,777.64,777.64,777.64,1298.6599999999999
3154,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,32.0,345.6,39.41,2.19,1083.7,1083.7,1083.7,1809.78
3157,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,32.0,345.6,15.41,4.02,455.69,455.69,455.69,761.0
3165,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,42.0,345.6,23.49,1.56,287.15,287.15,287.15000000000003,479.53999999999996
3179,1.0,2.0,2.0,27.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,62.0,345.6,6.1,1.7221418379631694,1408.2201933598978,1399.5118858181268,398.4,665.3299999999999
3188,1.0,2.0,2.0,27.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,345.6,1.25,1.55,98.54,98.54,98.53999999999999,164.56
3189,1.0,2.0,2.0,27.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,345.6,12.75,1.39,123.49,123.49,123.49000000000001,206.23
3192,1.0,2.0,2.0,27.0,5.0,2.0,2.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,77.0,345.6,6.59,4.42,210.74,210.74,210.73999999999998,351.94
3195,1.0,2.0,2.0,27.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,87.0,345.6,4.105,0.66,347.43,346.19,347.43,580.21
3196,1.0,2.0,2.0,27.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,87.0,345.6,13.45,2.63,214.83,214.96,214.82999999999998,358.77
3215,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,132.0,345.6,10.55,1.87,326.83,326.83,326.83,545.81
3223,1.0,2.0,2.0,27.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,137.0,345.6,38.45,0.73,2319.92,2384.91,2319.92,3874.27
3229,1.0,2.0,2.0,27.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,147.0,345.6,12.55,1.22,319.52,319.52,319.52000000000004,533.6
3230,1.0,2.0,2.0,27.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,147.0,345.6,11.45,0.69,300.65,300.65,300.65000000000003,502.09000000000003
3235,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,11.7,1.7221418379631694,1408.2201933598978,1399.5118858181268,819.0600000000001,1662.6899999999998
3237,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,11.05,1.7221418379631694,1408.2201933598978,1399.5118858181268,819.0600000000001,1662.6899999999998
3239,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,345.34,10.4,1.7221418379631694,1408.2201933598978,1399.5118858181268,819.0600000000001,1662.6899999999998
3243,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,13.0,345.34,16.43,0.15,1182.53,1182.17,1182.53,2400.54
3245,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,13.0,345.34,16.51,0.23,1188.51,1193.0,1188.51,2412.68
3246,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,13.0,345.34,6.1,0.33,439.88,439.88,439.88,892.96
3248,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,13.0,345.34,13.65,0.33,1224.92,1224.92,1224.92,2486.59
3256,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,18.0,345.34,18.2,0.35,754.15,747.36,754.15,1530.92
3258,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,345.34,2.44,1.28,107.11,107.11,107.11,217.43
3266,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,28.0,345.34,46.8,1.24,3485.69,3446.72,3485.69,7075.950000000001
3269,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,34.0,345.34,11.7,0.41,953.63,927.46,953.63,1935.87
3285,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,345.34,6.1,1.05,449.19,442.21,449.19,911.8600000000001
3287,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,12.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,59.0,345.34,18.3,0.5,1782.23,1782.24,1782.23,3617.93
3296,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,10.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,64.0,345.34,7.32,0.35,394.66,394.66,394.66,801.16
3298,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,12.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,64.0,345.34,9.15,0.19,635.36,635.36,635.3599999999999,1289.78
3301,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,14.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,64.0,345.34,3.66,2.2,298.36,298.36,298.36,605.6700000000001
3304,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,21.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,64.0,345.34,5.49,1.12,352.85,352.85,352.84999999999997,716.29
3306,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,79.0,345.34,15.25,0.34,571.3,571.3,571.3,1159.74
3311,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,79.0,345.34,7.32,0.29,746.33,746.33,746.33,1515.05
3314,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,1.35,0.28,176.77,176.77,176.76999999999998,358.84000000000003
3315,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,0.75,1.18,97.51,97.51,97.50999999999999,197.95000000000002
3317,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,2.25,1.74,294.07,294.07,294.07,596.96
3319,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,5.08,0.22,664.43,664.43,664.4300000000001,1348.79
3321,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,1.31,1.49,171.53,171.53,171.53000000000003,348.21
3328,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,15.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,8.48,1.39,1108.07,1108.07,1108.07,2249.38
3331,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,17.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,94.0,345.34,3.35,1.06,438.14,438.14,438.14,889.42
3335,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,104.0,345.34,9.15,1.46,1336.29,1336.29,1336.29,2712.67
3340,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,104.0,345.34,18.3,1.87,2313.2,2313.2,2313.2,4695.8
3341,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,104.0,345.34,0.92,0.82,103.09,103.09,103.09,209.26999999999998
3342,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,10.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,104.0,345.34,1.83,1.74,129.89,129.89,129.89000000000001,263.68
