,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
95,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,179.0,513.52,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,31690.0,0.03169,316.9,359.7,359.7,0.25,91614.0,0.91614,91.614,0.0
96,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,195.0,513.52,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,541575.0,0.541575,5415.75,6147.28,6147.28,6.0,1565660.0,15.6566,1565.66,0.0
98,50.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,211.0,513.52,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,322855.0,0.322855,3228.55,3664.64,3664.64,2.5,933354.0,9.33354,933.354,0.0
100,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,227.0,513.52,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,222505.0,0.222505,2225.05,2525.6,2525.6,3.0,643248.0,6.43248,643.248,0.0
102,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,227.0,513.52,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,247075.0,0.247075,2470.75,2804.48,2804.48,3.0,714279.0,7.14279,714.279,0.0
104,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,243.0,513.52,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,38131.0,0.038131,381.31,432.82,432.82,0.5,110235.0,1.10235,110.235,0.0
105,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,243.0,513.52,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,102866.0,0.102866,1028.66,1167.61,1167.61,1.0,297379.0,2.97379,297.379,0.0
106,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,243.0,513.52,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,273910.0,0.27391,2739.1,1225.9174993184465,3109.08,4.0,791857.0,7.91857,791.857,0.0
107,50.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,243.0,513.52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,81802.0,0.081802,818.02,928.51,928.51,1.0,236484.0,2.36484,236.484,0.0
109,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,5.0,496.89,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,61464.0,0.061464,614.64,697.66,697.66,0.25,179924.0,1.79924,179.924,0.0
111,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,21.0,496.89,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,43642.0,0.043642,436.42,495.37,495.37,0.25,127753.0,1.27753,127.753,0.0
113,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,37.0,496.89,8.76,0.0,0.0,14.465,12.58,0.0,0.0,0.0,0.0,4.98,407936.0,0.407936,4079.36,1225.9174993184465,4630.38,2.0,1194152.0,11.94152,1194.152,27.045
114,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,0.0,37.0,496.89,8.76,21.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,514152.0,0.514152,5141.52,5836.0,5836.0,2.0,1505078.0,15.05078,1505.078,21.01
115,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,37.0,496.89,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,230662.0,0.230662,2306.62,2618.18,2618.18,1.0,675218.0,6.75218,675.218,0.0
116,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,37.0,496.89,49.404082083647324,0.0,0.0,10.005,20.22,0.0,0.0,0.0,0.0,0.92,155082.0,0.155082,1550.82,1760.29,1760.29,1.0,453972.0,4.53972,453.972,30.225
119,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,53.0,496.89,4.38,0.0,0.0,6.25,7.65,0.0,0.0,0.0,0.0,1.27,341163.0,0.341163,3411.63,3872.45,3872.45,1.0,998687.0,9.98687,998.687,13.9
120,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,53.0,496.89,10.95,0.0,0.0,11.05,12.105,0.0,0.0,0.0,0.0,4.45,456581.0,0.456581,4565.81,5182.53,5182.53,2.0,1336551.0,13.36551,1336.551,23.155
121,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,53.0,496.89,49.404082083647324,0.0,0.0,0.71,0.965,0.0,0.0,0.0,0.0,0.29,17452.0,0.017452,174.52,198.09,198.09,1.0,51087.0,0.51087,51.087,1.6749999999999998
123,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,496.89,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,254519.0,0.254519,2545.19,2888.98,2888.98,3.0,745054.0,7.45054,745.054,0.0
124,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,25.0,1.0,1.0,0.0,69.0,496.89,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,84014.0,0.084014,840.14,953.62,953.62,1.25,245934.0,2.45934,245.934,0.0
125,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,496.89,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,86746.0,0.086746,867.46,919.64,919.64,0.25,253932.0,2.53932,253.932,0.0
128,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,25.0,4.0,1.0,0.0,85.0,496.89,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,19904.0,0.019904,199.04,225.92,225.92,3.0,58265.0,0.58265,58.265,0.0
129,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,85.0,496.89,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,40800.0,0.0408,408.0,463.11,463.11,0.25,119434.0,1.19434,119.434,0.0
130,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,85.0,496.89,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,267680.0,0.26768,2676.8,3038.37,3038.37,1.0,783581.0,7.83581,783.581,0.0
132,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,101.0,496.89,49.404082083647324,0.0,0.0,28.4,8.0,0.0,0.0,0.0,0.0,0.83,503986.0,0.503986,5039.86,5720.61,5720.61,2.0,1475319.0,14.75319,1475.319,36.4
133,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,101.0,496.89,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,345912.0,0.345912,3459.12,3926.36,3926.36,1.0,1012589.0,10.12589,1012.589,0.0
135,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,118.0,496.89,3.7,0.0,0.0,10.23,7.65,0.0,0.0,0.0,0.0,3.71,104098.0,0.104098,1040.98,1181.59,1181.59,0.5,304727.0,3.04727,304.727,17.880000000000003
136,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,118.0,496.89,3.5,0.0,0.0,14.52,4.355,0.0,0.0,0.0,0.0,0.38,126864.0,0.126864,1268.64,1440.0,1440.0,0.5,371369.0,3.71369,371.369,18.875
137,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,12.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,496.89,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,43187.0,0.043187,431.87,490.2,490.2,1.0,126421.0,1.26421,126.421,0.0
138,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,496.89,1.46,0.0,4.765,0.0,0.0,0.0,0.0,0.0,0.0,1.37,74275.0,0.074275,742.75,843.08,843.08,2.0,217426.0,2.17426,217.426,4.765
139,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,496.89,1.46,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,1.29,36519.0,0.036519,365.19,414.52,414.52,2.0,106902.0,1.06902,106.902,2.89
141,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,134.0,496.89,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,50794.0,0.050794,507.94,576.55,576.55,0.25,148690.0,1.4869,148.69,0.0
142,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,134.0,496.89,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,378533.0,0.378533,3785.33,4296.63,4296.63,1.5,1108080.0,11.0808,1108.08,0.0
144,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,25.0,4.0,1.0,0.0,150.0,496.89,0.5,0.0,0.965,0.0,0.0,0.0,0.0,0.0,0.0,1.49,13621.0,0.013621,136.21,154.61,154.61,2.0,39873.0,0.39873,39.873,0.965
145,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,150.0,496.89,5.0,0.0,42.035,0.0,0.0,0.0,0.0,0.0,0.0,1.5,72754.0,0.072754,727.54,825.81,825.81,1.0,212973.0,2.12973,212.973,42.035
147,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,1.0,0.0,150.0,496.89,10.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.05,121890.0,0.12189,1218.9,1383.54,1383.54,1.25,356809.0,3.56809,356.809,3.6
149,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,166.0,496.89,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,376297.0,0.376297,3762.97,4271.25,4271.25,2.0,1101535.0,11.01535,1101.535,0.0
150,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,166.0,496.89,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,524355.0,0.524355,5243.55,5951.82,5951.82,2.0,1534945.0,15.34945,1534.945,0.0
152,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,203.0,496.89,49.404082083647324,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.73,191223.0,0.191223,1912.23,2170.52,2170.52,1.0,559767.0,5.59767,559.767,50.0
153,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,203.0,496.89,8.76,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,3.19,248296.0,0.248296,2482.96,2818.34,2818.34,1.5,726837.0,7.26837,726.837,37.5
154,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,1.0,0.0,225.0,496.89,2.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.47,209474.0,0.209474,2094.74,2377.69,2377.69,1.0,613193.0,6.13193,613.193,12.5
156,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,242.0,496.89,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,37243.0,0.037243,372.43,422.73,422.73,2.0,109021.0,1.09021,109.021,0.0
157,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,242.0,496.89,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,72974.0,0.072974,729.74,828.31,828.31,0.25,213617.0,2.13617,213.617,0.0
158,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,242.0,496.89,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,283826.0,0.283826,2838.26,3221.64,3221.64,1.5,830845.0,8.30845,830.845,0.0
159,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,7.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,242.0,496.89,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,103636.0,0.103636,1036.36,1176.34,1176.34,0.5,303374.0,3.03374,303.374,0.0
161,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,12.0,542.08,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,69640.0,0.06964,696.4,790.47,790.47,0.5,201325.0,2.01325,201.325,0.0
164,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,4.0,1.0,0.0,40.0,542.08,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,30661.0,0.030661,306.61,349.89,348.03,1.0,88639.0,0.88639,88.639,0.0
165,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,100.0,1.0,1.0,0.0,40.0,542.08,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,446352.0,0.446352,4463.52,5066.42,5066.42,2.0,1290376.0,12.90376,1290.376,0.0
166,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,4.0,1.0,0.0,40.0,542.08,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,18717.0,0.018717,187.17,212.45,212.45,2.0,54110.0,0.5411,54.11,0.0
167,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,100.0,1.0,1.0,0.0,40.0,542.08,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,44338.0,0.044338,443.38,503.27,503.27,0.25,128179.0,1.28179,128.179,0.0
169,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,51.0,542.08,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,544483.0,0.544483,5444.83,6180.28,6180.28,2.0,1574067.0,15.74067,1574.067,0.0
170,50.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,68.0,542.08,9.66,0.0,38.66,0.0,0.0,0.0,0.0,0.0,0.0,0.58,448425.0,0.448425,4484.25,5089.95,5089.95,2.5,1296369.0,12.96369,1296.369,38.66
173,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,83.0,542.08,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,95750.0,0.09575,957.5,1086.83,1086.83,0.5,276807.0,2.76807,276.807,0.0
174,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,83.0,542.08,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,120434.0,0.120434,1204.34,1367.01,1367.01,0.5,348167.0,3.48167,348.167,0.0
175,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,83.0,542.08,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,399126.0,0.399126,3991.26,4530.38,4530.38,2.0,1153849.0,11.53849,1153.849,0.0
177,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,1.0,0.0,103.0,542.08,6.9,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,197447.0,0.197447,1974.47,2241.17,2241.17,1.5,570807.0,5.70807,570.807,50.0
179,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,133.0,542.08,8.28,0.0,13.66,0.0,0.0,0.0,0.0,0.0,0.0,3.07,121773.0,0.121773,1217.73,1382.21,1382.21,1.0,352038.0,3.52038,352.038,13.66
180,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,4.0,1.0,0.0,133.0,542.08,2.07,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,1.31,81589.0,0.081589,815.89,926.09,926.09,3.0,235869.0,2.35869,235.869,11.34
181,50.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,169.0,542.08,8.28,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0.19,543317.0,0.543317,5433.17,6167.05,6167.05,3.0,1570696.0,15.70696,1570.696,65.0
183,50.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,211.0,542.08,6.35,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,176652.0,0.176652,1766.52,2005.13,2005.13,2.0,510690.0,5.1069,510.69,50.0
