,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
144,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,173.0,312.57,0.65,0.0,2.0,0.0,0.38,5325.0,53.25,53.25,10.863,2.0
147,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,181.0,312.57,3.9,0.0,0.0,0.0,0.8,199689.0,1996.89,1996.89,407.366,0.0
148,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,181.0,312.57,8.2,0.0,0.0,0.0,2.86,447101.0,4471.01,4471.01,912.086,0.0
149,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,181.0,312.57,3.9,0.0,0.0,0.0,3.53,197921.0,1979.21,1979.21,403.759,0.0
150,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,181.0,312.57,3.9,0.0,0.0,0.0,1.54,181754.0,1817.54,1817.54,370.778,0.0
151,50.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,196.0,312.57,3.2,0.0,0.0,0.0,3.94,247515.0,2475.15,2475.15,504.931,0.0
153,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,203.0,312.57,1.09,0.0,0.0,0.0,1.36,59349.0,593.49,593.49,121.072,0.0
154,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,203.0,312.57,3.02,0.0,0.0,0.0,2.11,155799.0,1557.99,1557.99,317.83,0.0
156,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,217.0,312.57,0.65,0.0,0.0,0.0,1.15,53202.0,532.02,532.02,108.532,0.0
157,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,217.0,312.57,0.65,0.0,0.0,0.0,2.46,28487.0,284.87,284.87,58.113,0.0
158,50.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,217.0,312.57,2.06,0.0,0.0,0.0,2.3,175734.0,1757.34,1757.34,358.497,0.0
168,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,269.19,0.71,0.0,0.0,0.0,1.4880923632208978,97019.0,1185.3746742546282,970.19,228.965,0.0
170,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,101.0,269.19,9.23,0.0,0.0,0.0,1.4880923632208978,780345.0,371.23,371.23,1841.614,0.0
172,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,116.0,269.19,7.1,0.0,0.0,0.0,1.4880923632208978,364567.0,3181.44,3645.67,860.378,0.0
175,50.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,269.19,11.52,0.0,0.0,0.0,1.1,148395.0,1185.3746742546282,1483.95,350.212,0.0
180,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,346.55,1.62,0.0,0.0,0.0,0.09,31575.0,315.75,315.75,33.785,0.0
181,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,346.55,1.62,0.0,0.0,0.0,1.82,145942.0,1459.42,1459.42,156.158,0.0
182,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,346.55,9.72,0.0,0.0,0.0,2.94,256003.0,2560.03,2560.03,273.923,0.0
184,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,346.55,12.96,0.0,0.0,0.0,3.7,427762.0,4277.62,4277.62,457.705,0.0
187,50.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,38.0,346.55,9.72,0.0,0.0,0.0,0.69,225104.0,2251.04,2251.04,240.861,0.0
189,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,45.0,346.55,3.24,0.0,0.0,0.0,2.48,46491.0,464.91,464.91,49.745,0.0
190,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,45.0,346.55,11.34,0.0,0.0,0.0,0.6,395623.0,2254.71,3956.23,423.317,0.0
194,50.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,80.0,346.55,10.53,0.0,0.0,0.0,1.03,333425.0,3334.25,3334.25,356.765,0.0
195,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,87.0,346.55,8.1,0.0,0.0,0.0,0.56,236686.0,2366.86,2366.86,253.254,0.0
196,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,87.0,346.55,8.1,0.0,0.0,0.0,1.11,58990.0,589.9,589.9,63.119,0.0
199,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,101.0,346.55,2.43,0.0,8.0,0.0,0.98,60428.0,604.28,604.28,64.658,8.0
201,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,101.0,346.55,1.62,0.0,5.0,0.0,1.66,68942.0,689.42,689.42,73.768,5.0
202,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,101.0,346.55,4.86,0.0,10.0,0.0,1.17,308313.0,3083.13,3083.13,329.895,10.0
204,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,108.0,346.55,2.43,0.0,0.0,0.0,0.39,45525.0,455.25,455.25,48.712,0.0
205,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,108.0,346.55,2.43,0.0,0.0,0.0,0.67,66448.0,664.48,664.48,71.099,0.0
207,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,122.0,346.55,6.48,0.0,0.0,0.0,1.18,291636.0,2931.27,2916.36,312.051,0.0
208,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,122.0,346.55,9.72,0.0,0.0,0.0,0.82,466021.0,4660.21,4660.21,498.642,0.0
211,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,129.0,346.55,4.86,0.0,0.0,0.0,0.09,168118.0,1681.18,1681.18,179.886,0.0
216,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,150.0,346.55,6.48,0.0,6.25,0.0,0.32,105519.0,1055.19,1055.19,112.905,6.25
219,50.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,164.0,346.55,4.05,0.0,0.0,0.0,0.59,151558.0,1515.58,1515.58,162.167,0.0
223,50.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,185.0,346.55,1.62,0.0,0.0,0.0,0.66,109834.0,1098.34,1098.34,117.522,0.0
225,50.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,192.0,346.55,1.62,0.0,0.0,0.0,0.79,89162.0,891.62,891.62,95.403,0.0
226,50.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,192.0,346.55,6.48,0.0,0.0,0.0,0.98,415153.0,4151.53,4151.53,444.214,0.0
227,50.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,192.0,346.55,4.86,0.0,3.8,0.0,0.52,162743.0,1627.43,1627.43,174.135,3.8
232,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,316.6,23.1,0.0,0.0,0.0,1.94,430145.0,4375.82,4301.45,533.38,0.0
233,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,100.0,1.0,13.0,316.6,16.36,0.0,0.0,0.0,0.37,202950.0,2029.5,2029.5,251.658,0.0
235,50.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,18.0,316.6,6.32,0.0,0.0,0.0,1.66,137633.0,1382.51,1376.33,170.665,0.0
237,50.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,316.6,17.71,0.0,0.0,0.0,2.01,139646.0,1391.74,1396.46,173.161,0.0
238,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,316.6,2.01,0.0,0.0,0.0,2.11,57802.0,579.14,578.02,71.674,0.0
239,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,100.0,1.0,34.0,316.6,9.24,0.0,3.68,0.0,1.84,168467.0,1684.67,1684.67,208.899,3.68
242,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,316.6,3.08,0.0,0.0,0.0,1.7,24548.0,245.48,245.48,30.44,0.0
243,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,316.6,14.54,0.0,0.0,0.0,0.88,192876.0,1928.76,1928.76,239.166,0.0
244,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,316.6,3.03,0.0,0.0,0.0,2.42,17317.0,173.17,173.17,21.473,0.0
245,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,316.6,2.54,0.0,0.0,0.0,3.65,29574.0,295.74,295.74,36.672,0.0
246,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,44.0,316.6,0.77,0.0,0.0,0.0,2.34,19020.0,190.28,190.2,23.585,0.0
249,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,14.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,44.0,316.6,2.03,0.0,0.0,0.0,1.63,50234.0,502.34,502.34,62.29,0.0
250,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,49.0,316.6,15.4,0.0,0.0,0.0,0.54,228927.0,2289.27,2289.27,283.869,0.0
253,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,59.0,316.6,2.12,0.0,0.0,0.0,1.45,43532.0,434.64,435.32,53.98,0.0
255,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,50.0,1.0,64.0,316.6,0.17,0.0,0.0,0.0,1.46,29304.0,293.04,293.04,36.337,0.0
257,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,64.0,316.6,31.48,0.0,0.0,0.0,2.46,458417.0,4584.17,4584.17,568.437,0.0
259,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,64.0,316.6,14.64,0.0,0.0,0.0,1.41,146517.0,1465.17,1465.17,181.681,0.0
260,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,1.0,64.0,316.6,3.48,0.0,0.0,0.0,1.11,29848.0,298.48,298.48,37.012,0.0
261,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,74.0,316.6,21.86,0.0,0.0,0.0,2.65,401993.0,4019.93,4019.93,498.471,0.0
266,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,95.0,316.6,2.85,0.0,2.6,0.0,1.54,83783.0,837.83,837.83,103.891,2.6
267,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,316.6,9.24,0.0,0.0,0.0,1.67,178029.0,1780.29,1780.29,220.756,0.0
268,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,105.0,316.6,3.32,0.0,3.8,0.0,3.89,71719.0,717.19,717.19,88.932,3.8
271,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,105.0,316.6,9.01,0.0,3.5,0.0,0.51,139102.0,1388.85,1391.02,172.486,3.5
274,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,110.0,316.6,18.48,0.0,0.0,0.0,3.17,239083.0,2390.83,2390.83,296.463,0.0
276,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0,1.0,120.0,316.6,2.31,0.0,50.0,0.0,2.55,83524.0,835.24,835.24,103.57,50.0
279,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,125.0,316.6,15.4,0.0,0.0,0.0,1.9,153294.0,1532.99,1532.94,190.085,0.0
282,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100.0,1.0,135.0,316.6,18.48,0.0,0.0,0.0,0.59,125609.0,1256.09,1256.09,155.755,0.0
285,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,140.0,316.6,4.62,0.0,0.0,0.0,2.9,169857.0,1698.57,1698.57,210.623,0.0
288,50.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,150.0,316.6,18.48,0.0,0.0,0.0,0.6,466783.0,4667.83,4667.83,578.811,0.0
352,50.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,1.0,2.0,348.43,5.2,0.0,0.0,0.0,3.78,15788.0,157.88,157.88,19.893,0.0
353,50.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,2.0,348.43,18.0,0.0,0.0,0.0,0.55,449146.0,4491.46,4491.46,565.924,0.0
354,50.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,2.0,348.43,12.0,0.0,0.0,0.0,2.59,282986.0,2829.86,2829.86,356.562,0.0
357,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,25.0,1.0,14.0,348.43,1.5,0.0,0.0,0.0,1.37,41465.0,414.65,414.65,52.246,0.0
359,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,348.43,6.0,0.0,0.0,0.0,0.98,165713.0,1657.13,1657.13,208.798,0.0
362,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,20.0,348.43,10.5,0.0,0.0,0.0,4.11,393108.0,3931.08,3931.08,495.316,0.0
364,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,348.43,18.75,0.0,0.0,0.0,1.39,228826.0,2288.26,2288.26,288.321,0.0
368,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,348.43,18.75,0.0,0.0,0.0,1.18,373317.0,3733.17,3733.17,470.379,0.0
370,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,348.43,7.5,0.0,0.0,0.0,4.79,130369.0,1303.69,1303.69,164.265,0.0
373,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,56.0,348.43,9.0,0.0,0.0,0.0,4.08,97896.0,978.96,978.96,123.349,0.0
376,50.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,75.0,348.43,15.0,0.0,0.0,0.0,0.86,223157.0,2231.57,2231.57,281.178,0.0
377,50.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,75.0,348.43,18.0,0.0,0.0,0.0,1.65,144702.0,1447.97,1447.02,182.325,0.0
379,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,87.0,348.43,12.0,0.0,0.0,0.0,1.59,310159.0,3101.59,3101.59,390.8,0.0
381,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,93.0,348.43,30.0,0.0,0.0,0.0,1.17,252595.0,2525.94,2525.95,318.27,0.0
385,50.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,105.0,348.43,12.0,0.0,0.0,0.0,0.86,232183.0,2321.83,2321.83,292.551,0.0
388,50.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,123.0,348.43,12.0,0.0,0.0,0.0,0.3,50146.0,501.46,501.46,63.184,0.0
